stimulus,condition,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,text_2.started,instructions.stopped,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,thank_you.started,text_3.started,thank_you.stopped,participant,date,expName,psychopyVersion,frameRate,expStart,
porint,vvrl,n,0,20,20,25,36.21730620006565,,,,,36.195612799958326,36.21730620006565,36.71786510001402,36.71786510001402,36.737050399999134,37.39673929999117,n,1,0.6650345999514684,None,,,,yashi,2024-12-01_14h34.07.584,solo_project,2024.1.5,None,2024-12-01 14h34.23.214581 +0530,
veturin,vvrl,n,0,21,21,17,37.41894730005879,,,,,37.39800240006298,37.41894730005879,37.919358500046656,37.919358500046656,37.9382903999649,38.628185100038536,n,1,0.6877310000127181,None,,,,yashi,2024-12-01_14h34.07.584,solo_project,2024.1.5,None,2024-12-01 14h34.23.214581 +0530,
academy  ,control,y,0,22,22,26,38.65322169999126,,,,,38.62942050001584,38.65322169999126,39.13833220000379,39.13833220000379,39.15557699999772,39.82949879998341,y,1,0.6647567000472918,None,,,,yashi,2024-12-01_14h34.07.584,solo_project,2024.1.5,None,2024-12-01 14h34.23.214581 +0530,
elaborate  ,control,y,0,23,23,32,39.8547556999838,,,,,39.830758600030094,39.8547556999838,40.35520800005179,40.35520800005179,40.37427160004154,41.06652100000065,y,1,0.7049788000294939,None,,,,yashi,2024-12-01_14h34.07.584,solo_project,2024.1.5,None,2024-12-01 14h34.23.214581 +0530,
liborul,vvrl,n,0,24,24,37,41.08908890001476,,,,,41.0677775000222,41.08908890001476,41.58985400001984,41.58985400001984,41.608934900024906,42.31827940000221,n,1,0.7205967999761924,None,,,,yashi,2024-12-01_14h34.07.584,solo_project,2024.1.5,None,2024-12-01 14h34.23.214581 +0530,
modurite,vvrl,n,0,25,25,31,42.34064850001596,,,,,42.31961470004171,42.34064850001596,42.84140809997916,42.84140809997916,42.86066999996547,43.54895139997825,n,1,0.6781887999968603,None,,,,yashi,2024-12-01_14h34.07.584,solo_project,2024.1.5,None,2024-12-01 14h34.23.214581 +0530,
beside  ,control,y,0,26,26,4,43.575200099963695,,,,,43.54965549998451,43.575200099963695,44.07580900005996,44.07580900005996,44.09501479996834,44.685131300007924,y,1,0.6048222000245005,None,,,,yashi,2024-12-01_14h34.07.584,solo_project,2024.1.5,None,2024-12-01 14h34.23.214581 +0530,
benefit  ,control,y,0,27,27,20,44.71001040004194,,,,,44.68636349996086,44.71001040004194,45.210430999984965,45.210430999984965,45.22950240003411,46.16994839999825,y,1,0.95125729998108,None,,,,yashi,2024-12-01_14h34.07.584,solo_project,2024.1.5,None,2024-12-01 14h34.23.214581 +0530,
sentiment  ,control,y,0,28,28,38,46.195184999960475,,,,,46.171210000058636,46.195184999960475,46.695440000039525,46.695440000039525,46.71455639996566,47.30474299995694,y,1,0.5987546000396833,None,,,,yashi,2024-12-01_14h34.07.584,solo_project,2024.1.5,None,2024-12-01 14h34.23.214581 +0530,
cerdenal,vvrl,n,0,29,29,29,47.329404999967664,,,,,47.30618159996811,47.329404999967664,47.8300212000031,47.8300212000031,47.84880030003842,48.63924080005381,n,1,0.7949868000578135,None,,,,yashi,2024-12-01_14h34.07.584,solo_project,2024.1.5,None,2024-12-01 14h34.23.214581 +0530,
cifuteria,vvrl,n,0,30,30,11,48.66427800001111,,,,,48.64049919997342,48.66427800001111,49.1674680999713,49.1674680999713,49.1674680999713,49.70728940004483,n,1,0.5382953999796882,None,,,,yashi,2024-12-01_14h34.07.584,solo_project,2024.1.5,None,2024-12-01 14h34.23.214581 +0530,
capacity  ,control,y,0,31,31,0,49.732027500052936,,,,,49.70856509997975,49.732027500052936,50.21841229998972,50.21841229998972,50.24924490007106,51.10864380002022,y,1,0.8588096000021324,None,,,,yashi,2024-12-01_14h34.07.584,solo_project,2024.1.5,None,2024-12-01 14h34.23.214581 +0530,
moderate  ,control,y,0,32,32,30,51.13360239996109,,,,,51.10987439996097,51.13360239996109,51.63738700002432,51.63738700002432,51.63738700002432,52.24661490006838,y,1,0.58890039997641,None,,,,yashi,2024-12-01_14h34.07.584,solo_project,2024.1.5,None,2024-12-01 14h34.23.214581 +0530,
regolir,vvrl,n,0,33,33,13,52.267929399968125,,,,,52.248098699958064,52.267929399968125,52.76893560006283,52.76893560006283,52.791106799966656,53.41404890001286,n,1,0.6304441000102088,None,,,,yashi,2024-12-01_14h34.07.584,solo_project,2024.1.5,None,2024-12-01 14h34.23.214581 +0530,
eluberate,vvrl,n,0,34,34,33,53.43592029996216,,,,,53.415452799992636,53.43592029996216,53.936687399982475,53.936687399982475,53.955660499981605,54.62916829995811,n,1,0.6838157000020146,None,,,,yashi,2024-12-01_14h34.07.584,solo_project,2024.1.5,None,2024-12-01 14h34.23.214581 +0530,
liberal  ,control,y,0,35,35,36,54.654316600062884,,,,,54.630404800060205,54.654316600062884,55.15468130004592,55.15468130004592,55.1737482000608,55.96401210001204,y,1,0.7859072000719607,None,,,,yashi,2024-12-01_14h34.07.584,solo_project,2024.1.5,None,2024-12-01 14h34.23.214581 +0530,
cardinal  ,control,y,0,36,36,28,55.98893380002119,,,,,55.96525420004036,55.98893380002119,56.48941130004823,56.48941130004823,56.522849500062875,57.33584349998273,y,1,0.837441400042735,None,,,,yashi,2024-12-01_14h34.07.584,solo_project,2024.1.5,None,2024-12-01 14h34.23.214581 +0530,
capecoty,vvrl,n,0,37,37,1,57.35701649996918,,,,,57.33705500001088,57.35701649996918,57.84351080004126,57.84351080004126,57.87452139996458,58.533776200027205,n,1,0.666491899988614,None,,,,yashi,2024-12-01_14h34.07.584,solo_project,2024.1.5,None,2024-12-01 14h34.23.214581 +0530,
benafot,vvrl,n,0,38,38,21,58.55841739999596,,,,,58.53502950002439,58.55841739999596,59.05908470007125,59.05908470007125,59.0782078000484,59.71791879995726,n,1,0.6353722000494599,None,,,,yashi,2024-12-01_14h34.07.584,solo_project,2024.1.5,None,2024-12-01 14h34.23.214581 +0530,
resadunt,vvrl,n,0,39,39,3,59.74306410003919,,,,,59.71915550006088,59.74306410003919,60.246001000050455,60.246001000050455,60.246001000050455,60.81951000005938,n,1,0.556351299979724,None,,,,yashi,2024-12-01_14h34.07.584,solo_project,2024.1.5,None,2024-12-01 14h34.23.214581 +0530,
,,,,,,,,,,,,,,,,,,,,,,60.82040089997463,60.84454690001439,65.82333010004368,yashi,2024-12-01_14h34.07.584,solo_project,2024.1.5,None,2024-12-01 14h34.23.214581 +0530,
