stimulus,condition,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,text_2.started,instructions.stopped,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,thank_you.started,text_3.started,thank_you.stopped,participant,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,0.014799900003708899,0.03923110000323504,10.024081900017336,,,,,,,,,,,,,,yashi,2024-12-01_14h36.00.627,solo_project,2024.1.5,None,2024-12-01 14h36.17.595689 +0530,
religion  ,control,y,0,0,0,16,10.066929100081325,,,,,10.049009300069883,10.066929100081325,10.517715400084853,10.517715400084853,10.570144500001334,12.58662430010736,y,1,2.049903800012544,None,,,,yashi,2024-12-01_14h36.00.627,solo_project,2024.1.5,None,2024-12-01 14h36.17.595689 +0530,
rapidly  ,control,y,0,1,1,18,12.60360470006708,,,,,12.588745400076732,12.60360470006708,13.120498300064355,13.120498300064355,13.120498300064355,13.832021300098859,y,1,0.7091746999649331,None,,,,yashi,2024-12-01_14h36.00.627,solo_project,2024.1.5,None,2024-12-01 14h36.17.595689 +0530,
probice,ccrl,n,0,2,2,25,13.854728300007991,,,,,13.833268700051121,13.854728300007991,14.355280200019479,14.355280200019479,14.374059100053273,15.514664300018921,n,1,1.1364930999698117,None,,,,yashi,2024-12-01_14h36.00.627,solo_project,2024.1.5,None,2024-12-01 14h36.17.595689 +0530,
samite,ccrl,n,0,3,3,39,15.539787200046703,,,,,15.515883999993093,15.539787200046703,16.04033970006276,16.04033970006276,16.05905400007032,16.85020169999916,n,1,0.7835201000561938,None,,,,yashi,2024-12-01_14h36.00.627,solo_project,2024.1.5,None,2024-12-01 14h36.17.595689 +0530,
beloved  ,control,y,0,4,4,20,16.874108000076376,,,,,16.851400700048544,16.874108000076376,17.37764030008111,17.37764030008111,17.37764030008111,18.0379963000305,y,1,0.6528270000126213,None,,,,yashi,2024-12-01_14h36.00.627,solo_project,2024.1.5,None,2024-12-01 14h36.17.595689 +0530,
recile,ccrl,n,0,5,5,9,18.05923710006755,,,,,18.03924640000332,18.05923710006755,18.545624500024132,18.545624500024132,18.57655070000328,19.58546000008937,y,0,1.0314048000145704,None,,,,yashi,2024-12-01_14h36.00.627,solo_project,2024.1.5,None,2024-12-01 14h36.17.595689 +0530,
qualify  ,control,y,0,6,6,32,19.610653500072658,,,,,19.586858100024983,19.610653500072658,20.111515299999155,20.111515299999155,20.13087820005603,20.720820700051263,y,1,0.6025625999318436,None,,,,yashi,2024-12-01_14h36.00.627,solo_project,2024.1.5,None,2024-12-01 14h36.17.595689 +0530,
potugar,ccrl,n,0,7,7,35,20.7457877000561,,,,,20.722039000014775,20.7457877000561,21.246127200080082,21.246127200080082,21.26488470006734,22.17541800008621,n,1,0.9223092999309301,None,,,,yashi,2024-12-01_14h36.00.627,solo_project,2024.1.5,None,2024-12-01 14h36.17.595689 +0530,
helicage,ccrl,n,0,8,8,3,22.19711210008245,,,,,22.177085300092585,22.19711210008245,22.69763760000933,22.69763760000933,22.71683910000138,23.623534600017592,n,1,0.9040037000086159,None,,,,yashi,2024-12-01_14h36.00.627,solo_project,2024.1.5,None,2024-12-01 14h36.17.595689 +0530,
reconal,ccrl,n,0,9,9,23,23.648656400036998,,,,,23.624761800048873,23.648656400036998,24.1513068000786,24.1513068000786,24.1513068000786,25.10867840005085,n,1,0.9374278999166563,None,,,,yashi,2024-12-01_14h36.00.627,solo_project,2024.1.5,None,2024-12-01 14h36.17.595689 +0530,
quakity,ccrl,n,0,10,10,33,25.133646800066344,,,,,25.109932100051083,25.133646800066344,25.636740799993277,25.636740799993277,25.636740799993277,26.77700190001633,n,1,1.1181759000755847,None,,,,yashi,2024-12-01_14h36.00.627,solo_project,2024.1.5,None,2024-12-01 14h36.17.595689 +0530,
saline  ,control,y,0,11,11,38,26.8023106000619,,,,,26.7782392000081,26.8023106000619,27.305157100083306,27.305157100083306,27.305157100083306,28.114966200082563,y,1,0.8058561999350786,None,,,,yashi,2024-12-01_14h36.00.627,solo_project,2024.1.5,None,2024-12-01 14h36.17.595689 +0530,
consider  ,control,y,0,12,12,4,28.13713050005026,,,,,28.116197900031693,28.13713050005026,28.639948300085962,28.639948300085962,28.639948300085962,29.27955340000335,y,1,0.6179887999314815,None,,,,yashi,2024-12-01_14h36.00.627,solo_project,2024.1.5,None,2024-12-01 14h36.17.595689 +0530,
removal  ,control,y,0,13,13,22,29.30502390000038,,,,,29.28079250000883,29.30502390000038,29.791222000028938,29.791222000028938,29.82207350002136,30.316586900036782,y,1,0.511884200037457,None,,,,yashi,2024-12-01_14h36.00.627,solo_project,2024.1.5,None,2024-12-01 14h36.17.595689 +0530,
conbicer,ccrl,n,0,14,14,5,30.339197300025262,,,,,30.317798100062646,30.339197300025262,30.839838800020516,30.839838800020516,30.858998200041242,32.166175100021064,n,1,1.316747699980624,None,,,,yashi,2024-12-01_14h36.00.627,solo_project,2024.1.5,None,2024-12-01 14h36.17.595689 +0530,
dispute  ,control,y,0,15,15,26,32.19142010004725,,,,,32.16739200009033,32.19142010004725,32.693983100005426,32.693983100005426,32.693983100005426,33.284099200041965,y,1,0.5855126000242308,None,,,,yashi,2024-12-01_14h36.00.627,solo_project,2024.1.5,None,2024-12-01 14h36.17.595689 +0530,
bewoted,ccrl,n,0,16,16,21,33.309288300108165,,,,,33.28532130003441,33.309288300108165,33.80973910004832,33.80973910004832,33.82885550009087,34.905231500044465,n,1,1.0779216000810266,None,,,,yashi,2024-12-01_14h36.00.627,solo_project,2024.1.5,None,2024-12-01 14h36.17.595689 +0530,
coverage  ,control,y,0,17,17,30,34.92751800001133,,,,,34.90644680010155,34.92751800001133,35.413383300066926,35.413383300066926,35.42957500007469,36.05428690009285,y,1,0.6174536000471562,None,,,,yashi,2024-12-01_14h36.00.627,solo_project,2024.1.5,None,2024-12-01 14h36.17.595689 +0530,
