stimulus,condition,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,text_2.started,instructions.stopped,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,thank_you.started,text_3.started,thank_you.stopped,participant,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,0.02658760000485927,0.03991469996981323,10.008662499953061,,,,,,,,,,,,,,yashi,2024-12-01_14h31.50.074,solo_project,2024.1.5,None,2024-12-01 14h32.10.172171 +0530,
literal  ,control,y,0,0,0,16,10.048498400021344,,,,,10.033588999998756,10.048498400021344,10.532770000048913,10.532770000048913,10.551846800022759,12.023528499994427,y,1,1.4673803000478074,None,,,,yashi,2024-12-01_14h31.50.074,solo_project,2024.1.5,None,2024-12-01 14h32.10.172171 +0530,
orinigal,cctl,n,0,1,1,29,12.05107719998341,,,,,12.025986299966462,12.05107719998341,12.55159020004794,12.55159020004794,12.571585200028494,13.761236899998039,n,1,1.2020135000348091,None,,,,yashi,2024-12-01_14h31.50.074,solo_project,2024.1.5,None,2024-12-01 14h32.10.172171 +0530,
optimal  ,control,y,0,2,2,2,13.786209700047038,,,,,13.762504699989222,13.786209700047038,14.287089899997227,14.287089899997227,14.305885300040245,15.246202299953438,y,1,0.9366333000361919,None,,,,yashi,2024-12-01_14h31.50.074,solo_project,2024.1.5,None,2024-12-01 14h32.10.172171 +0530,
relative  ,control,y,0,3,3,34,15.270430800039321,,,,,15.247420100029558,15.270430800039321,15.771817100001499,15.771817100001499,15.790947400033474,16.631111899972893,y,1,0.8382259999634698,None,,,,yashi,2024-12-01_14h31.50.074,solo_project,2024.1.5,None,2024-12-01 14h32.10.172171 +0530,
clicinal,cctl,n,0,4,4,33,16.656092999968678,,,,,16.632352599990554,16.656092999968678,17.1422735999804,17.1422735999804,17.173279899987392,18.232465100008994,n,1,1.062037599971518,None,,,,yashi,2024-12-01_14h31.50.074,solo_project,2024.1.5,None,2024-12-01 14h32.10.172171 +0530,
molibe,cctl,n,0,5,5,37,18.257830500020646,,,,,18.233941499958746,18.257830500020646,18.75846210005693,18.75846210005693,18.777497500064783,19.770331099978648,n,1,1.005882199970074,None,,,,yashi,2024-12-01_14h31.50.074,solo_project,2024.1.5,None,2024-12-01 14h32.10.172171 +0530,
mobile  ,control,y,0,6,6,36,19.79299790004734,,,,,19.77156709996052,19.79299790004734,20.295381500036456,20.295381500036456,20.295381500036456,21.23646689997986,y,1,0.9121748999459669,None,,,,yashi,2024-12-01_14h31.50.074,solo_project,2024.1.5,None,2024-12-01 14h32.10.172171 +0530,
vecolity,cctl,n,0,7,7,25,21.261211600038223,,,,,21.237720799981616,21.261211600038223,21.761630399967544,21.761630399967544,21.780934300040826,22.640731999999844,y,0,0.8620207000058144,None,,,,yashi,2024-12-01_14h31.50.074,solo_project,2024.1.5,None,2024-12-01 14h32.10.172171 +0530,
retalive,cctl,n,0,8,8,35,22.66250570002012,,,,,22.642249200027436,22.66250570002012,23.16535699996166,23.16535699996166,23.16535699996166,24.823438900057226,y,0,1.630549900000915,None,,,,yashi,2024-12-01_14h31.50.074,solo_project,2024.1.5,None,2024-12-01 14h32.10.172171 +0530,
clinical  ,control,y,0,9,9,32,24.848324200022034,,,,,24.824633299955167,24.848324200022034,25.35188890004065,25.35188890004065,25.35188890004065,27.562618399970233,y,1,2.1941141999559477,None,,,,yashi,2024-12-01_14h31.50.074,solo_project,2024.1.5,None,2024-12-01 14h32.10.172171 +0530,
opmital,cctl,n,0,10,10,3,27.584778600023128,,,,,27.563966499990784,27.584778600023128,28.085187299991958,28.085187299991958,28.103884599986486,29.798021399998106,y,0,1.7011549999006093,None,,,,yashi,2024-12-01_14h31.50.074,solo_project,2024.1.5,None,2024-12-01 14h32.10.172171 +0530,
edivent,cctl,n,0,11,11,19,29.82044409995433,,,,,29.7996157000307,29.82044409995433,30.321024000062607,30.321024000062607,30.34012820001226,31.6310352999717,n,1,1.3044084999710321,None,,,,yashi,2024-12-01_14h31.50.074,solo_project,2024.1.5,None,2024-12-01 14h32.10.172171 +0530,
locigal,cctl,n,0,12,12,13,31.65605900005903,,,,,31.63227469997946,31.65605900005903,32.14212420000695,32.14212420000695,32.173003799980506,33.03226030000951,n,1,0.87947509996593,None,,,,yashi,2024-12-01_14h31.50.074,solo_project,2024.1.5,None,2024-12-01 14h32.10.172171 +0530,
evident  ,control,y,0,13,13,18,33.05737150006462,,,,,33.03350649995264,33.05737150006462,33.544024100061506,33.544024100061506,33.57469070004299,34.553172899992205,y,1,0.9997185000684112,None,,,,yashi,2024-12-01_14h31.50.074,solo_project,2024.1.5,None,2024-12-01 14h32.10.172171 +0530,
retome,cctl,n,0,14,14,23,34.57540109998081,,,,,34.554436999955215,34.57540109998081,35.07886210002471,35.07886210002471,35.07886210002471,36.169458299991675,n,1,1.0880288999760523,None,,,,yashi,2024-12-01_14h31.50.074,solo_project,2024.1.5,None,2024-12-01 14h32.10.172171 +0530,
