stimulus,condition,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,text_2.started,instructions.stopped,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,thank_you.started,text_3.started,thank_you.stopped,participant,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,0.020655599888414145,0.03156179981306195,10.000879199942574,,,,,,,,,,,,,,aastha,2024-12-02_19h01.54.708,solo_project,2024.1.5,None,2024-12-02 19h02.09.520590 +0530,
dominant  ,control,y,0,0,0,30,10.042057799873874,,,,,10.029820999829099,10.042057799873874,10.525763399899006,10.525763399899006,10.543954399880022,17.537142999935895,y,1,6.970301199937239,None,,,,aastha,2024-12-02_19h01.54.708,solo_project,2024.1.5,None,2024-12-02 19h02.09.520590 +0530,
senator  ,control,y,0,1,1,8,17.566813699901104,,,,,17.53981629991904,17.566813699901104,18.067326799966395,18.067326799966395,18.1015180000104,19.161189599893987,y,1,1.0650951999705285,None,,,,aastha,2024-12-02_19h01.54.708,solo_project,2024.1.5,None,2024-12-02 19h02.09.520590 +0530,
liretal,cctl,n,0,2,2,17,19.185134399915114,,,,,19.162341099930927,19.185134399915114,19.685684999916703,19.685684999916703,19.703669299837202,21.329835299868137,n,1,1.6238003999460489,None,,,,aastha,2024-12-02_19h01.54.708,solo_project,2024.1.5,None,2024-12-02 19h02.09.520590 +0530,
molibe,cctl,n,0,3,3,37,21.354137499816716,,,,,21.33059209981002,21.354137499816716,21.84026289987378,21.84026289987378,21.856026799883693,23.331448099808767,n,1,1.479415499838069,None,,,,aastha,2024-12-02_19h01.54.708,solo_project,2024.1.5,None,2024-12-02 19h02.09.520590 +0530,
relative  ,control,y,0,4,4,34,23.35587799991481,,,,,23.332528699887916,23.35587799991481,23.841565700015053,23.841565700015053,23.873962899902835,24.48479919997044,y,1,0.6372205000370741,None,,,,aastha,2024-12-02_19h01.54.708,solo_project,2024.1.5,None,2024-12-02 19h02.09.520590 +0530,
manire,cctl,n,0,5,5,21,24.507869199849665,,,,,24.485980599885806,24.507869199849665,25.025067099835724,25.025067099835724,25.025067099835724,26.25329909985885,y,0,1.2147896999958903,None,,,,aastha,2024-12-02_19h01.54.708,solo_project,2024.1.5,None,2024-12-02 19h02.09.520590 +0530,
stogare,cctl,n,0,6,6,15,26.276299899909645,,,,,26.254499699920416,26.276299899909645,26.761063099838793,26.761063099838793,26.7789159999229,27.837802099995315,n,1,1.072977699805051,None,,,,aastha,2024-12-02_19h01.54.708,solo_project,2024.1.5,None,2024-12-02 19h02.09.520590 +0530,
refusal  ,control,y,0,7,7,4,27.861243799794465,,,,,27.839228599797934,27.861243799794465,28.36204389994964,28.36204389994964,28.38085229997523,29.088775099953637,y,1,0.7190268998965621,None,,,,aastha,2024-12-02_19h01.54.708,solo_project,2024.1.5,None,2024-12-02 19h02.09.520590 +0530,
retalive,cctl,n,0,8,8,35,29.11258209985681,,,,,29.08993889996782,29.11258209985681,29.61449329997413,29.61449329997413,29.61449329997413,30.723908299813047,n,1,1.107697700150311,None,,,,aastha,2024-12-02_19h01.54.708,solo_project,2024.1.5,None,2024-12-02 19h02.09.520590 +0530,
logical  ,control,y,0,9,9,12,30.74808970000595,,,,,30.724969299975783,30.74808970000595,31.25040949997492,31.25040949997492,31.25040949997492,31.857437399914488,y,1,0.588926900178194,None,,,,aastha,2024-12-02_19h01.54.708,solo_project,2024.1.5,None,2024-12-02 19h02.09.520590 +0530,
optimal  ,control,y,0,10,10,2,31.882423099828884,,,,,31.85861839982681,31.882423099828884,32.384852999821305,32.384852999821305,32.384852999821305,32.96049809991382,y,1,0.5616043000482023,None,,,,aastha,2024-12-02_19h01.54.708,solo_project,2024.1.5,None,2024-12-02 19h02.09.520590 +0530,
stragety,cctl,n,0,11,11,1,32.98349229991436,,,,,32.96173939993605,32.98349229991436,33.46949279983528,33.46949279983528,33.500434999819845,34.3434552999679,n,1,0.8650682000443339,None,,,,aastha,2024-12-02_19h01.54.708,solo_project,2024.1.5,None,2024-12-02 19h02.09.520590 +0530,
crinimal,cctl,n,0,12,12,39,34.368418199941516,,,,,34.34423729986884,34.368418199941516,34.86947979987599,34.86947979987599,34.902401299914345,35.879095499869436,y,0,0.9761151999700814,None,,,,aastha,2024-12-02_19h01.54.708,solo_project,2024.1.5,None,2024-12-02 19h02.09.520590 +0530,
criminal  ,control,y,0,13,13,38,35.90388449979946,,,,,35.880246999906376,35.90388449979946,36.40410489984788,36.40410489984788,36.42225919989869,37.46264409995638,y,1,1.0507332000415772,None,,,,aastha,2024-12-02_19h01.54.708,solo_project,2024.1.5,None,2024-12-02 19h02.09.520590 +0530,
velocity  ,control,y,0,14,14,24,37.489081599982455,,,,,37.4634020999074,37.489081599982455,37.97422889992595,37.97422889992595,37.99007159983739,38.93288209987804,y,1,0.9565602999646217,None,,,,aastha,2024-12-02_19h01.54.708,solo_project,2024.1.5,None,2024-12-02 19h02.09.520590 +0530,
opmital,cctl,n,0,15,15,3,38.95694989990443,,,,,38.93407589988783,38.95694989990443,39.44183809985407,39.44183809985407,39.459608000004664,40.78373389993794,n,1,1.3331335000693798,None,,,,aastha,2024-12-02_19h01.54.708,solo_project,2024.1.5,None,2024-12-02 19h02.09.520590 +0530,
paficic,cctl,n,0,16,16,11,40.80888749985024,,,,,40.78495639981702,40.80888749985024,41.30956740002148,41.30956740002148,41.328218600014225,42.5227287998423,n,1,1.1984810000285506,None,,,,aastha,2024-12-02_19h01.54.708,solo_project,2024.1.5,None,2024-12-02 19h02.09.520590 +0530,
marine  ,control,y,0,17,17,20,42.5443259999156,,,,,42.52395419985987,42.5443259999156,43.02887219982222,43.02887219982222,43.04522469989024,43.95399309997447,y,1,0.92237180005759,None,,,,aastha,2024-12-02_19h01.54.708,solo_project,2024.1.5,None,2024-12-02 19h02.09.520590 +0530,
clicinal,cctl,n,0,18,18,33,43.979082899866626,,,,,43.9552084999159,43.979082899866626,44.479755099862814,44.479755099862814,44.51328089996241,46.0087823998183,n,1,1.5225511000026017,None,,,,aastha,2024-12-02_19h01.54.708,solo_project,2024.1.5,None,2024-12-02 19h02.09.520590 +0530,
fortune  ,control,y,0,19,19,6,46.03098679985851,,,,,46.01019970001653,46.03098679985851,46.53217659983784,46.53217659983784,46.55098419985734,47.17252159980126,y,1,0.6382461001630872,None,,,,aastha,2024-12-02_19h01.54.708,solo_project,2024.1.5,None,2024-12-02 19h02.09.520590 +0530,
original  ,control,y,0,20,20,28,47.19914309983142,,,,,47.173328399891034,47.19914309983142,47.7005477999337,47.7005477999337,47.71833539986983,48.441736799897626,y,1,0.7330462001264095,None,,,,aastha,2024-12-02_19h01.54.708,solo_project,2024.1.5,None,2024-12-02 19h02.09.520590 +0530,
ronamtic,cctl,n,0,21,21,27,48.46712569985539,,,,,48.442661199951544,48.46712569985539,48.96854639984667,48.96854639984667,48.96854639984667,50.044679099926725,n,1,1.0680565999355167,None,,,,aastha,2024-12-02_19h01.54.708,solo_project,2024.1.5,None,2024-12-02 19h02.09.520590 +0530,
donimant,cctl,n,0,22,22,31,50.06925499998033,,,,,50.045941199874505,50.06925499998033,50.55392029997893,50.55392029997893,50.57079409994185,52.28023079992272,n,1,1.7138747000135481,None,,,,aastha,2024-12-02_19h01.54.708,solo_project,2024.1.5,None,2024-12-02 19h02.09.520590 +0530,
edivent,cctl,n,0,23,23,19,52.304817399941385,,,,,52.281514699803665,52.304817399941385,52.80518849985674,52.80518849985674,52.82265169988386,55.051236499799415,n,1,2.2277977999765426,None,,,,aastha,2024-12-02_19h01.54.708,solo_project,2024.1.5,None,2024-12-02 19h02.09.520590 +0530,
vecolity,cctl,n,0,24,24,25,55.07478109980002,,,,,55.05239690002054,55.07478109980002,55.559483599849045,55.559483599849045,55.57613449986093,56.74831960001029,n,1,1.1767524001188576,None,,,,aastha,2024-12-02_19h01.54.708,solo_project,2024.1.5,None,2024-12-02 19h02.09.520590 +0530,
strategy  ,control,y,0,25,25,0,56.76085509988479,,,,,56.749069900019094,56.76085509988479,57.26133529981598,57.26133529981598,57.26133529981598,58.06988129997626,y,1,0.8029940999113023,None,,,,aastha,2024-12-02_19h01.54.708,solo_project,2024.1.5,None,2024-12-02 19h02.09.520590 +0530,
orinigal,cctl,n,0,26,26,29,58.09461869997904,,,,,58.07124439999461,58.09461869997904,58.58051779982634,58.58051779982634,58.611716100014746,59.48496319982223,n,1,0.8850297001190484,None,,,,aastha,2024-12-02_19h01.54.708,solo_project,2024.1.5,None,2024-12-02 19h02.09.520590 +0530,
storage  ,control,y,0,27,27,14,59.49852949986234,,,,,59.48565739998594,59.49852949986234,60.01305459998548,60.01305459998548,60.032081299927086,61.37529390002601,y,1,1.3455856998916715,None,,,,aastha,2024-12-02_19h01.54.708,solo_project,2024.1.5,None,2024-12-02 19h02.09.520590 +0530,
romantic  ,control,y,0,28,28,26,61.39811209985055,,,,,61.37667509983294,61.39811209985055,61.88252769992687,61.88252769992687,61.89977749995887,62.62007419997826,y,1,0.7142686999868602,None,,,,aastha,2024-12-02_19h01.54.708,solo_project,2024.1.5,None,2024-12-02 19h02.09.520590 +0530,
fornute,cctl,n,0,29,29,7,62.6331999998074,,,,,62.62071379995905,62.6331999998074,63.15002179984003,63.15002179984003,63.15002179984003,63.978071899851784,n,1,0.8127713000867516,None,,,,aastha,2024-12-02_19h01.54.708,solo_project,2024.1.5,None,2024-12-02 19h02.09.520590 +0530,
pacific  ,control,y,0,30,30,10,64.00094329984859,,,,,63.97922749980353,64.00094329984859,64.50166509998962,64.50166509998962,64.5186041998677,66.24569219979458,y,1,1.7412751000374556,None,,,,aastha,2024-12-02_19h01.54.708,solo_project,2024.1.5,None,2024-12-02 19h02.09.520590 +0530,
remote  ,control,y,0,31,31,22,66.26986819994636,,,,,66.24663119995967,66.26986819994636,66.75612189993262,66.75612189993262,66.77215179987252,68.21091839997098,y,1,1.4282321000937372,None,,,,aastha,2024-12-02_19h01.54.708,solo_project,2024.1.5,None,2024-12-02 19h02.09.520590 +0530,
evident  ,control,y,0,32,32,18,68.23861539992504,,,,,68.21235849987715,68.23861539992504,68.74018449988216,68.74018449988216,68.7579552999232,69.38270880002528,y,1,0.6170270000584424,None,,,,aastha,2024-12-02_19h01.54.708,solo_project,2024.1.5,None,2024-12-02 19h02.09.520590 +0530,
mobile  ,control,y,0,33,33,36,69.40646680002101,,,,,69.38444929989055,69.40646680002101,69.91104949987493,69.91104949987493,69.91104949987493,70.49875049991533,y,1,0.5842322001699358,None,,,,aastha,2024-12-02_19h01.54.708,solo_project,2024.1.5,None,2024-12-02 19h02.09.520590 +0530,
retome,cctl,n,0,34,34,23,70.52453349996358,,,,,70.50014519994147,70.52453349996358,71.02536359988153,71.02536359988153,71.04288790002465,72.38569639995694,n,1,1.357045200187713,None,,,,aastha,2024-12-02_19h01.54.708,solo_project,2024.1.5,None,2024-12-02 19h02.09.520590 +0530,
