stimulus,condition,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,text_2.started,instructions.stopped,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,thank_you.started,text_3.started,thank_you.stopped,participant,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,0.020158000057563186,0.032100000185891986,10.01743120001629,,,,,,,,,,,,,,aastha,2024-12-02_19h06.16.226,solo_project,2024.1.5,None,2024-12-02 19h06.34.392906 +0530,
nunewical,ccrl,n,0,0,0,37,10.058717200066894,,,,,10.037926900200546,10.058717200066894,10.510443900013342,10.510443900013342,10.56050210003741,11.193861900130287,n,1,0.6634248001500964,None,,,,aastha,2024-12-02_19h06.16.226,solo_project,2024.1.5,None,2024-12-02 19h06.34.392906 +0530,
density  ,control,y,0,1,1,10,11.210249700117856,,,,,11.195511100115255,11.210249700117856,11.710449900012463,11.710449900012463,11.743893400067464,13.922669500112534,n,0,2.199540799949318,None,,,,aastha,2024-12-02_19h06.16.226,solo_project,2024.1.5,None,2024-12-02 19h06.34.392906 +0530,
rabigly,ccrl,n,0,2,2,19,13.946463800035417,,,,,13.924100700067356,13.946463800035417,14.432276700157672,14.432276700157672,14.448619900038466,15.07428520009853,n,1,0.6398698000703007,None,,,,aastha,2024-12-02_19h06.16.226,solo_project,2024.1.5,None,2024-12-02 19h06.34.392906 +0530,
quakity,ccrl,n,0,3,3,33,15.097767600091174,,,,,15.075492599979043,15.097767600091174,15.583177100168541,15.583177100168541,15.599038500105962,16.143036500085145,n,1,0.5420276001095772,None,,,,aastha,2024-12-02_19h06.16.226,solo_project,2024.1.5,None,2024-12-02 19h06.34.392906 +0530,
bewoted,ccrl,n,0,4,4,21,16.16599760018289,,,,,16.144758900161833,16.16599760018289,16.65129670011811,16.65129670011811,16.667457500007004,17.27384870010428,n,1,0.6099708001129329,None,,,,aastha,2024-12-02_19h06.16.226,solo_project,2024.1.5,None,2024-12-02 19h06.34.392906 +0530,
policy  ,control,y,0,5,5,6,17.29979080008343,,,,,17.274480500025675,17.29979080008343,17.800363900139928,17.800363900139928,17.818316700169817,18.426059800200164,y,1,0.5979816000908613,None,,,,aastha,2024-12-02_19h06.16.226,solo_project,2024.1.5,None,2024-12-02 19h06.34.392906 +0530,
disluge,ccrl,n,0,6,6,27,18.45132810017094,,,,,18.427234400063753,18.45132810017094,18.937054299982265,18.937054299982265,18.952860600082204,19.678070400143042,n,1,0.7263841000385582,None,,,,aastha,2024-12-02_19h06.16.226,solo_project,2024.1.5,None,2024-12-02 19h06.34.392906 +0530,
dispute  ,control,y,0,7,7,26,19.703190100146458,,,,,19.679283400066197,19.703190100146458,20.1878973999992,20.1878973999992,20.22016100003384,20.809572000056505,y,1,0.6116993001196533,None,,,,aastha,2024-12-02_19h06.16.226,solo_project,2024.1.5,None,2024-12-02 19h06.34.392906 +0530,
rapidly  ,control,y,0,8,8,18,20.821804400067776,,,,,20.81013480015099,20.821804400067776,21.339632300194353,21.339632300194353,21.339632300194353,21.91424569999799,y,1,0.5699895999860018,None,,,,aastha,2024-12-02_19h06.16.226,solo_project,2024.1.5,None,2024-12-02 19h06.34.392906 +0530,
