stimulus,condition,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,text_2.started,instructions.stopped,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,thank_you.started,text_3.started,thank_you.stopped,participant,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,0.017457899870350957,0.039793399861082435,10.011089599924162,,,,,,,,,,,,,,aastha,2024-12-02_19h04.15.026,solo_project,2024.1.5,None,2024-12-02 19h04.33.815268 +0530,
veteran  ,control,y,0,0,0,16,10.050892599858344,,,,,10.033018699847162,10.050892599858344,10.518434699857607,10.518434699857607,10.585463600000367,12.274009899934754,y,1,1.73813630011864,None,,,,aastha,2024-12-02_19h04.15.026,solo_project,2024.1.5,None,2024-12-02 19h04.33.815268 +0530,
edatur,vvrl,n,0,1,1,35,12.304085899842903,,,,,12.276647799881175,12.304085899842903,12.804495499935001,12.804495499935001,12.822716199792922,13.495530699845403,n,1,0.6810622999910265,None,,,,aastha,2024-12-02_19h04.15.026,solo_project,2024.1.5,None,2024-12-02 19h04.33.815268 +0530,
grateful  ,control,y,0,2,2,18,13.521932299947366,,,,,13.496295599965379,13.521932299947366,14.022377599962056,14.022377599962056,14.040810799924657,14.57927370001562,y,1,0.5494169001467526,None,,,,aastha,2024-12-02_19h04.15.026,solo_project,2024.1.5,None,2024-12-02 19h04.33.815268 +0530,
operator  ,control,y,0,3,3,22,14.590596699854359,,,,,14.579897899879143,14.590596699854359,15.107291099848226,15.107291099848226,15.107291099848226,16.25290079996921,y,1,1.128462600056082,None,,,,aastha,2024-12-02_19h04.15.026,solo_project,2024.1.5,None,2024-12-02 19h04.33.815268 +0530,
resident  ,control,y,0,4,4,2,16.274792099837214,,,,,16.254251400008798,16.274792099837214,16.776168199954554,16.776168199954554,16.80989409983158,17.449478699825704,y,1,0.6687062999699265,None,,,,aastha,2024-12-02_19h04.15.026,solo_project,2024.1.5,None,2024-12-02 19h04.33.815268 +0530,
modurite,vvrl,n,0,5,5,31,17.47616809979081,,,,,17.450632399879396,17.47616809979081,17.96203069994226,17.96203069994226,17.978111799806356,18.772413699887693,n,1,0.7939643000718206,None,,,,aastha,2024-12-02_19h04.15.026,solo_project,2024.1.5,None,2024-12-02 19h04.33.815268 +0530,
capital  ,control,y,0,6,6,14,18.794059499865398,,,,,18.773645899957046,18.794059499865398,19.279232499888167,19.279232499888167,19.29549920000136,19.93288279999979,y,1,0.6388156001921743,None,,,,aastha,2024-12-02_19h04.15.026,solo_project,2024.1.5,None,2024-12-02 19h04.33.815268 +0530,
camera  ,control,y,0,7,7,6,19.94666070002131,,,,,19.933472799835727,19.94666070002131,20.447035999968648,20.447035999968648,20.447035999968648,20.989568199962378,y,1,0.540221800096333,None,,,,aastha,2024-12-02_19h04.15.026,solo_project,2024.1.5,None,2024-12-02 19h04.33.815268 +0530,
sentiment  ,control,y,0,8,8,38,21.013418399961665,,,,,20.990727099822834,21.013418399961665,21.514133899938315,21.514133899938315,21.532770399935544,22.172721199924126,y,1,0.6432313998229802,None,,,,aastha,2024-12-02_19h04.15.026,solo_project,2024.1.5,None,2024-12-02 19h04.33.815268 +0530,
parent  ,control,y,0,9,9,24,22.197914899792522,,,,,22.17364799999632,22.197914899792522,22.69866340002045,22.69866340002045,22.71731420001015,23.322129599982873,y,1,0.6205935999751091,None,,,,aastha,2024-12-02_19h04.15.026,solo_project,2024.1.5,None,2024-12-02 19h04.33.815268 +0530,
animal  ,control,y,0,10,10,8,23.34941229992546,,,,,23.322855499805883,23.34941229992546,23.851825799793005,23.851825799793005,23.851825799793005,24.42786499997601,y,1,0.5615651998668909,None,,,,aastha,2024-12-02_19h04.15.026,solo_project,2024.1.5,None,2024-12-02 19h04.33.815268 +0530,
capotel,vvrl,n,0,11,11,15,24.45057629980147,,,,,24.429066199809313,24.45057629980147,24.93528510001488,24.93528510001488,24.967784899985418,25.778929999796674,n,1,0.8326120998244733,None,,,,aastha,2024-12-02_19h04.15.026,solo_project,2024.1.5,None,2024-12-02 19h04.33.815268 +0530,
