stimulus,condition,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,text_2.started,instructions.stopped,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,thank_you.started,text_3.started,thank_you.stopped,participant,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,0.010019800043664873,0.024284100043587387,10.008227100013755,,,,,,,,,,,,,,taashi_3,2024-12-01_13h42.35.226,solo_project,2024.1.5,None,2024-12-01 13h42.52.941347 +0530,
denficy,ccrl,n,0,0,0,11,10.050574399996549,,,,,10.035465399967507,10.050574399996549,10.518067699973471,10.518067699973471,10.570098399999551,11.523169199936092,n,1,0.9890822001034394,None,,,,taashi_3,2024-12-01_13h42.35.226,solo_project,2024.1.5,None,2024-12-01 13h42.52.941347 +0530,
reconal,ccrl,n,0,1,1,23,11.535635799984448,,,,,11.52472200000193,11.535635799984448,12.05541719996836,12.05541719996836,12.05541719996836,13.21485190000385,n,1,1.1401486999820918,None,,,,taashi_3,2024-12-01_13h42.35.226,solo_project,2024.1.5,None,2024-12-01 13h42.52.941347 +0530,
posity,ccrl,n,0,2,2,7,13.237784099997953,,,,,13.216064000036567,13.237784099997953,13.738164499984123,13.738164499984123,13.7573693000013,14.647436099941842,n,1,0.8798248000675812,None,,,,taashi_3,2024-12-01_13h42.35.226,solo_project,2024.1.5,None,2024-12-01 13h42.52.941347 +0530,
coverage  ,control,y,0,3,3,30,14.671844299999066,,,,,14.648649399983697,14.671844299999066,15.175426700036041,15.175426700036041,15.175426700036041,15.935472600045614,y,1,0.7485926999943331,None,,,,taashi_3,2024-12-01_13h42.35.226,solo_project,2024.1.5,None,2024-12-01 13h42.52.941347 +0530,
cocewage,ccrl,n,0,4,4,31,15.95711439999286,,,,,15.936716299969703,15.95711439999286,16.45776689995546,16.45776689995546,16.476895699976012,17.50070690002758,n,1,1.039191099931486,None,,,,taashi_3,2024-12-01_13h42.35.226,solo_project,2024.1.5,None,2024-12-01 13h42.52.941347 +0530,
potugar,ccrl,n,0,5,5,35,17.52565109997522,,,,,17.50193979998585,17.52565109997522,18.028683300013654,18.028683300013654,18.028683300013654,18.668648699996993,n,1,0.6193784000352025,None,,,,taashi_3,2024-12-01_13h42.35.226,solo_project,2024.1.5,None,2024-12-01 13h42.52.941347 +0530,
numerical  ,control,y,0,6,6,36,18.69377190002706,,,,,18.669857500004582,18.69377190002706,19.19646250002552,19.19646250002552,19.19646250002552,19.936331999953836,y,1,0.7117733999621123,None,,,,taashi_3,2024-12-01_13h42.35.226,solo_project,2024.1.5,None,2024-12-01 13h42.52.941347 +0530,
conbicer,ccrl,n,0,7,7,5,19.961678099934943,,,,,19.93755070003681,19.961678099934943,20.46215050003957,20.46215050003957,20.49557230004575,21.674176699947566,n,1,1.2017002999782562,None,,,,taashi_3,2024-12-01_13h42.35.226,solo_project,2024.1.5,None,2024-12-01 13h42.52.941347 +0530,
dispute  ,control,y,0,8,8,26,21.696798800025135,,,,,21.675405699992552,21.696798800025135,22.197379300021566,22.197379300021566,22.216375699965283,23.02632619999349,y,1,0.8085614000447094,None,,,,taashi_3,2024-12-01_13h42.35.226,solo_project,2024.1.5,None,2024-12-01 13h42.52.941347 +0530,
religion  ,control,y,0,9,9,16,23.048260399955325,,,,,23.027553600026295,23.048260399955325,23.534519899985753,23.534519899985753,23.56560970004648,24.244482700014487,y,1,0.7063375000143424,None,,,,taashi_3,2024-12-01_13h42.35.226,solo_project,2024.1.5,None,2024-12-01 13h42.52.941347 +0530,
menowy,ccrl,n,0,10,10,15,24.266548400046304,,,,,24.245688099996187,24.266548400046304,24.768796199932694,24.768796199932694,24.768796199932694,25.327918199938722,n,1,0.5411591000156477,None,,,,taashi_3,2024-12-01_13h42.35.226,solo_project,2024.1.5,None,2024-12-01 13h42.52.941347 +0530,
retire  ,control,y,0,11,11,8,25.350648200022988,,,,,25.32913600001484,25.350648200022988,25.83630029996857,25.83630029996857,25.853222899953835,26.610528699937277,y,1,0.7638301000697538,None,,,,taashi_3,2024-12-01_13h42.35.226,solo_project,2024.1.5,None,2024-12-01 13h42.52.941347 +0530,
