reward_today,future_reward,delay,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
78,80,162,2,1,15,6,27.56106870000076,,27.53979719999188,27.56106870000076,28.562406099998043,28.562406099998043,28.580555900000036,29.60236239999358,t,1.019378400000278,None,969262,001,2024-11-21_10h33.37.455,delay_discounting_task,2024.1.5,None,2024-11-21 10h33.47.161579 +0530,
67,75,119,2,2,16,5,29.629987299995264,,29.60369360000186,29.629987299995264,30.61692060000496,30.61692060000496,30.63348930000211,31.389111199998297,t,0.7662066999910166,None,969262,001,2024-11-21_10h33.37.455,delay_discounting_task,2024.1.5,None,2024-11-21 10h33.47.161579 +0530,
49,60,89,2,3,17,4,31.41601499999524,,31.390073999995366,31.41601499999524,32.40224500000477,32.40224500000477,32.419484199999715,33.326041699998314,l,0.9108020999992732,None,969262,001,2024-11-21_10h33.37.455,delay_discounting_task,2024.1.5,None,2024-11-21 10h33.47.161579 +0530,
15,35,13,2,4,18,1,33.35118440000224,,33.327048499995726,33.35118440000224,34.351847400001134,34.351847400001134,34.37024350000138,35.53010400000494,l,1.1707623999973293,None,969262,001,2024-11-21_10h33.37.455,delay_discounting_task,2024.1.5,None,2024-11-21 10h33.47.161579 +0530,
40,55,62,2,5,19,3,35.553429999999935,,35.53156780000427,35.553429999999935,36.55439459999616,36.55439459999616,36.573082899994915,37.332301400005235,l,0.7688459000055445,None,969262,001,2024-11-21_10h33.37.455,delay_discounting_task,2024.1.5,None,2024-11-21 10h33.47.161579 +0530,
11,30,7,2,6,20,0,37.355313399995794,,37.333742399991024,37.355313399995794,38.35634460000438,38.35634460000438,38.37454509999952,39.23391029999766,l,0.8677055000007385,None,969262,001,2024-11-21_10h33.37.455,delay_discounting_task,2024.1.5,None,2024-11-21 10h33.47.161579 +0530,
40,55,62,3,0,21,3,39.2573160000029,,39.235367100001895,39.2573160000029,40.27514090000477,40.27514090000477,40.27514090000477,41.40334019999136,l,1.112416599993594,None,969262,001,2024-11-21_10h33.37.455,delay_discounting_task,2024.1.5,None,2024-11-21 10h33.47.161579 +0530,
27,30,21,3,1,22,2,41.4264661000052,,41.40477199999441,41.4264661000052,42.427555499991286,42.427555499991286,42.44570909999311,44.30684439999459,l,1.865121499999077,None,969262,001,2024-11-21_10h33.37.455,delay_discounting_task,2024.1.5,None,2024-11-21 10h33.47.161579 +0530,
11,30,7,3,2,23,0,44.32953109999653,,44.30830910000077,44.32953109999653,45.330665599991335,45.330665599991335,45.348901000004844,47.30827949999366,l,1.9747999999963213,None,969262,001,2024-11-21_10h33.37.455,delay_discounting_task,2024.1.5,None,2024-11-21 10h33.47.161579 +0530,
78,80,162,3,3,24,6,47.333010899994406,,47.309697899996536,47.333010899994406,48.33565569999337,48.33565569999337,48.33565569999337,50.31215779999911,t,1.9569869999977527,None,969262,001,2024-11-21_10h33.37.455,delay_discounting_task,2024.1.5,None,2024-11-21 10h33.47.161579 +0530,
15,35,13,3,4,25,1,50.336297499990906,,50.31355419999454,50.336297499990906,51.33734139999433,51.33734139999433,51.3554054999986,53.6817286000005,l,2.3188322000059998,None,969262,001,2024-11-21_10h33.37.455,delay_discounting_task,2024.1.5,None,2024-11-21 10h33.47.161579 +0530,
67,75,119,3,5,26,5,53.706693799991626,,53.68317109999771,53.706693799991626,54.707633400001214,54.707633400001214,54.72575299999153,55.45015699999931,t,0.7309092999930726,None,969262,001,2024-11-21_10h33.37.455,delay_discounting_task,2024.1.5,None,2024-11-21 10h33.47.161579 +0530,
49,60,89,3,6,27,4,55.47525449999375,,55.451603699999396,55.47525449999375,56.47604310000315,56.47604310000315,56.49429499999678,58.42191950000415,l,1.937867799992091,None,969262,001,2024-11-21_10h33.37.455,delay_discounting_task,2024.1.5,None,2024-11-21 10h33.47.161579 +0530,
40,55,62,4,0,28,3,58.444937799999025,,58.42334429999755,58.444937799999025,59.44610689999536,59.44610689999536,59.4642187999998,61.02354049999849,l,1.556821600010153,None,969262,001,2024-11-21_10h33.37.455,delay_discounting_task,2024.1.5,None,2024-11-21 10h33.47.161579 +0530,
15,35,13,4,1,29,1,61.04797149999649,,61.0249438000028,61.04797149999649,62.04894249999779,62.04894249999779,62.06702289999521,62.792013700003736,l,0.7214707999955863,None,969262,001,2024-11-21_10h33.37.455,delay_discounting_task,2024.1.5,None,2024-11-21 10h33.47.161579 +0530,
49,60,89,4,2,30,4,62.81642160000047,,62.79352229999495,62.81642160000047,63.81749410000339,63.81749410000339,63.83590639999602,66.73106039999402,l,2.90782659999968,None,969262,001,2024-11-21_10h33.37.455,delay_discounting_task,2024.1.5,None,2024-11-21 10h33.47.161579 +0530,
11,30,7,4,3,31,0,66.75398870000208,,66.73252449999563,66.75398870000208,67.75518690000172,67.75518690000172,67.77339139999822,68.56559600000037,l,0.8084857000067132,None,969262,001,2024-11-21_10h33.37.455,delay_discounting_task,2024.1.5,None,2024-11-21 10h33.47.161579 +0530,
78,80,162,4,4,32,6,68.58942950000346,,68.56701889999385,68.58942950000346,69.5905400000047,69.5905400000047,69.60874660000263,70.55048170000373,t,0.9347003000002587,None,969262,001,2024-11-21_10h33.37.455,delay_discounting_task,2024.1.5,None,2024-11-21 10h33.47.161579 +0530,
67,75,119,4,5,33,5,70.57494239999505,,70.55190059999586,70.57494239999505,71.57604050000373,71.57604050000373,71.59419889999845,72.53561869999976,t,0.9273301000066567,None,969262,001,2024-11-21_10h33.37.455,delay_discounting_task,2024.1.5,None,2024-11-21 10h33.47.161579 +0530,
27,30,21,4,6,34,2,72.56040230000508,,72.53702039999189,72.56040230000508,73.56153619999532,73.56153619999532,73.57965519999561,74.22071680000226,l,0.6279380000050878,None,969262,001,2024-11-21_10h33.37.455,delay_discounting_task,2024.1.5,None,2024-11-21 10h33.47.161579 +0530,
49,60,89,5,0,35,4,74.24556250000023,,74.22215770000184,74.24556250000023,75.24794519999705,75.24794519999705,75.27993119999883,75.93897139999899,l,0.6735885999951279,None,969262,001,2024-11-21_10h33.37.455,delay_discounting_task,2024.1.5,None,2024-11-21 10h33.47.161579 +0530,
15,35,13,5,1,36,1,75.96401149999292,,75.94037039999967,75.96401149999292,76.96569460000319,76.96569460000319,76.98338170000352,77.84124660000089,l,0.8473971000057645,None,969262,001,2024-11-21_10h33.37.455,delay_discounting_task,2024.1.5,None,2024-11-21 10h33.47.161579 +0530,
67,75,119,5,2,37,5,77.86631440000201,,77.8426913000003,77.86631440000201,78.86699949999456,78.86699949999456,78.88544209999964,79.59518709999975,t,0.7232780000049388,None,969262,001,2024-11-21_10h33.37.455,delay_discounting_task,2024.1.5,None,2024-11-21 10h33.47.161579 +0530,
78,80,162,5,3,38,6,79.61856439999247,,79.5966030999989,79.61856439999247,80.61923680000473,80.61923680000473,80.63745589999598,81.96240489999764,t,1.3394890000054147,None,969262,001,2024-11-21_10h33.37.455,delay_discounting_task,2024.1.5,None,2024-11-21 10h33.47.161579 +0530,
27,30,21,5,4,39,2,81.98756579999463,,81.96344059999683,81.98756579999463,82.98818549999851,82.98818549999851,83.00658960000146,83.89932480000425,l,0.9038522000046214,None,969262,001,2024-11-21_10h33.37.455,delay_discounting_task,2024.1.5,None,2024-11-21 10h33.47.161579 +0530,
11,30,7,5,5,40,0,83.9227261999913,,83.90074100000493,83.9227261999913,84.9236799999926,84.9236799999926,84.94208470000012,85.55180400000245,l,0.6158507000072859,None,969262,001,2024-11-21_10h33.37.455,delay_discounting_task,2024.1.5,None,2024-11-21 10h33.47.161579 +0530,
40,55,62,5,6,41,3,85.57458990000305,,85.5532283999928,85.57458990000305,86.57575910000014,86.57575910000014,86.59386539999105,87.17025899999135,l,0.5821236000047065,None,969262,001,2024-11-21_10h33.37.455,delay_discounting_task,2024.1.5,None,2024-11-21 10h33.47.161579 +0530,
11,30,7,6,0,42,0,87.19293109999853,,87.17171500000404,87.19293109999853,88.19413899999927,88.19413899999927,88.21225939999567,88.72159600000305,l,0.5188096999918343,None,969262,001,2024-11-21_10h33.37.455,delay_discounting_task,2024.1.5,None,2024-11-21 10h33.47.161579 +0530,
40,55,62,6,1,43,3,88.74475260000327,,88.72304339999391,88.74475260000327,89.74600349999673,89.74600349999673,89.77971049999178,90.35598609999579,l,0.5836211999994703,None,969262,001,2024-11-21_10h33.37.455,delay_discounting_task,2024.1.5,None,2024-11-21 10h33.47.161579 +0530,
15,35,13,6,2,44,1,90.37998739999603,,90.3573858000018,90.37998739999603,91.38091799999529,91.38091799999529,91.39918399999442,91.95710269999108,l,0.5541858000069624,None,969262,001,2024-11-21_10h33.37.455,delay_discounting_task,2024.1.5,None,2024-11-21 10h33.47.161579 +0530,
27,30,21,6,3,45,2,91.98159670000314,,91.95853039999201,91.98159670000314,92.98246990000189,92.98246990000189,93.00091119999706,94.04246199999761,l,1.0404096999991452,None,969262,001,2024-11-21_10h33.37.455,delay_discounting_task,2024.1.5,None,2024-11-21 10h33.47.161579 +0530,
49,60,89,6,4,46,4,94.06722369999625,,94.04387769999448,94.06722369999625,95.06850069999928,95.06850069999928,95.08648369999719,95.67787269999098,l,0.60122089998913,None,969262,001,2024-11-21_10h33.37.455,delay_discounting_task,2024.1.5,None,2024-11-21 10h33.47.161579 +0530,
78,80,162,6,5,47,6,95.70251950000238,,95.6792742999969,95.70251950000238,96.70350799999142,96.70350799999142,96.72158779999882,97.47959479999554,t,0.744436000008136,None,969262,001,2024-11-21_10h33.37.455,delay_discounting_task,2024.1.5,None,2024-11-21 10h33.47.161579 +0530,
67,75,119,6,6,48,5,97.50447379999969,,97.48111939999217,97.50447379999969,98.52216359999147,98.52216359999147,98.52216359999147,99.98227439999755,t,1.4310213999997359,None,969262,001,2024-11-21_10h33.37.455,delay_discounting_task,2024.1.5,None,2024-11-21 10h33.47.161579 +0530,
78,80,162,7,0,49,6,100.00699280000117,,99.98367770000186,100.00699280000117,101.00818010000512,101.00818010000512,101.02634840000246,101.95110969999223,t,0.9183505000110017,None,969262,001,2024-11-21_10h33.37.455,delay_discounting_task,2024.1.5,None,2024-11-21 10h33.47.161579 +0530,
67,75,119,7,1,50,5,101.97584919999645,,101.95251659999485,101.97584919999645,102.97674209999968,102.97674209999968,102.99511139999959,103.83856540000124,t,0.8562843999970937,None,969262,001,2024-11-21_10h33.37.455,delay_discounting_task,2024.1.5,None,2024-11-21 10h33.47.161579 +0530,
40,55,62,7,2,51,3,103.86111929999606,,103.8399924999976,103.86111929999606,104.86232210000162,104.86232210000162,104.8804664999916,106.1561081999971,l,1.2663589000003412,None,969262,001,2024-11-21_10h33.37.455,delay_discounting_task,2024.1.5,None,2024-11-21 10h33.47.161579 +0530,
49,60,89,7,3,52,4,106.18053579999832,,106.15753389999736,106.18053579999832,107.18173870000464,107.18173870000464,107.19980689999647,107.92501900000207,l,0.7214048999885563,None,969262,001,2024-11-21_10h33.37.455,delay_discounting_task,2024.1.5,None,2024-11-21 10h33.47.161579 +0530,
27,30,21,7,4,53,2,107.94923679999192,,107.92641079999157,107.94923679999192,108.95012929999211,108.95012929999211,108.96835070000088,109.72667560000264,l,0.7745582000061404,None,969262,001,2024-11-21_10h33.37.455,delay_discounting_task,2024.1.5,None,2024-11-21 10h33.47.161579 +0530,
15,35,13,7,5,54,1,109.75122310000006,,109.72809319999942,109.75122310000006,110.75207819999196,110.75207819999196,110.77020689999335,113.2319198000041,l,2.46631950000301,None,969262,001,2024-11-21_10h33.37.455,delay_discounting_task,2024.1.5,None,2024-11-21 10h33.47.161579 +0530,
11,30,7,7,6,55,0,113.25469420000445,,113.23353470000438,113.25469420000445,114.25592609999876,114.25592609999876,114.27406429999974,115.41759219999949,l,1.1514632999897003,None,969262,001,2024-11-21_10h33.37.455,delay_discounting_task,2024.1.5,None,2024-11-21 10h33.47.161579 +0530,
49,60,89,8,0,56,4,115.44046909999452,,115.41902099999425,115.44046909999452,116.44175430000178,116.44175430000178,116.45988070000021,117.85200050000276,l,1.3791404999938095,None,969262,001,2024-11-21_10h33.37.455,delay_discounting_task,2024.1.5,None,2024-11-21 10h33.47.161579 +0530,
67,75,119,8,1,57,5,117.87662779999664,,117.853406299997,117.87662779999664,118.8774834999931,118.8774834999931,118.89583680000214,120.7384630000015,l,1.83608799999638,None,969262,001,2024-11-21_10h33.37.455,delay_discounting_task,2024.1.5,None,2024-11-21 10h33.47.161579 +0530,
11,30,7,8,2,58,0,120.76310870000452,,120.73988369999279,120.76310870000452,121.7639424999943,121.7639424999943,121.78224169999885,122.77414850000059,l,0.9791151999961585,None,969262,001,2024-11-21_10h33.37.455,delay_discounting_task,2024.1.5,None,2024-11-21 10h33.47.161579 +0530,
78,80,162,8,3,59,6,122.7986055999936,,122.77554889999737,122.7986055999936,123.79966910000076,123.79966910000076,123.81788129999768,125.19374220000464,t,1.3665419000026304,None,969262,001,2024-11-21_10h33.37.455,delay_discounting_task,2024.1.5,None,2024-11-21 10h33.47.161579 +0530,
15,35,13,8,4,60,1,125.21818409999833,,125.19518769999559,125.21818409999833,126.2189914000046,126.2189914000046,126.23730069999874,127.19713519999641,l,0.9753325999918161,None,969262,001,2024-11-21_10h33.37.455,delay_discounting_task,2024.1.5,None,2024-11-21 10h33.47.161579 +0530,
40,55,62,8,5,61,3,127.22049019999395,,127.1985480000003,127.22049019999395,128.22120830000495,128.22120830000495,128.2393788000045,128.81349950000003,l,0.5663308000075631,None,969262,001,2024-11-21_10h33.37.455,delay_discounting_task,2024.1.5,None,2024-11-21 10h33.47.161579 +0530,
27,30,21,8,6,62,2,128.83840880000207,,128.81494319999183,128.83840880000207,129.83936600000015,129.83936600000015,129.8577898999938,130.86737019999418,l,1.0126486999943154,None,969262,001,2024-11-21_10h33.37.455,delay_discounting_task,2024.1.5,None,2024-11-21 10h33.47.161579 +0530,
67,75,119,9,0,63,5,130.89070239999273,,130.86879619999672,130.89070239999273,131.89186719999998,131.89186719999998,131.91005449999648,132.5028706000012,t,0.5924129000050016,None,969262,001,2024-11-21_10h33.37.455,delay_discounting_task,2024.1.5,None,2024-11-21 10h33.47.161579 +0530,
49,60,89,9,1,64,4,132.52634979999857,,132.5044426999957,132.52634979999857,133.52709750000213,133.52709750000213,133.5451308999909,134.28867629999877,l,0.7586143000080483,None,969262,001,2024-11-21_10h33.37.455,delay_discounting_task,2024.1.5,None,2024-11-21 10h33.47.161579 +0530,
78,80,162,9,2,65,6,134.31121119999443,,134.2904259999923,134.31121119999443,135.31201069999952,135.31201069999952,135.33042800000112,137.97381199999654,t,2.64469729999837,None,969262,001,2024-11-21_10h33.37.455,delay_discounting_task,2024.1.5,None,2024-11-21 10h33.47.161579 +0530,
11,30,7,9,3,66,0,137.99852959999407,,137.975225400005,137.99852959999407,138.99947019999672,138.99947019999672,139.0178511999984,140.22639789999812,l,1.1983771000086563,None,969262,001,2024-11-21_10h33.37.455,delay_discounting_task,2024.1.5,None,2024-11-21 10h33.47.161579 +0530,
27,30,21,9,4,67,2,140.25086549999833,,140.22783089999575,140.25086549999833,141.25186519999988,141.25186519999988,141.27029040000343,142.09592490000068,l,0.83046870000544,None,969262,001,2024-11-21_10h33.37.455,delay_discounting_task,2024.1.5,None,2024-11-21 10h33.47.161579 +0530,
40,55,62,9,5,68,3,142.11971159999666,,142.09743159999198,142.11971159999666,143.10633049999888,143.10633049999888,143.12301149999257,143.81518039999355,l,0.7003382999973837,None,969262,001,2024-11-21_10h33.37.455,delay_discounting_task,2024.1.5,None,2024-11-21 10h33.47.161579 +0530,
15,35,13,9,6,69,1,143.8381883999973,,143.81662749999668,143.8381883999973,144.83942999999272,144.83942999999272,144.85764729999937,150.8227421000047,l,5.979022999992594,None,969262,001,2024-11-21_10h33.37.455,delay_discounting_task,2024.1.5,None,2024-11-21 10h33.47.161579 +0530,
49,60,89,10,0,70,4,150.84569740000006,,150.82439110000269,150.84569740000006,151.84701739999582,151.84701739999582,151.86514549999265,152.57296449999558,l,0.6945707999984734,None,969262,001,2024-11-21_10h33.37.455,delay_discounting_task,2024.1.5,None,2024-11-21 10h33.47.161579 +0530,
78,80,162,10,1,71,6,152.59779010000057,,152.57437170000048,152.59779010000057,153.5988948000013,153.5988948000013,153.61713660000532,154.39106929999252,t,0.7618536000081804,None,969262,001,2024-11-21_10h33.37.455,delay_discounting_task,2024.1.5,None,2024-11-21 10h33.47.161579 +0530,
40,55,62,10,2,72,3,154.4162093999912,,154.3924823999987,154.4162093999912,155.41789909999352,155.41789909999352,155.45109159999993,156.07857369999692,l,0.6449854000093183,None,969262,001,2024-11-21_10h33.37.455,delay_discounting_task,2024.1.5,None,2024-11-21 10h33.47.161579 +0530,
11,30,7,10,3,73,0,156.10161389999848,,156.0800251000037,156.10161389999848,157.10291560000041,157.10291560000041,157.12090799999714,158.03101320000133,l,0.9137569000013173,None,969262,001,2024-11-21_10h33.37.455,delay_discounting_task,2024.1.5,None,2024-11-21 10h33.47.161579 +0530,
67,75,119,10,4,74,5,158.05388989999483,,158.03244480000285,158.05388989999483,159.05485259999114,159.05485259999114,159.072974900002,159.73282299999846,t,0.6729411999986041,None,969262,001,2024-11-21_10h33.37.455,delay_discounting_task,2024.1.5,None,2024-11-21 10h33.47.161579 +0530,
15,35,13,10,5,75,1,159.75561779999407,,159.73427719999745,159.75561779999407,160.75683679999202,160.75683679999202,160.77487900000415,161.30103319999762,l,0.533087500007241,None,969262,001,2024-11-21_10h33.37.455,delay_discounting_task,2024.1.5,None,2024-11-21 10h33.47.161579 +0530,
27,30,21,10,6,76,2,161.3241446000029,,161.30243599999812,161.3241446000029,162.32538310000382,162.32538310000382,162.34320750000188,162.9509732000006,l,0.5996367000043392,None,969262,001,2024-11-21_10h33.37.455,delay_discounting_task,2024.1.5,None,2024-11-21 10h33.47.161579 +0530,
49,60,89,11,0,77,4,162.9757602000027,,162.9523835,162.9757602000027,163.97706589999143,163.97706589999143,163.99513739999384,164.60424169999897,l,0.6170657000038773,None,969262,001,2024-11-21_10h33.37.455,delay_discounting_task,2024.1.5,None,2024-11-21 10h33.47.161579 +0530,
11,30,7,11,1,78,0,164.62743949999276,,164.60564310000336,164.62743949999276,165.62844359999872,165.62844359999872,165.64680499999668,166.38952430000063,l,0.7500989000109257,None,969262,001,2024-11-21_10h33.37.455,delay_discounting_task,2024.1.5,None,2024-11-21 10h33.47.161579 +0530,
27,30,21,11,2,79,2,166.41280130000087,,166.3909835999948,166.41280130000087,167.41405399999348,167.41405399999348,167.43222760000208,168.59250499999325,l,1.1603802000026917,None,969262,001,2024-11-21_10h33.37.455,delay_discounting_task,2024.1.5,None,2024-11-21 10h33.47.161579 +0530,
67,75,119,11,3,80,5,168.61530350000248,,168.59392430000298,168.61530350000248,169.6165345000045,169.6165345000045,169.6346349999949,170.17562939999334,t,0.5439289000059944,None,969262,001,2024-11-21_10h33.37.455,delay_discounting_task,2024.1.5,None,2024-11-21 10h33.47.161579 +0530,
78,80,162,11,4,81,6,170.2002691999951,,170.17704409999715,170.2002691999951,171.2012429000024,171.2012429000024,171.2195677999989,171.89552989999356,t,0.6769659999990836,None,969262,001,2024-11-21_10h33.37.455,delay_discounting_task,2024.1.5,None,2024-11-21 10h33.47.161579 +0530,
40,55,62,11,5,82,3,171.9188642999943,,171.89694900000177,171.9188642999943,172.90542450000066,172.90542450000066,172.9367990000028,173.71299420000287,l,0.8000568999996176,None,969262,001,2024-11-21_10h33.37.455,delay_discounting_task,2024.1.5,None,2024-11-21 10h33.47.161579 +0530,
15,35,13,11,6,83,1,173.73748529999284,,173.7144668999972,173.73748529999284,174.7383928999916,174.7383928999916,174.75676550000207,175.4645792999945,l,0.6978233000118053,None,969262,001,2024-11-21_10h33.37.455,delay_discounting_task,2024.1.5,None,2024-11-21 10h33.47.161579 +0530,
67,75,119,12,0,84,5,175.48945500000264,,175.46597979999206,175.48945500000264,176.49053249999997,176.49053249999997,176.508786099992,177.20027119999577,t,0.6897155999904498,None,969262,001,2024-11-21_10h33.37.455,delay_discounting_task,2024.1.5,None,2024-11-21 10h33.47.161579 +0530,
11,30,7,12,1,85,0,177.22485299999244,,177.2016983999929,177.22485299999244,178.22557189999497,178.22557189999497,178.24395309999818,178.77820699999575,l,0.5404334999911953,None,969262,001,2024-11-21_10h33.37.455,delay_discounting_task,2024.1.5,None,2024-11-21 10h33.47.161579 +0530,
15,35,13,12,2,86,1,178.81222350000462,,178.78040099999635,178.81222350000462,179.79507540000486,179.79507540000486,179.81305050000083,180.42393760000414,l,0.6228816000075312,None,969262,001,2024-11-21_10h33.37.455,delay_discounting_task,2024.1.5,None,2024-11-21 10h33.47.161579 +0530,
27,30,21,12,3,87,2,180.46236609999323,,180.42643710000266,180.46236609999323,181.4634362999932,181.4634362999932,181.48180700000376,182.0558791999938,l,0.5849365000030957,None,969262,001,2024-11-21_10h33.37.455,delay_discounting_task,2024.1.5,None,2024-11-21 10h33.47.161579 +0530,
49,60,89,12,4,88,4,182.08085319999373,,182.0570721999975,182.08085319999373,183.0677086999931,183.0677086999931,183.0980361999973,184.273933199991,l,1.2007904999918537,None,969262,001,2024-11-21_10h33.37.455,delay_discounting_task,2024.1.5,None,2024-11-21 10h33.47.161579 +0530,
78,80,162,12,5,89,6,184.2995088000025,,184.27493649999087,184.2995088000025,185.29996699999901,185.29996699999901,185.31830810000247,186.04478270000254,t,0.7377744000114035,None,969262,001,2024-11-21_10h33.37.455,delay_discounting_task,2024.1.5,None,2024-11-21 10h33.47.161579 +0530,
40,55,62,12,6,90,3,186.06776799999352,,186.04620409999916,186.06776799999352,187.06882190000033,187.06882190000033,187.0869781999936,188.5798594999942,l,1.4973092000000179,None,969262,001,2024-11-21_10h33.37.455,delay_discounting_task,2024.1.5,None,2024-11-21 10h33.47.161579 +0530,
15,35,13,13,0,91,1,188.60387679999985,,188.58125499999733,188.60387679999985,189.6046287999925,189.6046287999925,189.6230482999963,191.31489890000375,l,1.6848183999973116,None,969262,001,2024-11-21_10h33.37.455,delay_discounting_task,2024.1.5,None,2024-11-21 10h33.47.161579 +0530,
40,55,62,13,1,92,3,191.33993679999548,,191.31630710000172,191.33993679999548,192.34105449999333,192.34105449999333,192.3593586999923,193.01710109999112,l,0.6638874000054784,None,969262,001,2024-11-21_10h33.37.455,delay_discounting_task,2024.1.5,None,2024-11-21 10h33.47.161579 +0530,
49,60,89,13,2,93,4,193.0419000999973,,193.01852509999298,193.0419000999973,194.0431574999966,194.0431574999966,194.06127249999554,194.85256769999978,l,0.775242799994885,None,969262,001,2024-11-21_10h33.37.455,delay_discounting_task,2024.1.5,None,2024-11-21 10h33.47.161579 +0530,
27,30,21,13,3,94,2,194.87737170000037,,194.8539735999948,194.87737170000037,195.87839719999465,195.87839719999465,195.911881299995,196.53775889999815,l,0.6347986999899149,None,969262,001,2024-11-21_10h33.37.455,delay_discounting_task,2024.1.5,None,2024-11-21 10h33.47.161579 +0530,
