13.9200 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
13.9212 	INFO 	Loaded monitor calibration from ['2024_08_07 22:29']
14.4878 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000020CD5FECB80>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000020CD5FECB20>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000020CD5FEC940>, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000020CD6297A90>, multiSample=False, name='window1', numSamples=2, pos=[240.0, 60.0], screen=0, size=array([800, 600]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
14.4880 	EXP 	window1: backgroundImage = ''
14.4881 	EXP 	window1: backgroundFit = 'none'
14.4886 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000020CD5FECCA0>
14.4892 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000020CD5FECCA0>
14.4965 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000020CD5FECCA0>
14.4988 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000020CD5FECCA0>
14.5194 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.5226 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.5261 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.5301 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.5336 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.5361 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.5391 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.5431 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.5457 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.5479 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.5509 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.5540 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.5572 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.5605 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.5638 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.5669 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.5702 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.5728 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.5753 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
