reward_today,future_reward,delay,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
67,75,119,2,0,14,5,142.2748900000006,,142.25261320000573,142.2748900000006,143.2608634000062,143.2608634000062,143.2931157999992,145.08549300000595,t,1.8138823000044795,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
40,55,62,2,1,15,3,145.11207750000176,,145.08645290001004,145.11207750000176,146.09724250000727,146.09724250000727,146.11459930001,158.2829258000129,l,12.179498700003023,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
15,35,13,2,2,16,1,158.3091553000122,,158.28395930000988,158.3091553000122,159.29493060000823,159.29493060000823,159.3116915999999,165.25934319999942,l,5.959090800010017,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
27,30,21,2,3,17,2,165.28332740000042,,165.26077310000255,165.28332740000042,166.28448950000165,166.28448950000165,166.30227130001003,178.22375660001126,t,11.930423899990274,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
49,60,89,2,4,18,4,178.247417400009,,178.2251580000011,178.247417400009,179.24855670001125,179.24855670001125,179.2663149,185.9486612000037,t,6.683495599994785,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
78,80,162,2,5,19,6,185.97253870000714,,185.95008860000235,185.97253870000714,186.97363659999974,186.97363659999974,186.9914148000098,192.43907570000738,t,5.450138900007005,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
11,30,7,2,6,20,0,192.46298670000397,,192.44063830000232,192.46298670000397,193.46410850000393,193.46410850000393,193.48182660000748,195.70792169999913,l,2.210952499997802,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
67,75,119,3,0,21,5,195.73324290000892,,195.70952970000508,195.73324290000892,196.73501840000972,196.73501840000972,196.75207810000575,202.4335657000047,t,5.688925800001016,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
27,30,21,3,1,22,2,202.4572199000104,,202.43500219999987,202.4572199000104,203.45880100000068,203.45880100000068,203.47612840001239,208.23999919999915,t,4.774712600003113,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
78,80,162,3,2,23,6,208.26374600001145,,208.2414354000066,208.26374600001145,209.2647408000048,209.2647408000048,209.282420500007,214.49485590000404,t,5.219639300004928,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
40,55,62,3,3,24,3,214.5227608000132,,214.49582860000373,214.5227608000132,215.50647170000593,215.50647170000593,215.5231375000003,220.5698749000003,t,5.0469712000049185,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
11,30,7,3,4,25,0,220.59367960000236,,220.57129250001162,220.59367960000236,221.59477239999978,221.59477239999978,221.61254850000842,232.74987060000421,l,11.139954400001443,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
15,35,13,3,5,26,1,232.77369640000688,,232.75130329999956,232.77369640000688,233.77478550000524,233.77478550000524,233.79247870000836,239.90764630000922,l,6.127062399988063,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
49,60,89,3,6,27,4,239.93156409999938,,239.90906410000753,239.93156409999938,240.9325525000022,240.9325525000022,240.95039940001152,246.88229170000704,t,5.933851599998889,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
67,75,119,4,0,28,5,246.90582440000435,,246.88377949999995,246.90582440000435,247.90686570000253,247.90686570000253,247.92462170000363,254.1236809000111,t,6.214993900008267,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
40,55,62,4,1,29,3,254.14700989999983,,254.12513900001068,254.14700989999983,255.14810420000867,255.14810420000867,255.16591220001283,260.74736780000967,t,5.597463300000527,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
78,80,162,4,2,30,6,260.7709251000051,,260.74883070000215,260.7709251000051,261.77208050001354,261.77208050001354,261.78982160000305,263.35001080000075,t,1.5709212999936426,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
15,35,13,4,3,31,1,263.37372970000433,,263.35146410000743,263.37372970000433,264.3753221000079,264.3753221000079,264.3926053000032,266.42025970001123,l,2.037923800002318,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
11,30,7,4,4,32,0,266.4437911999994,,266.4216787000041,266.4437911999994,267.44489100000646,267.44489100000646,267.462631900009,269.723533100012,l,2.2686851999897044,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
27,30,21,4,5,33,2,269.7474692000105,,269.7249659000081,269.7474692000105,270.7329529000126,270.7329529000126,270.74958900001366,272.74382900001365,t,1.9762805999926059,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
49,60,89,4,6,34,4,272.7677151000098,,272.74530680000316,272.7677151000098,273.76864020001085,273.76864020001085,273.78622140000516,274.9958752000093,t,1.2227622000064002,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
27,30,21,5,0,35,2,275.01980160000676,,274.9973023000057,275.01980160000676,276.02087610001036,276.02087610001036,276.03866650001146,281.3864816999994,t,5.355182999992394,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
49,60,89,5,1,36,4,281.4101531000051,,281.3878967000055,281.4101531000051,282.41121170000406,282.41121170000406,282.4290335000114,288.74446090000856,t,6.326685499996529,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
15,35,13,5,2,37,1,288.76815600000555,,288.745891700004,288.76815600000555,289.7693600000057,289.7693600000057,289.7870671000128,290.98000760001014,l,1.1963758999918355,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
78,80,162,5,3,38,6,291.0040592000005,,290.9814275000099,291.0040592000005,292.00510080000095,292.00510080000095,292.02274240000406,293.18248100001074,t,1.1628795999858994,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
67,75,119,5,4,39,5,293.2063250000065,,293.18396760000905,293.2063250000065,294.20745290000923,294.20745290000923,294.2251816000062,295.73523040000873,t,1.515978700001142,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
11,30,7,5,5,40,0,295.7591370000009,,295.73666810001305,295.7591370000009,296.76017870000214,296.76017870000214,296.77795990000595,297.9211321000039,l,1.1584633000020403,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
40,55,62,5,6,41,3,297.9448942000017,,297.92258830000355,297.9448942000017,298.9459612000064,298.9459612000064,298.96368410000287,300.09039810000104,t,1.1299978000024566,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
15,35,13,6,0,42,1,300.11409810000623,,300.0918384000106,300.11409810000623,301.11540370000876,301.11540370000876,301.1327089000115,302.15924020000966,l,1.0379589000076521,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
40,55,62,6,1,43,3,302.18307970000023,,302.1606959000055,302.18307970000023,303.1843693000119,303.1843693000119,303.20161620000727,304.5280100000091,t,1.3262276999885216,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
78,80,162,6,2,44,6,304.5523263000068,,304.52949480000825,304.5523263000068,305.5532108000043,305.5532108000043,305.57107299999916,306.46365080001124,t,0.8937861000013072,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
67,75,119,6,3,45,5,306.48748049999995,,306.4650857000088,306.48748049999995,307.4886183000053,307.4886183000053,307.5063852000021,308.7829342000041,t,1.2855955999984872,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
27,30,21,6,4,46,2,308.8067161000072,,308.7844197000086,308.8067161000072,309.8080462000071,309.8080462000071,309.82554119999986,311.73612670000875,t,1.9234514000127092,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
49,60,89,6,5,47,4,311.75996360000863,,311.7375949000125,311.75996360000863,312.76097120001214,312.76097120001214,312.77890060000937,314.57233420001285,t,1.7990029999928083,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
11,30,7,6,6,48,0,314.5963355000131,,314.573808000001,314.5963355000131,315.59742550000374,315.59742550000374,315.6152609000128,317.0585929000081,l,1.4467023000033805,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
78,80,162,7,0,49,6,317.08239510000567,,317.0600192000129,317.08239510000567,318.0836704000103,318.0836704000103,318.1012507000123,319.0772818000114,t,0.9817812999972375,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
40,55,62,7,1,50,3,319.10132140001224,,319.0787058999995,319.10132140001224,320.08690360000764,320.08690360000764,320.10358970001107,322.6980923000083,t,2.605724299995927,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
27,30,21,7,2,51,2,322.7218836000102,,322.6995154000033,322.7218836000102,323.723027,323.723027,323.7408840999997,324.6333052000118,t,0.9009115999942878,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
11,30,7,7,3,52,0,324.65733320001164,,324.63472159999947,324.65733320001164,325.6429615000088,325.6429615000088,325.65950090000115,326.2887813000125,l,0.6380616000096779,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
67,75,119,7,4,53,5,326.32718260001275,,326.2927614000073,326.32718260001275,327.32817170000635,327.32817170000635,327.36172690000967,328.3872479000129,t,1.056834799994249,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
49,60,89,7,5,54,4,328.41187520000676,,328.3889533000038,328.41187520000676,329.3978266000049,329.3978266000049,329.4142477000132,329.97433810000075,t,0.5616296000080183,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
15,35,13,7,6,55,1,329.9974598000117,,329.9755019000004,329.9974598000117,330.98288780001167,330.98288780001167,331.0151363000041,331.6073316000111,l,0.6167373999924166,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
49,60,89,8,0,56,4,331.63221239999984,,331.6083646000043,331.63221239999984,332.6175237000134,332.6175237000134,332.6341417000076,334.67755350000516,t,2.0425744999956805,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
27,30,21,8,1,57,2,334.7016774000076,,334.6790997000062,334.7016774000076,335.7027315000014,335.7027315000014,335.72048899999936,336.74688270001207,t,1.0375323000043863,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
15,35,13,8,2,58,1,336.7705668000126,,336.748307700007,336.7705668000126,337.77160960000765,337.77160960000765,337.7894965000014,338.5153292000032,t,0.7288354000047548,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
40,55,62,8,3,59,3,338.5391648000077,,338.51677600000403,338.5391648000077,339.54028370000015,339.54028370000015,339.5580360000022,342.319682500005,t,2.772558199998457,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
78,80,162,8,4,60,6,342.34333360000164,,342.3211345000018,342.34333360000164,343.34438770001,343.34438770001,343.3621615000011,344.68890570000804,t,1.338678100000834,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
11,30,7,8,5,61,0,344.71255380001094,,344.69033660000423,344.71255380001094,345.7136243999994,345.7136243999994,345.73149400000693,348.97668020000856,l,3.251517900003819,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
67,75,119,8,6,62,5,349.0005830000009,,348.9780946000101,349.0005830000009,350.0016694000078,350.0016694000078,350.0194298000133,352.9979832000099,t,2.9945467000070494,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
49,60,89,9,0,63,4,353.0216298000014,,352.9994393000088,353.0216298000014,354.0227268000017,354.0227268000017,354.0404613999999,354.8164164000045,t,0.781752900002175,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
15,35,13,9,1,64,1,354.84033000000636,,354.8178418000025,354.84033000000636,355.82583590000286,355.82583590000286,355.84247160000086,357.0192267000093,l,1.1888630999892484,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
67,75,119,9,2,65,5,357.04293210001197,,357.0206775000115,357.04293210001197,358.0437990000064,358.0437990000064,358.0615303000086,359.3550430000032,t,1.309227199992165,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
78,80,162,9,3,66,6,359.3785820000048,,359.356474900007,359.3785820000048,360.37970800000767,360.37970800000767,360.39745360000234,361.3401464000053,t,0.9486131000012392,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
11,30,7,9,4,67,0,361.3641403000074,,361.3415723000071,361.3641403000074,362.36513870001363,362.36513870001363,362.3829259000049,363.32582940001157,l,0.9442258999915794,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
40,55,62,9,5,68,3,363.35001430001284,,363.32763690000866,363.35001430001284,364.35080490000837,364.35080490000837,364.368455200005,367.41348760000255,t,3.0471722000074806,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
27,30,21,9,6,69,2,367.4374705000082,,367.414912200009,367.4374705000082,368.43847190000815,368.43847190000815,368.45627930000774,370.08304580001277,t,1.6329687999968883,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
40,55,62,10,0,70,3,370.10698950001097,,370.0844769000105,370.10698950001097,371.1082821000018,371.1082821000018,371.1257920000062,371.91842420000467,t,0.7983681000041543,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
11,30,7,10,1,71,0,371.94261760001245,,371.91986970001017,371.94261760001245,372.9433759000094,372.9433759000094,372.9611797000107,373.5703180000128,l,0.6177132000011625,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
67,75,119,10,2,72,5,373.59461400000146,,373.57169950001116,373.59461400000146,374.59558000000834,374.59558000000834,374.6129828000121,375.2219633000059,t,0.615586899992195,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
78,80,162,10,3,73,6,375.2462563000008,,375.2234599000076,375.2462563000008,376.2469950000086,376.2469950000086,376.26491880000685,377.19098170001234,t,0.9278588000015588,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
27,30,21,10,4,74,2,377.2147552000097,,377.1923991000076,377.2147552000097,378.2158724000037,378.2158724000037,378.2335751000064,379.8271723000071,t,1.605199800003902,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
49,60,89,10,5,75,4,379.85097530001076,,379.82860300000175,379.85097530001076,380.8364738000091,380.8364738000091,380.85314940000535,381.56229280000844,t,0.7239227999962168,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
15,35,13,10,6,76,1,381.5861745000002,,381.56378660000337,381.5861745000002,382.5717704000126,382.5717704000126,382.58846460000495,383.4619929000037,l,0.8757227000023704,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
49,60,89,11,0,77,4,383.4883728999994,,383.46295450000616,383.4883728999994,384.48936080001295,384.48936080001295,384.5071953000006,386.3678455000045,t,1.8678513000049861,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
11,30,7,11,1,78,0,386.3914589000051,,386.3692359000124,386.3914589000051,387.3925608000136,387.3925608000136,387.41032220001216,388.4197709,l,1.0228017999907024,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
67,75,119,11,2,79,5,388.4436915000115,,388.4211997000093,388.4436915000115,389.4449265000003,389.4449265000003,389.4625715000002,393.1247513000126,t,3.67217960000562,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
78,80,162,11,3,80,6,393.14879420000943,,393.12629470000684,393.14879420000943,394.13476870000886,394.13476870000886,394.1514301999996,396.1762192000024,t,2.0242297999939183,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
15,35,13,11,4,81,1,396.2029576000059,,396.17716270001256,396.2029576000059,397.1880433000042,397.1880433000042,397.20470660000865,399.32988620000833,l,2.1343074000033084,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
40,55,62,11,5,82,3,399.3562343000085,,399.3308548000059,399.3562343000085,400.3415681000042,400.3415681000042,400.3580146000022,401.3171919000015,t,0.9678297999926144,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
27,30,21,11,6,83,2,401.3410663000104,,401.31863280000107,401.3410663000104,402.3266713000048,402.3266713000048,402.34324520001246,404.8046534000023,t,2.4762313999963226,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
78,80,162,12,0,84,6,404.8284573000128,,404.80608270000084,404.8284573000128,405.81404110000585,405.81404110000585,405.8306656000059,406.85471150001104,t,1.0294761000113795,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
49,60,89,12,1,85,4,406.8808645000099,,406.85567200000514,406.8808645000099,407.8664484000037,407.8664484000037,407.88306659999944,408.54215820001264,t,0.6634053000016138,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
11,30,7,12,2,86,0,408.5661102000013,,408.5431576000119,408.5661102000013,409.5682661000028,409.5682661000028,409.5682661000028,410.55876700000954,l,0.9880296000046656,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
67,75,119,12,3,87,5,410.58473240000603,,410.55973330000415,410.58473240000603,411.5865664000012,411.5865664000012,411.6039141000074,416.2648795000132,t,4.6610122000129195,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
15,35,13,12,4,88,1,416.29115500001353,,416.26582870000857,416.29115500001353,417.27666180000233,417.27666180000233,417.29331760000787,418.4173054999992,l,1.1299886999913724,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
40,55,62,12,5,89,3,418.4435322000063,,418.4182540000038,418.4435322000063,419.4291804000095,419.4291804000095,419.4457540000003,422.7894445000129,t,3.358437699993374,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
27,30,21,12,6,90,2,422.8152453000075,,422.7911041000043,422.8152453000075,423.800490900001,423.800490900001,423.83270959999936,424.71214690001216,t,0.903919299991685,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
78,80,162,13,0,91,6,424.73365829999966,,424.71363230000134,424.73365829999966,425.7343578,425.7343578,425.7521043000015,426.4782525000046,t,0.7401928999897791,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
40,55,62,13,1,92,3,426.5021623000066,,426.4797198000015,426.5021623000066,427.50308430001314,427.50308430001314,427.52081720001297,428.19660570000997,t,0.6836505999963265,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
49,60,89,13,2,93,4,428.2204425000091,,428.19819950000965,428.2204425000091,429.2218208000122,429.2218208000122,429.2392778000067,432.88516470001196,t,3.6543843999970704,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
11,30,7,13,3,94,0,432.9088929999998,,432.8865977000096,432.9088929999998,433.90997570000764,433.90997570000764,433.92774620000273,435.2541551000031,l,1.3284507999924244,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
27,30,21,13,4,95,2,435.2782292000047,,435.2555840999994,435.2782292000047,436.27932470000815,436.27932470000815,436.2969862000027,439.59225840000727,t,3.296895699997549,None,354603,001,2024-11-21_09h31.10.468,delay_discounting_task,2024.1.5,None,2024-11-21 09h31.19.203441 +0530,
