reward_today,future_reward,delay,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
15,35,13,1,6,13,1,44.463961399989785,,44.44126749999123,44.463961399989785,45.46488809998846,45.46488809998846,45.48255689999496,46.97598879999714,l,1.503103299997747,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
67,75,119,2,0,14,5,46.999993699995684,,46.97743590000027,46.999993699995684,48.00091319999774,48.00091319999774,48.01872189999267,51.01405239998712,t,3.0085127000056673,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
40,55,62,2,1,15,3,51.03762329999881,,51.015481499998714,51.03762329999881,52.03947849999531,52.03947849999531,52.05627209998784,54.20063819999632,t,2.1586943000002066,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
15,35,13,2,2,16,1,54.2241825999954,,54.20206509999116,54.2241825999954,55.22529369998665,55.22529369998665,55.24308839999139,57.587375799994334,l,2.3582228000013856,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
27,30,21,2,3,17,2,57.61155629999121,,57.588827199986554,57.61155629999121,58.612326299989945,58.612326299989945,58.63011439998809,60.2919961999869,t,1.6765145999961533,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
11,30,7,2,4,18,0,60.31418049999047,,60.29343510000035,60.31418049999047,61.29970949998824,61.29970949998824,61.316351899993606,63.37708199999179,l,2.0664217000012286,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
49,60,89,2,5,19,4,63.400861699992674,,63.37851079998654,63.400861699992674,64.40222869999707,64.40222869999707,64.41975819999061,67.11440629999561,t,2.6973979999893345,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
78,80,162,2,6,20,6,67.13827109998965,,67.11587399999553,67.13827109998965,68.1393992999947,68.1393992999947,68.15713549999055,69.35032449998835,t,1.1982994999998482,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
27,30,21,3,0,21,2,69.37416609999491,,69.35174220000044,69.37416609999491,70.37640269999974,70.37640269999974,70.40951509999286,71.60071109999262,t,1.2114714000053937,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
49,60,89,3,1,22,4,71.62683129998914,,71.60168729998986,71.62683129998914,72.61185889999615,72.61185889999615,72.62911339999118,74.55646599999454,t,1.9337494000064908,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
40,55,62,3,2,23,3,74.58023519998824,,74.5580185999861,74.58023519998824,75.58086249999178,75.58086249999178,75.59860839998873,78.32648269999481,t,2.733799200010253,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
67,75,119,3,3,24,5,78.35062649998872,,78.32804079999914,78.35062649998872,79.3516413999896,79.3516413999896,79.3693792999984,81.69698739999149,t,2.3302595999994082,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
78,80,162,3,4,25,6,81.72094739999739,,81.69842309999513,81.72094739999739,82.7064054999937,82.7064054999937,82.72308269998757,84.33310049999272,t,1.614910800009966,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
15,35,13,3,5,26,1,84.3570919999911,,84.33452919998672,84.3570919999911,85.34263539999665,85.34263539999665,85.35932199998933,87.4032475999993,l,2.0460708000027807,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
11,30,7,3,6,27,0,87.42725079999946,,87.40466939999897,87.42725079999946,88.42820309998933,88.42820309998933,88.44602029999078,89.83944679998967,l,1.4008195000060368,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
49,60,89,4,0,28,4,89.86310740000044,,89.84087159999763,89.86310740000044,90.84904629999073,90.84904629999073,90.88127279999026,93.61004239998874,t,2.7537224999978207,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
40,55,62,4,1,29,3,93.63392969999404,,93.61146509999526,93.63392969999404,94.63498519999848,94.63498519999848,94.65269589998934,96.68006259998947,t,2.0356328999914695,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
78,80,162,4,2,30,6,96.70393409999087,,96.68149109999649,96.70393409999087,97.68942969999625,97.68942969999625,97.7060780999891,98.58220399999118,t,0.8903810999909183,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
11,30,7,4,3,31,0,98.60597989999224,,98.58364799999981,98.60597989999224,99.60724969999865,99.60724969999865,99.6248471999861,100.63469179999083,l,1.023011500001303,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
27,30,21,4,4,32,2,100.65827509999508,,100.63612499998999,100.65827509999508,101.65946589999658,101.65946589999658,101.6770572999958,102.82016719999956,t,1.147900199997821,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
15,35,13,4,5,33,1,102.843993699993,,102.8216046999878,102.843993699993,103.84502099998645,103.84502099998645,103.86280979998992,108.37528229999589,l,4.501294400004554,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
67,75,119,4,6,34,5,108.40090529998997,,108.37667229998624,108.40090529998997,109.40131729999848,109.40131729999848,109.4188518999872,111.88023109998903,t,2.4633095000026515,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
11,30,7,5,0,35,0,111.90406199998688,,111.88169999999809,111.90406199998688,112.90519059999497,112.90519059999497,112.9230191999959,113.99876579998818,l,1.0796252000000095,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
15,35,13,5,1,36,1,114.02285009999468,,114.00017749999824,114.02285009999468,115.02391539998644,115.02391539998644,115.04162199998973,117.58602979998977,l,2.545278599995072,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
67,75,119,5,2,37,5,117.61017659999197,,117.5875948999892,117.61017659999197,118.61120219998702,118.61120219998702,118.62889290000021,120.30640419998963,t,1.6872325999866007,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
49,60,89,5,3,38,4,120.32970079999359,,120.3080004999938,120.32970079999359,121.33093699999154,121.33093699999154,121.34865819998959,127.68046799999138,t,6.336637399988831,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
27,30,21,5,4,39,2,127.70449039999221,,127.68189009999332,127.70449039999221,128.70554739999352,128.70554739999352,128.72336199998972,129.91693569999188,t,1.1967645000113407,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
40,55,62,5,5,40,3,129.94040619999578,,129.918362899989,129.94040619999578,130.9414293999871,130.9414293999871,130.95915889999014,135.83791779998865,t,4.884826099994825,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
78,80,162,5,6,41,6,135.86364919999323,,135.83887899998808,135.86364919999323,136.86446319999231,136.86446319999231,136.88249729998643,137.80854489999183,t,0.9333007999957772,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
15,35,13,6,0,42,1,137.8321724999987,,137.8099732999981,137.8321724999987,138.83330669999123,138.83330669999123,138.85104719999072,140.11066819999542,l,1.2446980999957304,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
27,30,21,6,1,43,2,140.13468730000022,,140.11208949999127,140.13468730000022,141.120291299987,141.120291299987,141.1368930999888,142.69707429999835,t,1.5612945000029868,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
67,75,119,6,2,44,5,142.72084689998883,,142.698493399992,142.72084689998883,143.7221123999916,143.7221123999916,143.73970149998786,146.0173117999948,t,2.284362299993518,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
78,80,162,6,3,45,6,146.0413356999925,,146.0187384999881,146.0413356999925,147.04276579999714,147.04276579999714,147.06018099999346,148.1536250999925,t,1.094860900004278,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
49,60,89,6,4,46,4,148.17694079999637,,148.15514379998785,148.17694079999637,149.17807949999406,149.17807949999406,149.195942499995,150.03826119999576,t,0.844632599997567,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
11,30,7,6,5,47,0,150.06217279999692,,150.03969229999348,150.06217279999692,151.06326839998655,151.06326839998655,151.0811468999891,152.2076337999897,l,1.1318697000097018,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
40,55,62,6,6,48,3,152.2312760999921,,152.20918559998972,152.2312760999921,153.23276400000032,153.23276400000032,153.25028069999826,156.74379569999292,t,3.4973442999908,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
67,75,119,7,0,49,5,156.7700874000002,,156.74475829998846,156.7700874000002,157.7555210999999,157.7555210999999,157.78777999999875,163.55571380000038,t,5.791248699999414,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
15,35,13,7,1,50,1,163.57746689999476,,163.55717209998693,163.57746689999476,164.5783240999881,164.5783240999881,164.5957536999922,165.65529070000048,l,1.0661983000027249,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
11,30,7,7,2,51,0,165.67923209999572,,165.65671479998855,165.67923209999572,166.68046619999222,166.68046619999222,166.69805519998772,170.91131189999578,l,4.223600299999816,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
49,60,89,7,3,52,4,170.93496519999462,,170.91273369999544,170.93496519999462,171.9360988999979,171.9360988999979,171.95380289999594,175.4475192999962,t,3.501775800003088,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
78,80,162,7,4,53,6,175.47364769999695,,175.4484766999958,175.47364769999695,176.45900209998945,176.45900209998945,176.47567229998822,177.57026019999466,t,1.1083535999932792,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
27,30,21,7,5,54,2,177.59276359999785,,177.5716637999867,177.59276359999785,178.59342749998905,178.59342749998905,178.61112180000055,180.7220040999964,t,2.1194457999954466,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
40,55,62,7,6,55,3,180.74568599999475,,180.72340029999032,180.74568599999475,181.7467306999897,181.7467306999897,181.76451289998658,188.71413819999725,t,6.953616900005727,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
40,55,62,8,0,56,3,188.73782529999153,,188.71553659999336,188.73782529999153,189.73918109999795,189.73918109999795,189.75680069999362,191.13314869999886,t,1.3788133999914862,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
15,35,13,8,1,57,1,191.15724209998734,,191.1345711999893,191.15724209998734,192.15816119998635,192.15816119998635,192.17589749999752,193.4023606999981,l,1.2342953000043053,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
49,60,89,8,2,58,4,193.42621989999316,,193.40378229999624,193.42621989999316,194.42732969998906,194.42732969998906,194.44511259999126,195.13755390000006,t,0.6941308999957982,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
27,30,21,8,3,59,2,195.16153610000038,,195.13897489999363,195.16153610000038,196.16252579999855,196.16252579999855,196.18031349999364,197.49008029999095,t,1.3143698999920161,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
78,80,162,8,4,60,6,197.51405549999618,,197.49150059999374,197.51405549999618,198.51508049998665,198.51508049998665,198.5328659999941,199.10830679998617,t,0.5791634999914095,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
67,75,119,8,5,61,5,199.13244579998718,,199.1097054999991,199.13244579998718,200.13350099998934,200.13350099998934,200.15128329998697,200.86086749999959,t,0.7228443000058178,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
11,30,7,8,6,62,0,200.88439839999774,,200.86230859998614,200.88439839999774,201.8855135999911,201.8855135999911,201.90315269998973,202.64572139999655,l,0.7480865999968955,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
78,80,162,9,0,63,6,202.66968389999238,,202.64714809998986,202.66968389999238,203.67073819998768,203.67073819998768,203.68847179999284,204.53130179998698,t,0.8502802999864798,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
15,35,13,9,1,64,1,204.55507039999065,,204.53271469999163,204.55507039999065,205.55617789999815,205.55617789999815,205.57382619999407,206.49997379998968,l,0.9371566000045277,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
27,30,21,9,2,65,2,206.52386109999497,,206.5014017999929,206.52386109999497,207.50949549999496,207.50949549999496,207.52602159998787,208.30194689999917,t,0.7879501999996137,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
67,75,119,9,3,66,5,208.32603559999552,,208.30337889998918,208.32603559999552,209.32692609999503,209.32692609999503,209.34473509999225,210.1546692999982,t,0.7989690999966115,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
11,30,7,9,4,67,0,210.17817769999965,,210.15613719999965,210.17817769999965,211.17920759999834,211.17920759999834,211.19668369999272,212.27293039999495,l,1.0877659000107087,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
49,60,89,9,5,68,4,212.2968198999879,,212.27435689998674,212.2968198999879,213.29820109999855,213.29820109999855,213.31563389999792,214.23977529999684,t,0.9320059000019683,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
40,55,62,9,6,69,3,214.26598629998625,,214.24082009999256,214.26598629998625,215.25153289998707,215.25153289998707,215.26820409999345,216.85931859999255,t,1.5969323000026634,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
40,55,62,10,0,70,3,216.8698078999878,,216.86026079999283,216.8698078999878,217.87132069999643,217.87132069999643,217.87132069999643,219.61602099999436,t,1.7345214999950258,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
78,80,162,10,1,71,6,219.63859659999434,,219.61764979999862,219.63859659999434,220.6239077999926,220.6239077999926,220.64066379998985,221.79829999999492,t,1.1678096000105143,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
11,30,7,10,2,72,0,221.8244003999862,,221.79925949999597,221.8244003999862,222.80971979998867,222.80971979998867,222.82641299998795,224.00082359999942,l,1.187436099993647,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
49,60,89,10,3,73,4,224.0266214000003,,224.00178969999251,224.0266214000003,225.01216799998656,225.01216799998656,225.02887529999134,225.78899519999686,t,0.767186800003401,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
15,35,13,10,4,74,1,225.8118725999957,,225.7899475999875,225.8118725999957,226.79726949999167,226.79726949999167,226.81393329999992,227.47109679999994,l,0.6574010000040289,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
27,30,21,10,5,75,2,227.49708939999982,,227.47205399999802,227.49708939999982,228.48265239999455,228.48265239999455,228.49936499999603,229.57315019999805,t,1.0886959000054048,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
67,75,119,10,6,76,5,229.59954399999697,,229.57413280000037,229.59954399999697,230.58501359999354,230.58501359999354,230.601654099999,233.1438441999926,t,2.547780499997316,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
67,75,119,11,0,77,5,233.15431079998962,,233.14480179999373,233.15431079998962,234.17132399999537,234.17132399999537,234.17132399999537,235.65031619998626,t,1.4730362000118475,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
40,55,62,11,1,78,3,235.6733033999917,,235.6519438999967,235.6733033999917,236.65824319999956,236.65824319999956,236.67513009998947,237.93234909999592,t,1.2657011999981478,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
11,30,7,11,2,79,0,237.95874819999153,,237.93330009999045,237.95874819999153,238.94405719998758,238.94405719998758,238.96084419998806,240.13499310000043,l,1.1866492999979528,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
78,80,162,11,3,80,6,240.16104199999245,,240.1359597999981,240.16104199999245,241.1464757999929,241.1464757999929,241.16311359999236,242.50449119998666,t,1.3464263999921968,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
49,60,89,11,4,81,4,242.53018679999514,,242.5054608999926,242.53018679999514,243.5158276000002,243.5158276000002,243.53192929999204,248.71108119998826,t,5.1899445000017295,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
27,30,21,11,5,82,2,248.736994699997,,248.71205049999116,248.736994699997,249.7377078999998,249.7377078999998,249.7554153999954,250.36459959999775,t,0.6221853999886662,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
15,35,13,11,6,83,1,250.38858049998817,,250.36608499998692,250.38858049998817,251.37398079999548,251.37398079999548,251.3905473999912,252.06636459998845,l,0.6800469000008889,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
67,75,119,12,0,84,5,252.09036309999647,,252.06778369999665,252.09036309999647,253.09171609999612,253.09171609999612,253.10939199999848,253.7350432999956,t,0.6310271999973338,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
15,35,13,12,1,85,1,253.75895369998761,,253.73644909998984,253.75895369998761,254.75989869999466,254.75989869999466,254.77753839999787,255.3701776999951,l,0.5959471000096528,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
78,80,162,12,2,86,6,255.39406439999584,,255.37159640000027,255.39406439999584,256.39521909999894,256.39521909999894,256.4127048999944,261.4104600999999,t,5.010754699993413,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
11,30,7,12,3,87,0,261.43406019998656,,261.4119043999963,261.43406019998656,262.43509529999574,262.43509529999574,262.45263010000053,263.84585149999475,l,1.4052679000014905,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
27,30,21,12,4,88,2,263.86982819999685,,263.84726129999035,263.86982819999685,264.87085149998893,264.87085149998893,264.8886485999974,268.70134829999006,t,3.8184136000054423,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
49,60,89,12,5,89,4,268.725345999992,,268.70279529999243,268.725345999992,269.72620639999514,269.72620639999514,269.74401709999074,271.1872483999905,t,1.4456381000054535,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
40,55,62,12,6,90,3,271.2112197999959,,271.1886768999975,271.2112197999959,272.2122737999889,272.2122737999889,272.2299689999927,273.1216182999924,t,0.8819116999948164,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
15,35,13,13,0,91,1,273.14689759998873,,273.12304479999875,273.14689759998873,274.1322266999923,274.1322266999923,274.1490086999984,276.5069117999956,t,2.3662464000080945,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
40,55,62,13,1,92,3,276.53408309999213,,276.50786399999924,276.53408309999213,277.5196189999988,277.5196189999988,277.53613459999906,284.9353453999938,t,7.3984418000036385,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
11,30,7,13,2,93,0,284.95956239999214,,284.9367682999873,284.95956239999214,285.9605816999974,285.9605816999974,285.97831239999505,287.07146749999083,l,1.0945855999889318,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
27,30,21,13,3,94,2,287.09531589999096,,287.0728786999971,287.09531589999096,288.09641509999346,288.09641509999346,288.11400929999945,289.39065069999197,t,1.2907016999961343,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
67,75,119,13,4,95,5,289.4143519999925,,289.39207079999323,289.4143519999925,290.3999407999945,290.3999407999945,290.41651289998845,291.0592015999864,t,0.6503431000019191,None,270876,001,2024-11-21_09h25.07.589,delay_discounting_task,2024.1.5,None,2024-11-21 09h25.16.487699 +0530,
