14.3328 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
14.3344 	INFO 	Loaded monitor calibration from ['2024_08_07 22:29']
14.9584 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000018C15A0C970>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000018C15A0C910>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000018C15A0C760>, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000018C15CC8880>, multiSample=False, name='window1', numSamples=2, pos=[240.0, 60.0], screen=0, size=array([800, 600]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
14.9586 	EXP 	window1: backgroundImage = ''
14.9586 	EXP 	window1: backgroundFit = 'none'
14.9593 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000018C15A0CA90>
14.9598 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000018C15A0CA90>
14.9651 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000018C15A0CA90>
14.9663 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000018C15A0CA90>
14.9848 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.9878 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.9911 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.9949 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.9986 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.0010 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.0040 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.0077 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.0102 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.0128 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.0159 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.0188 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.0218 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.0252 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.0284 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.0318 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.0349 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.0374 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.0399 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.0434 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.0463 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.0472 	DEBUG 	Uploading Texture Font fontname to graphics card
15.0514 	DEBUG 	Upload of Texture Font fontname complete
15.0571 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000018C15A0CA90>
15.0576 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000018C15A0CA90>
15.0601 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000018C15A0CA90>
15.0622 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000018C15A0CA90>
15.0735 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.0775 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.0814 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.0823 	DEBUG 	Uploading Texture Font fontname to graphics card
15.0853 	DEBUG 	Upload of Texture Font fontname complete
15.0936 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
15.0937 	EXP 	window1: recordFrameIntervals = False
15.2823 	EXP 	window1: recordFrameIntervals = True
15.3714 	WARNING 	t of last frame was 21.07ms (=1/47)
15.3986 	WARNING 	t of last frame was 27.23ms (=1/36)
15.6487 	EXP 	Screen (0) actual frame rate measured at 60.93Hz
15.6488 	EXP 	window1: recordFrameIntervals = False
15.6490 	EXP 	window1: mouseVisible = False
15.6497 	EXP 	window1: mouseVisible = False
15.6500 	EXP 	window1: mouseVisible = False
15.6513 	EXP 	window1: mouseVisible = False
15.6525 	EXP 	window1: mouseVisible = False
15.6619 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.6651 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.6687 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.6741 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.6785 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.6828 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.6876 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.6942 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7014 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7086 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7103 	DEBUG 	Uploading Texture Font fontname to graphics card
15.7139 	DEBUG 	Upload of Texture Font fontname complete
15.7189 	EXP 	window1: mouseVisible = False
15.7193 	EXP 	window1: mouseVisible = False
15.7207 	EXP 	window1: mouseVisible = False
15.7222 	EXP 	window1: mouseVisible = False
15.8592 	WARNING 	launchHubServer: If using the iohub mouse or eyetracker devices, fullScr should be True.
23.9614 	INFO 	keyboard.Keyboard is using iohub backend.
23.9616 	INFO 	keyboard.Keyboard is using iohub backend.
23.9616 	EXP 	delay_discounting_task: status = STARTED
23.9620 	EXP 	window1: mouseVisible = False
23.9669 	EXP 	Created fixation = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='fixation', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.05, 0.05]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
23.9673 	EXP 	window1: mouseVisible = False
24.0085 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
0.0454 	DEBUG 	Read excel file with openpyxl: discounting.xlsx
0.0469 	EXP 	Imported discounting.xlsx as conditions, 7 conditions, 3 params
0.0488 	EXP 	Created sequence: random, trialTypes=7, nReps=14, seed=None
0.0495 	EXP 	New trial (rep=0, index=0): {'reward_today': 78, 'future_reward': 80, 'delay': 162}
0.3482 	EXP 	text: height = 0.05
0.3482 	EXP 	text: height = 0.05
0.3482 	EXP 	text: height = 0.05
0.3482 	EXP 	text: text = 'GBP 78 today  or  GBP 80 after 162 days'
0.3482 	EXP 	fixation: autoDraw = True
1.0157 	INFO 	Keyboard events cleared
1.0150 	EXP 	text: autoDraw = True
1.3678 	EXP 	fixation: autoDraw = False
1.9877 	EXP 	New trial (rep=0, index=1): {'reward_today': 40, 'future_reward': 55, 'delay': 62}
2.0026 	DATA 	Keypress: t
2.0163 	EXP 	fixation: autoDraw = False
2.0163 	EXP 	text: autoDraw = False
2.0163 	EXP 	text: height = 0.05
2.0163 	EXP 	text: height = 0.05
2.0163 	EXP 	text: height = 0.05
2.0163 	EXP 	text: text = 'GBP 40 today  or  GBP 55 after 62 days'
2.0163 	EXP 	fixation: autoDraw = True
3.0185 	INFO 	Keyboard events cleared
3.0178 	EXP 	text: autoDraw = True
3.0360 	EXP 	fixation: autoDraw = False
3.9474 	EXP 	New trial (rep=0, index=2): {'reward_today': 27, 'future_reward': 30, 'delay': 21}
3.9607 	DATA 	Keypress: l
3.9681 	EXP 	fixation: autoDraw = False
3.9681 	EXP 	text: autoDraw = False
3.9681 	EXP 	text: height = 0.05
3.9681 	EXP 	text: height = 0.05
3.9681 	EXP 	text: height = 0.05
3.9681 	EXP 	text: text = 'GBP 27 today  or  GBP 30 after 21 days'
3.9681 	EXP 	fixation: autoDraw = True
4.9706 	INFO 	Keyboard events cleared
4.9699 	EXP 	text: autoDraw = True
4.9880 	EXP 	fixation: autoDraw = False
5.8314 	EXP 	New trial (rep=0, index=3): {'reward_today': 67, 'future_reward': 75, 'delay': 119}
5.8449 	DATA 	Keypress: l
5.8535 	EXP 	fixation: autoDraw = False
5.8535 	EXP 	text: autoDraw = False
5.8535 	EXP 	text: height = 0.05
5.8535 	EXP 	text: height = 0.05
5.8535 	EXP 	text: height = 0.05
5.8535 	EXP 	text: text = 'GBP 67 today  or  GBP 75 after 119 days'
5.8535 	EXP 	fixation: autoDraw = True
6.8560 	INFO 	Keyboard events cleared
6.8553 	EXP 	text: autoDraw = True
6.8735 	EXP 	fixation: autoDraw = False
8.0831 	EXP 	New trial (rep=0, index=4): {'reward_today': 15, 'future_reward': 35, 'delay': 13}
8.0941 	DATA 	Keypress: t
8.1066 	EXP 	fixation: autoDraw = False
8.1066 	EXP 	text: autoDraw = False
8.1066 	EXP 	text: height = 0.05
8.1066 	EXP 	text: height = 0.05
8.1066 	EXP 	text: height = 0.05
8.1066 	EXP 	text: text = 'GBP 15 today  or  GBP 35 after 13 days'
8.1066 	EXP 	fixation: autoDraw = True
9.1086 	INFO 	Keyboard events cleared
9.1078 	EXP 	text: autoDraw = True
9.1260 	EXP 	fixation: autoDraw = False
10.0872 	EXP 	New trial (rep=0, index=5): {'reward_today': 11, 'future_reward': 30, 'delay': 7}
10.0978 	DATA 	Keypress: l
10.1089 	EXP 	fixation: autoDraw = False
10.1089 	EXP 	text: autoDraw = False
10.1089 	EXP 	text: height = 0.05
10.1089 	EXP 	text: height = 0.05
10.1089 	EXP 	text: height = 0.05
10.1089 	EXP 	text: text = 'GBP 11 today  or  GBP 30 after 7 days'
10.1089 	EXP 	fixation: autoDraw = True
11.1108 	INFO 	Keyboard events cleared
11.1101 	EXP 	text: autoDraw = True
11.1281 	EXP 	fixation: autoDraw = False
11.8217 	DATA 	Keypress: l
11.8394 	EXP 	New trial (rep=0, index=6): {'reward_today': 49, 'future_reward': 60, 'delay': 89}
11.8610 	EXP 	fixation: autoDraw = False
11.8610 	EXP 	text: autoDraw = False
11.8610 	EXP 	text: height = 0.05
11.8610 	EXP 	text: height = 0.05
11.8610 	EXP 	text: height = 0.05
11.8610 	EXP 	text: text = 'GBP 49 today  or  GBP 60 after 89 days'
11.8610 	EXP 	fixation: autoDraw = True
12.8624 	INFO 	Keyboard events cleared
12.8617 	EXP 	text: autoDraw = True
12.8825 	EXP 	fixation: autoDraw = False
13.4227 	EXP 	New trial (rep=1, index=0): {'reward_today': 67, 'future_reward': 75, 'delay': 119}
13.4334 	DATA 	Keypress: l
13.4457 	EXP 	fixation: autoDraw = False
13.4457 	EXP 	text: autoDraw = False
13.4457 	EXP 	text: height = 0.05
13.4457 	EXP 	text: height = 0.05
13.4457 	EXP 	text: height = 0.05
13.4457 	EXP 	text: text = 'GBP 67 today  or  GBP 75 after 119 days'
13.4457 	EXP 	fixation: autoDraw = True
14.4477 	INFO 	Keyboard events cleared
14.4470 	EXP 	text: autoDraw = True
14.4651 	EXP 	fixation: autoDraw = False
15.4082 	EXP 	New trial (rep=1, index=1): {'reward_today': 49, 'future_reward': 60, 'delay': 89}
15.4192 	DATA 	Keypress: t
15.4314 	EXP 	fixation: autoDraw = False
15.4314 	EXP 	text: autoDraw = False
15.4314 	EXP 	text: height = 0.05
15.4314 	EXP 	text: height = 0.05
15.4314 	EXP 	text: height = 0.05
15.4314 	EXP 	text: text = 'GBP 49 today  or  GBP 60 after 89 days'
15.4314 	EXP 	fixation: autoDraw = True
16.4329 	INFO 	Keyboard events cleared
16.4322 	EXP 	text: autoDraw = True
16.4506 	EXP 	fixation: autoDraw = False
17.2286 	EXP 	New trial (rep=1, index=2): {'reward_today': 11, 'future_reward': 30, 'delay': 7}
17.2391 	DATA 	Keypress: l
17.2502 	EXP 	fixation: autoDraw = False
17.2502 	EXP 	text: autoDraw = False
17.2502 	EXP 	text: height = 0.05
17.2502 	EXP 	text: height = 0.05
17.2502 	EXP 	text: height = 0.05
17.2502 	EXP 	text: text = 'GBP 11 today  or  GBP 30 after 7 days'
17.2502 	EXP 	fixation: autoDraw = True
18.2516 	INFO 	Keyboard events cleared
18.2509 	EXP 	text: autoDraw = True
18.2694 	EXP 	fixation: autoDraw = False
18.7629 	DATA 	Keypress: l
18.7802 	EXP 	New trial (rep=1, index=3): {'reward_today': 15, 'future_reward': 35, 'delay': 13}
