stimulus,condition,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,text_2.started,instructions.stopped,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,thank_you.started,text_3.started,thank_you.stopped,participant,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,0.015461700037121773,0.02598780009429902,10.028249700088054,,,,,,,,,,,,,,sim,2024-12-01_12h03.28.267,solo_project,2024.1.5,None,2024-12-01 12h03.43.262435 +0530,
academy  ,control,y,0,0,0,26,10.087148600025102,,,,,10.065468300017528,10.087148600025102,10.521085500018671,10.521085500018671,10.605753400013782,11.464017300051637,y,1,0.919146699947305,None,,,,sim,2024-12-01_12h03.28.267,solo_project,2024.1.5,None,2024-12-01 12h03.43.262435 +0530,
liborul,vvrl,n,0,1,1,37,11.48887120001018,,,,,11.466999100055546,11.48887120001018,11.972852900042199,11.972852900042199,11.989977300050668,12.67970310000237,n,1,0.6960240000626072,None,,,,sim,2024-12-01_12h03.28.267,solo_project,2024.1.5,None,2024-12-01 12h03.43.262435 +0530,
cardinal  ,control,y,0,2,2,28,12.706524100038223,,,,,12.680948100052774,12.706524100038223,13.191022000042722,13.191022000042722,13.208467100048438,15.201426799991168,y,1,2.008158800075762,None,,,,sim,2024-12-01_12h03.28.267,solo_project,2024.1.5,None,2024-12-01 12h03.43.262435 +0530,
grotiful,vvrl,n,0,3,3,19,15.225985800032504,,,,,15.202893400099128,15.225985800032504,15.726652399986051,15.726652399986051,15.744304200052284,16.37126570008695,n,1,0.6293981000781059,None,,,,sim,2024-12-01_12h03.28.267,solo_project,2024.1.5,None,2024-12-01 12h03.43.262435 +0530,
cimura,vvrl,n,0,4,4,7,16.394100600038655,,,,,16.3725376999937,16.394100600038655,16.879239900037646,16.879239900037646,16.896042500040494,17.488744900096208,n,1,0.6019409000873566,None,,,,sim,2024-12-01_12h03.28.267,solo_project,2024.1.5,None,2024-12-01 12h03.43.262435 +0530,
camera  ,control,y,0,5,5,6,17.511600300087593,,,,,17.489841100061312,17.511600300087593,17.996288200025447,17.996288200025447,18.01254330005031,18.772637500078417,y,1,0.7725378000177443,None,,,,sim,2024-12-01_12h03.28.267,solo_project,2024.1.5,None,2024-12-01 12h03.43.262435 +0530,
cafeteria  ,control,y,0,6,6,10,18.79648120002821,,,,,18.77401260007173,18.79648120002821,19.297233100049198,19.297233100049198,19.31479530001525,21.676165000069886,y,1,2.3618858999107033,None,,,,sim,2024-12-01_12h03.28.267,solo_project,2024.1.5,None,2024-12-01 12h03.43.262435 +0530,
resident  ,control,y,0,7,7,2,21.699640000006184,,,,,21.677711800090037,21.699640000006184,22.2002886000555,22.2002886000555,22.23364810005296,22.77643170009833,y,1,0.5689055999973789,None,,,,sim,2024-12-01_12h03.28.267,solo_project,2024.1.5,None,2024-12-01 12h03.43.262435 +0530,
capotel,vvrl,n,0,8,8,15,22.801014900091104,,,,,22.777775200083852,22.801014900091104,23.301769500016235,23.301769500016235,23.31977480009664,23.91129310010001,n,1,0.5920328999636695,None,,,,sim,2024-12-01_12h03.28.267,solo_project,2024.1.5,None,2024-12-01 12h03.43.262435 +0530,
acidomy,vvrl,n,0,9,9,27,23.935444200062193,,,,,23.9125178999966,23.935444200062193,24.43601950001903,24.43601950001903,24.45365300006233,25.062556500080973,n,1,0.6214576000347733,None,,,,sim,2024-12-01_12h03.28.267,solo_project,2024.1.5,None,2024-12-01 12h03.43.262435 +0530,
