stimulus,condition,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,text_2.started,instructions.stopped,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,thank_you.started,text_3.started,thank_you.stopped,participant,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,0.02744390000589192,0.051018199999816716,10.002727100043558,,,,,,,,,,,,,,sim,2024-12-01_12h05.33.436,solo_project,2024.1.5,None,2024-12-01 12h05.49.536916 +0530,
probice,ccrl,n,0,0,0,25,10.045918400050141,,,,,10.025041899993084,10.045918400050141,10.529623699956574,10.529623699956574,10.563007600023411,11.250122900004499,n,1,0.6931806000648066,None,,,,sim,2024-12-01_12h05.33.436,solo_project,2024.1.5,None,2024-12-01 12h05.49.536916 +0530,
repifion,ccrl,n,0,1,1,17,11.263599700061604,,,,,11.25106100004632,11.263599700061604,11.766181300044991,11.766181300044991,11.766181300044991,13.14276429999154,n,1,1.371861399966292,None,,,,sim,2024-12-01_12h05.33.436,solo_project,2024.1.5,None,2024-12-01 12h05.49.536916 +0530,
denficy,ccrl,n,0,2,2,11,13.16595229995437,,,,,13.144029499962926,13.16595229995437,13.66648500005249,13.66648500005249,13.684714399976656,14.828909000032581,n,1,1.1577184000052512,None,,,,sim,2024-12-01_12h05.33.436,solo_project,2024.1.5,None,2024-12-01 12h05.49.536916 +0530,
memory  ,control,y,0,3,3,14,14.85101109999232,,,,,14.830327700008638,14.85101109999232,15.35267399996519,15.35267399996519,15.35267399996519,15.947123100049794,y,1,0.5846028999658301,None,,,,sim,2024-12-01_12h05.33.436,solo_project,2024.1.5,None,2024-12-01 12h05.49.536916 +0530,
quakity,ccrl,n,0,4,4,33,15.969131599995308,,,,,15.948484600055963,15.969131599995308,16.471111500053667,16.471111500053667,16.471111500053667,17.16364559996873,n,1,0.6739311000565067,None,,,,sim,2024-12-01_12h05.33.436,solo_project,2024.1.5,None,2024-12-01 12h05.49.536916 +0530,
qualify  ,control,y,0,5,5,32,17.18705599999521,,,,,17.165124400053173,17.18705599999521,17.689298099954613,17.689298099954613,17.689298099954613,18.297170800040476,y,1,0.6023724999977276,None,,,,sim,2024-12-01_12h05.33.436,solo_project,2024.1.5,None,2024-12-01 12h05.49.536916 +0530,
indicate  ,control,y,0,6,6,0,18.321581099997275,,,,,18.298376700025983,18.321581099997275,18.82408339995891,18.82408339995891,18.82408339995891,19.498784000054002,y,1,0.6423036999767646,None,,,,sim,2024-12-01_12h05.33.436,solo_project,2024.1.5,None,2024-12-01 12h05.49.536916 +0530,
numerical  ,control,y,0,7,7,36,19.522950700018555,,,,,19.50004329998046,19.522950700018555,20.023529700003564,20.023529700003564,20.0573498000158,20.78244890004862,y,1,0.7571320000570267,None,,,,sim,2024-12-01_12h05.33.436,solo_project,2024.1.5,None,2024-12-01 12h05.49.536916 +0530,
reconal,ccrl,n,0,8,8,23,20.807248800061643,,,,,20.784008500049822,20.807248800061643,21.291935699991882,21.291935699991882,21.308839500066824,21.881638000020757,n,1,0.581794900004752,None,,,,sim,2024-12-01_12h05.33.436,solo_project,2024.1.5,None,2024-12-01 12h05.49.536916 +0530,
insibate,ccrl,n,0,9,9,1,21.89234420005232,,,,,21.882272199960425,21.89234420005232,22.393193600000814,22.393193600000814,22.393193600000814,23.32043329998851,n,1,0.9103798000141978,None,,,,sim,2024-12-01_12h05.33.436,solo_project,2024.1.5,None,2024-12-01 12h05.49.536916 +0530,
cocewage,ccrl,n,0,10,10,31,23.343722100020386,,,,,23.32163230003789,23.343722100020386,23.844197600032203,23.844197600032203,23.861905500059947,24.50565840001218,n,1,0.6578305000439286,None,,,,sim,2024-12-01_12h05.33.436,solo_project,2024.1.5,None,2024-12-01 12h05.49.536916 +0530,
recile,ccrl,n,0,11,11,9,24.52822900004685,,,,,24.50701169995591,24.52822900004685,25.029613199993037,25.029613199993037,25.062491000047885,25.738427600008436,y,0,0.6855632000369951,None,,,,sim,2024-12-01_12h05.33.436,solo_project,2024.1.5,None,2024-12-01 12h05.49.536916 +0530,
debate  ,control,y,0,12,12,12,25.763321900041774,,,,,25.739630299969576,25.763321900041774,26.26356620003935,26.26356620003935,26.281424600048922,26.841946700005792,y,1,0.5722172000678256,None,,,,sim,2024-12-01_12h05.33.436,solo_project,2024.1.5,None,2024-12-01 12h05.49.536916 +0530,
samite,ccrl,n,0,13,13,39,26.86498539999593,,,,,26.84307569998782,26.86498539999593,27.364849900011905,27.364849900011905,27.38279139995575,28.007320099975914,n,1,0.6229845999041572,None,,,,sim,2024-12-01_12h05.33.436,solo_project,2024.1.5,None,2024-12-01 12h05.49.536916 +0530,
beloved  ,control,y,0,14,14,20,28.031533600063995,,,,,28.008549200021662,28.031533600063995,28.532879100064747,28.532879100064747,28.550412600045092,29.108925999957137,y,1,0.5529229999519885,None,,,,sim,2024-12-01_12h05.33.436,solo_project,2024.1.5,None,2024-12-01 12h05.49.536916 +0530,
popular  ,control,y,0,15,15,34,29.13352859998122,,,,,29.1102332000155,29.13352859998122,29.633943299995735,29.633943299995735,29.65161659999285,30.161475999979302,y,1,0.5209369999356568,None,,,,sim,2024-12-01_12h05.33.436,solo_project,2024.1.5,None,2024-12-01 12h05.49.536916 +0530,
nunewical,ccrl,n,0,16,16,37,30.184813300031237,,,,,30.16300840000622,30.184813300031237,30.68675140000414,30.68675140000414,30.68675140000414,31.2468781999778,n,1,0.5416167000075802,None,,,,sim,2024-12-01_12h05.33.436,solo_project,2024.1.5,None,2024-12-01 12h05.49.536916 +0530,
provide  ,control,y,0,17,17,24,31.26897179998923,,,,,31.248435299959965,31.26897179998923,31.7545095999958,31.7545095999958,31.786264700000174,32.49741469998844,y,1,0.7400049000279978,None,,,,sim,2024-12-01_12h05.33.436,solo_project,2024.1.5,None,2024-12-01 12h05.49.536916 +0530,
saline  ,control,y,0,18,18,38,32.52037080004811,,,,,32.49862309999298,32.52037080004811,33.0209038000321,33.0209038000321,33.03922340006102,33.76190499996301,y,1,0.7367547999601811,None,,,,sim,2024-12-01_12h05.33.436,solo_project,2024.1.5,None,2024-12-01 12h05.49.536916 +0530,
military  ,control,y,0,19,19,28,33.787743799970485,,,,,33.76281950005796,33.787743799970485,34.288977900054306,34.288977900054306,34.30700040003285,34.83492439996917,y,1,0.541871799970977,None,,,,sim,2024-12-01_12h05.33.436,solo_project,2024.1.5,None,2024-12-01 12h05.49.536916 +0530,
removal  ,control,y,0,20,20,22,34.85627059999388,,,,,34.836169000016525,34.85627059999388,35.35702270001639,35.35702270001639,35.3747189999558,35.93438230000902,y,1,0.5611721999011934,None,,,,sim,2024-12-01_12h05.33.436,solo_project,2024.1.5,None,2024-12-01 12h05.49.536916 +0530,
dispute  ,control,y,0,21,21,26,35.95744869997725,,,,,35.93570599996019,35.95744869997725,36.458153199986555,36.458153199986555,36.47641720005777,36.985905800014734,y,1,0.5231764999916777,None,,,,sim,2024-12-01_12h05.33.436,solo_project,2024.1.5,None,2024-12-01 12h05.49.536916 +0530,
heritage  ,control,y,0,22,22,2,37.00857960002031,,,,,36.98714179999661,37.00857960002031,37.509228999959305,37.509228999959305,37.52781420003157,38.06991740001831,y,1,0.5343112000264227,None,,,,sim,2024-12-01_12h05.33.436,solo_project,2024.1.5,None,2024-12-01 12h05.49.536916 +0530,
helicage,ccrl,n,0,23,23,3,38.09303250000812,,,,,38.07116220006719,38.09303250000812,38.59411639999598,38.59411639999598,38.611414700048044,39.47051280003507,n,1,0.8710026000626385,None,,,,sim,2024-12-01_12h05.33.436,solo_project,2024.1.5,None,2024-12-01 12h05.49.536916 +0530,
disluge,ccrl,n,0,24,24,27,39.49476430006325,,,,,39.471785800065845,39.49476430006325,39.995232600020245,39.995232600020245,40.013438800000586,40.65698249998968,n,1,0.6514492999995127,None,,,,sim,2024-12-01_12h05.33.436,solo_project,2024.1.5,None,2024-12-01 12h05.49.536916 +0530,
delahe,ccrl,n,0,25,25,13,40.67934190004598,,,,,40.658176099997945,40.67934190004598,41.17992220004089,41.17992220004089,41.21312500000931,42.17333040002268,n,1,0.9738329000538215,None,,,,sim,2024-12-01_12h05.33.436,solo_project,2024.1.5,None,2024-12-01 12h05.49.536916 +0530,
rapidly  ,control,y,0,26,26,18,42.197673200047575,,,,,42.17478860006668,42.197673200047575,42.698210500064306,42.698210500064306,42.716450699954294,43.557635299977846,y,1,0.8463286999613047,None,,,,sim,2024-12-01_12h05.33.436,solo_project,2024.1.5,None,2024-12-01 12h05.49.536916 +0530,
policy  ,control,y,0,27,27,6,43.58239130000584,,,,,43.558875899994746,43.58239130000584,44.08312339999247,44.08312339999247,44.100818300037645,44.57594040001277,y,1,0.4753054999746382,None,,,,sim,2024-12-01_12h05.33.436,solo_project,2024.1.5,None,2024-12-01 12h05.49.536916 +0530,
retire  ,control,y,0,28,28,8,44.600295200012624,,,,,44.57719119999092,44.600295200012624,45.10173900006339,45.10173900006339,45.13412689999677,45.69533300003968,y,1,0.5868100000079721,None,,,,sim,2024-12-01_12h05.33.436,solo_project,2024.1.5,None,2024-12-01 12h05.49.536916 +0530,
bewoted,ccrl,n,0,29,29,21,45.718419400043786,,,,,45.69663999998011,45.718419400043786,46.22066370001994,46.22066370001994,46.22066370001994,46.846352600026876,n,1,0.6110869999974966,None,,,,sim,2024-12-01_12h05.33.436,solo_project,2024.1.5,None,2024-12-01 12h05.49.536916 +0530,
coverage  ,control,y,0,30,30,30,46.8692674000049,,,,,46.84756849997211,46.8692674000049,47.37002789997496,47.37002789997496,47.3886208999902,47.99610049999319,y,1,0.6010860999813303,None,,,,sim,2024-12-01_12h05.33.436,solo_project,2024.1.5,None,2024-12-01 12h05.49.536916 +0530,
