stimulus,condition,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,text_2.started,instructions.stopped,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,thank_you.started,text_3.started,thank_you.stopped,participant,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,0.03174569993279874,0.05465349997393787,10.007714499952272,,,,,,,,,,,,,,sim,2024-12-01_12h01.22.075,solo_project,2024.1.5,None,2024-12-01 12h01.40.632166 +0530,
literal  ,control,y,0,0,0,16,10.065489099943079,,,,,10.045033899950795,10.065489099943079,10.516491599963047,10.516491599963047,10.568538699997589,11.297864699969068,y,1,0.7647884000325575,None,,,,sim,2024-12-01_12h01.22.075,solo_project,2024.1.5,None,2024-12-01 12h01.40.632166 +0530,
retalive,cctl,n,0,1,1,35,11.316570200026035,,,,,11.300764599931426,11.316570200026035,11.817852700012736,11.817852700012736,11.851246299920604,12.827713200007565,n,1,0.9931324999779463,None,,,,sim,2024-12-01_12h01.22.075,solo_project,2024.1.5,None,2024-12-01 12h01.40.632166 +0530,
liretal,cctl,n,0,2,2,17,12.852506899973378,,,,,12.828954299911857,12.852506899973378,13.35305979999248,13.35305979999248,13.370738999918103,14.164233000017703,n,1,0.8083058999618515,None,,,,sim,2024-12-01_12h01.22.075,solo_project,2024.1.5,None,2024-12-01 12h01.40.632166 +0530,
clicinal,cctl,n,0,3,3,33,14.187097099958919,,,,,14.165445299935527,14.187097099958919,14.687710599973798,14.687710599973798,14.70653979992494,16.474072100012563,n,1,1.768994899932295,None,,,,sim,2024-12-01_12h01.22.075,solo_project,2024.1.5,None,2024-12-01 12h01.40.632166 +0530,
remote  ,control,y,0,4,4,22,16.489476799964905,,,,,16.475336299976334,16.489476799964905,16.990094700013287,16.990094700013287,17.00818000000436,17.535243999911472,y,1,0.5369520999956876,None,,,,sim,2024-12-01_12h01.22.075,solo_project,2024.1.5,None,2024-12-01 12h01.40.632166 +0530,
velocity  ,control,y,0,5,5,24,17.55747280002106,,,,,17.536528199911118,17.55747280002106,18.058141399989836,18.058141399989836,18.09179759991821,18.700827899971046,y,1,0.6230290000094101,None,,,,sim,2024-12-01_12h01.22.075,solo_project,2024.1.5,None,2024-12-01 12h01.40.632166 +0530,
opmital,cctl,n,0,6,6,3,18.725940299918875,,,,,18.70250459993258,18.725940299918875,19.225898999953642,19.225898999953642,19.24380509997718,20.265164299984463,n,1,1.0345225000055507,None,,,,sim,2024-12-01_12h01.22.075,solo_project,2024.1.5,None,2024-12-01 12h01.40.632166 +0530,
ronamtic,cctl,n,0,7,7,27,20.27744650002569,,,,,20.26577910000924,20.27744650002569,20.77808840002399,20.77808840002399,20.77808840002399,21.63728609995451,n,1,0.8257360000861809,None,,,,sim,2024-12-01_12h01.22.075,solo_project,2024.1.5,None,2024-12-01 12h01.40.632166 +0530,
locigal,cctl,n,0,8,8,13,21.662013599998318,,,,,21.638541499967687,21.662013599998318,22.14617179997731,22.14617179997731,22.16380609991029,22.902652899967507,n,1,0.7476470000110567,None,,,,sim,2024-12-01_12h01.22.075,solo_project,2024.1.5,None,2024-12-01 12h01.40.632166 +0530,
stogare,cctl,n,0,9,9,15,22.91358479997143,,,,,22.903305399930105,22.91358479997143,23.415365200024098,23.415365200024098,23.415365200024098,24.07737219997216,n,1,0.6546344000380486,None,,,,sim,2024-12-01_12h01.22.075,solo_project,2024.1.5,None,2024-12-01 12h01.40.632166 +0530,
paficic,cctl,n,0,10,10,11,24.097928199917078,,,,,24.078753600013442,24.097928199917078,24.59873129997868,24.59873129997868,24.616678799968213,25.408033299958333,n,1,0.7984493999974802,None,,,,sim,2024-12-01_12h01.22.075,solo_project,2024.1.5,None,2024-12-01 12h01.40.632166 +0530,
