stimulus,condition,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,text_2.started,instructions.stopped,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,thank_you.started,text_3.started,thank_you.stopped,participant,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,0.020339899929240346,0.0358946998603642,10.00183799979277,,,,,,,,,,,,,,dhriti,2024-12-02_14h33.01.218,solo_project,2024.1.5,None,2024-12-02 14h33.14.485840 +0530,
heritage  ,control,y,0,0,0,2,10.043876399984583,,,,,10.032871599774808,10.043876399984583,10.545535799814388,10.545535799814388,10.57848809985444,18.4964525999967,y,1,7.914608200080693,None,,,,dhriti,2024-12-02_14h33.01.218,solo_project,2024.1.5,None,2024-12-02 14h33.14.485840 +0530,
disluge,ccrl,n,0,1,1,27,18.520196999888867,,,,,18.499638699926436,18.520196999888867,19.02426189999096,19.02426189999096,19.02426189999096,19.91411399981007,n,1,0.8762555001303554,None,,,,dhriti,2024-12-02_14h33.01.218,solo_project,2024.1.5,None,2024-12-02 14h33.14.485840 +0530,
mifikary,ccrl,n,0,2,2,29,19.938774899812415,,,,,19.91536119999364,19.938774899812415,20.439193099969998,20.439193099969998,20.458394299959764,21.198474299861118,n,1,0.7366142999380827,None,,,,dhriti,2024-12-02_14h33.01.218,solo_project,2024.1.5,None,2024-12-02 14h33.14.485840 +0530,
saline  ,control,y,0,3,3,38,21.22324339998886,,,,,21.199673799797893,21.22324339998886,21.723901799879968,21.723901799879968,21.75755659979768,22.585902399849147,y,1,0.8491136999800801,None,,,,dhriti,2024-12-02_14h33.01.218,solo_project,2024.1.5,None,2024-12-02 14h33.14.485840 +0530,
reconal,ccrl,n,0,4,4,23,22.608239899855107,,,,,22.587140599964187,22.608239899855107,23.108850699849427,23.108850699849427,23.14202469983138,23.885051099816337,n,1,0.7489112999755889,None,,,,dhriti,2024-12-02_14h33.01.218,solo_project,2024.1.5,None,2024-12-02 14h33.14.485840 +0530,
retire  ,control,y,0,5,5,8,23.909532399848104,,,,,23.886298599885777,23.909532399848104,24.410201199818403,24.410201199818403,24.429424199974164,25.08926359983161,y,1,0.6765163999516517,None,,,,dhriti,2024-12-02_14h33.01.218,solo_project,2024.1.5,None,2024-12-02 14h33.14.485840 +0530,
consider  ,control,y,0,6,6,4,25.11097599985078,,,,,25.090536499861628,25.11097599985078,25.611411799909547,25.611411799909547,25.64506769995205,26.207053599879146,y,1,0.5774850999005139,None,,,,dhriti,2024-12-02_14h33.01.218,solo_project,2024.1.5,None,2024-12-02 14h33.14.485840 +0530,
removal  ,control,y,0,7,7,22,26.22808519983664,,,,,26.208315099822357,26.22808519983664,26.729364599799737,26.729364599799737,26.762937599793077,27.42195379990153,y,1,0.6853283999953419,None,,,,dhriti,2024-12-02_14h33.01.218,solo_project,2024.1.5,None,2024-12-02 14h33.14.485840 +0530,
insibate,ccrl,n,0,8,8,1,27.44701399980113,,,,,27.423190799774602,27.44701399980113,27.947458499809727,27.947458499809727,27.980873399879783,28.673750199843198,n,1,0.7186414999887347,None,,,,dhriti,2024-12-02_14h33.01.218,solo_project,2024.1.5,None,2024-12-02 14h33.14.485840 +0530,
conbicer,ccrl,n,0,9,9,5,28.698087699944153,,,,,28.67499479977414,28.698087699944153,29.198708599898964,29.198708599898964,29.231976099777967,29.945081199984998,n,1,0.726843100041151,None,,,,dhriti,2024-12-02_14h33.01.218,solo_project,2024.1.5,None,2024-12-02 14h33.14.485840 +0530,
rabigly,ccrl,n,0,10,10,19,29.966212400002405,,,,,29.94645889988169,29.966212400002405,30.467193099902943,30.467193099902943,30.500091599998996,31.05919859977439,n,1,0.5660308999940753,None,,,,dhriti,2024-12-02_14h33.01.218,solo_project,2024.1.5,None,2024-12-02 14h33.14.485840 +0530,
dispute  ,control,y,0,11,11,26,31.0843586998526,,,,,31.060411399928853,31.0843586998526,31.584678699960932,31.584678699960932,31.618096799822524,33.16459759999998,y,1,1.5735412000212818,None,,,,dhriti,2024-12-02_14h33.01.218,solo_project,2024.1.5,None,2024-12-02 14h33.14.485840 +0530,
bewoted,ccrl,n,0,12,12,21,33.186573799932376,,,,,33.16585329989903,33.186573799932376,33.68689489993267,33.68689489993267,33.720330899814144,34.52974769985303,n,1,0.8140310000162572,None,,,,dhriti,2024-12-02_14h33.01.218,solo_project,2024.1.5,None,2024-12-02 14h33.14.485840 +0530,
memory  ,control,y,0,13,13,14,34.55506259994581,,,,,34.530978799797595,34.55506259994581,35.055043399799615,35.055043399799615,35.08843279979192,35.91489289980382,y,1,0.8285743999294937,None,,,,dhriti,2024-12-02_14h33.01.218,solo_project,2024.1.5,None,2024-12-02 14h33.14.485840 +0530,
delahe,ccrl,n,0,14,14,13,35.93934569996782,,,,,35.91614869982004,35.93934569996782,36.43984949984588,36.43984949984588,36.45945589989424,37.132881899829954,n,1,0.6686966998968273,None,,,,dhriti,2024-12-02_14h33.01.218,solo_project,2024.1.5,None,2024-12-02 14h33.14.485840 +0530,
recile,ccrl,n,0,15,15,9,37.157546299975365,,,,,37.13410219992511,37.157546299975365,37.657996099907905,37.657996099907905,37.67682039993815,38.51740139978938,n,1,0.8484506998211145,None,,,,dhriti,2024-12-02_14h33.01.218,solo_project,2024.1.5,None,2024-12-02 14h33.14.485840 +0530,
