stimulus,condition,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,text_2.started,instructions.stopped,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,thank_you.started,text_3.started,thank_you.stopped,participant,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,0.015342700062319636,0.026606899918988347,10.012271099956706,,,,,,,,,,,,,,dhriti,2024-12-02_14h35.10.375,solo_project,2024.1.5,None,2024-12-02 14h35.25.082087 +0530,
proposal  ,control,y,0,0,0,6,10.068894600030035,,,,,10.041205100016668,10.068894600030035,10.519418300129473,10.519418300129473,10.572008599992841,11.910243900027126,y,1,1.3685771999880672,None,,,,dhriti,2024-12-02_14h35.10.375,solo_project,2024.1.5,None,2024-12-02 14h35.25.082087 +0530,
specific  ,control,y,0,1,1,10,11.937657099915668,,,,,11.912042800104246,11.937657099915668,12.438099400140345,12.438099400140345,12.457499400014058,13.147984100040048,y,1,0.7061387000139803,None,,,,dhriti,2024-12-02_14h35.10.375,solo_project,2024.1.5,None,2024-12-02 14h35.25.082087 +0530,
medicine  ,control,y,0,2,2,2,13.172467899974436,,,,,13.14923690003343,13.172467899974436,13.675554299959913,13.675554299959913,13.675554299959913,14.218081000028178,y,1,0.533273900160566,None,,,,dhriti,2024-12-02_14h35.10.375,solo_project,2024.1.5,None,2024-12-02 14h35.25.082087 +0530,
ruseme,vvtl,n,0,3,3,9,14.240115199936554,,,,,14.219314699992537,14.240115199936554,14.740694900043309,14.740694900043309,14.760054300073534,15.520431800046936,n,1,0.7742254000622779,None,,,,dhriti,2024-12-02_14h35.10.375,solo_project,2024.1.5,None,2024-12-02 14h35.25.082087 +0530,
radacil,vvtl,n,0,4,4,5,15.541469000047073,,,,,15.52170310006477,15.541469000047073,16.042169300140813,16.042169300140813,16.075555900111794,16.751640900038183,n,1,0.683832700131461,None,,,,dhriti,2024-12-02_14h35.10.375,solo_project,2024.1.5,None,2024-12-02 14h35.25.082087 +0530,
specimen  ,control,y,0,5,5,12,16.776674899971113,,,,,16.752870799973607,16.776674899971113,17.276688300073147,17.276688300073147,17.310140599962324,18.16984330001287,y,1,0.8813742999918759,None,,,,dhriti,2024-12-02_14h35.10.375,solo_project,2024.1.5,None,2024-12-02 14h35.25.082087 +0530,
validity  ,control,y,0,6,6,26,18.194014700129628,,,,,18.171069199917838,18.194014700129628,18.69499390013516,18.69499390013516,18.72837710008025,19.354731499915943,y,1,0.6472432999871671,None,,,,dhriti,2024-12-02_14h35.10.375,solo_project,2024.1.5,None,2024-12-02 14h35.25.082087 +0530,
advisory  ,control,y,0,7,7,22,19.37901320005767,,,,,19.355966500006616,19.37901320005767,19.882242700085044,19.882242700085044,19.882242700085044,20.641841900069267,y,1,0.7540613000746816,None,,,,dhriti,2024-12-02_14h35.10.375,solo_project,2024.1.5,None,2024-12-02 14h35.25.082087 +0530,
mirganal,vvtl,n,0,8,8,25,20.66381200007163,,,,,20.64307909994386,20.66381200007163,21.167103399988264,21.167103399988264,21.167103399988264,21.940711800009012,n,1,0.7440146999433637,None,,,,dhriti,2024-12-02_14h35.10.375,solo_project,2024.1.5,None,2024-12-02 14h35.25.082087 +0530,
dacede,vvtl,n,0,9,9,39,21.965449600014836,,,,,21.94194160006009,21.965449600014836,22.465809100074694,22.465809100074694,22.499159600120038,23.358964500017464,n,1,0.8906670999713242,None,,,,dhriti,2024-12-02_14h35.10.375,solo_project,2024.1.5,None,2024-12-02 14h35.25.082087 +0530,
decade  ,control,y,0,10,10,38,23.38360880012624,,,,,23.36018389998935,23.38360880012624,23.88403269997798,23.88403269997798,23.91739200009033,24.660128500079736,y,1,0.7445936999283731,None,,,,dhriti,2024-12-02_14h35.10.375,solo_project,2024.1.5,None,2024-12-02 14h35.25.082087 +0530,
radical  ,control,y,0,11,11,4,24.685107300058007,,,,,24.661351300077513,24.685107300058007,25.185461200075224,25.185461200075224,25.218868100084364,25.94544850010425,y,1,0.739294599974528,None,,,,dhriti,2024-12-02_14h35.10.375,solo_project,2024.1.5,None,2024-12-02 14h35.25.082087 +0530,
trubite,vvtl,n,0,12,12,15,25.96963019995019,,,,,25.946859900141135,25.96963019995019,26.470400199992582,26.470400199992582,26.489653599914163,27.248422000091523,n,1,0.7434719000011683,None,,,,dhriti,2024-12-02_14h35.10.375,solo_project,2024.1.5,None,2024-12-02 14h35.25.082087 +0530,
specemin,vvtl,n,0,13,13,13,27.27135970001109,,,,,27.25003629992716,27.27135970001109,27.77153620007448,27.77153620007448,27.79105330002494,28.817627900047228,n,1,1.0314048998989165,None,,,,dhriti,2024-12-02_14h35.10.375,solo_project,2024.1.5,None,2024-12-02 14h35.25.082087 +0530,
ceromeny,vvtl,n,0,14,14,19,28.839352699927986,,,,,28.818868699949235,28.839352699927986,29.34268460003659,29.34268460003659,29.34268460003659,30.116352800047025,n,1,0.7663353001698852,None,,,,dhriti,2024-12-02_14h35.10.375,solo_project,2024.1.5,None,2024-12-02 14h35.25.082087 +0530,
stolen  ,control,y,0,15,15,30,30.140748100122437,,,,,30.117565399967134,30.140748100122437,30.641395800048485,30.641395800048485,30.674787299940363,31.48413270013407,y,1,0.8288968000560999,None,,,,dhriti,2024-12-02_14h35.10.375,solo_project,2024.1.5,None,2024-12-02 14h35.25.082087 +0530,
catogery,vvtl,n,0,16,16,17,31.509105399949476,,,,,31.48540490004234,31.509105399949476,32.012197700096294,32.012197700096294,32.012197700096294,32.818855199962854,n,1,0.7893099000211805,None,,,,dhriti,2024-12-02_14h35.10.375,solo_project,2024.1.5,None,2024-12-02 14h35.25.082087 +0530,
quilaty,vvtl,n,0,17,17,1,32.84407759993337,,,,,32.82008869992569,32.84407759993337,33.344409100012854,33.344409100012854,33.377763600088656,34.44075800012797,n,1,1.0817587999626994,None,,,,dhriti,2024-12-02_14h35.10.375,solo_project,2024.1.5,None,2024-12-02 14h35.25.082087 +0530,
quality  ,control,y,0,18,18,0,34.4625838000793,,,,,34.442018900066614,34.4625838000793,34.96308090002276,34.96308090002276,34.99615209992044,35.708360499935225,y,1,0.7302589998580515,None,,,,dhriti,2024-12-02_14h35.10.375,solo_project,2024.1.5,None,2024-12-02 14h35.25.082087 +0530,
lacote,vvtl,n,0,19,19,33,35.730223200051114,,,,,35.70960279996507,35.730223200051114,36.23079639999196,36.23079639999196,36.250151900108904,37.17408169992268,n,1,0.9247356001287699,None,,,,dhriti,2024-12-02_14h35.10.375,solo_project,2024.1.5,None,2024-12-02 14h35.25.082087 +0530,
delacite,vvtl,n,0,20,20,29,37.19872330012731,,,,,37.17531620012596,37.19872330012731,37.699032000033185,37.699032000033185,37.71840020013042,38.84239950007759,n,1,1.132255099946633,None,,,,dhriti,2024-12-02_14h35.10.375,solo_project,2024.1.5,None,2024-12-02 14h35.25.082087 +0530,
amateur  ,control,y,0,21,21,20,38.86629240005277,,,,,38.843579000094905,38.86629240005277,39.383595400024205,39.383595400024205,39.383595400024205,40.40629140008241,y,1,1.0031286000739783,None,,,,dhriti,2024-12-02_14h35.10.375,solo_project,2024.1.5,None,2024-12-02 14h35.25.082087 +0530,
viladity,vvtl,n,0,22,22,27,40.419707300141454,,,,,40.406896699918434,40.419707300141454,40.939212300116196,40.939212300116196,40.939212300116196,42.06355830002576,n,1,1.0937032999936491,None,,,,dhriti,2024-12-02_14h35.10.375,solo_project,2024.1.5,None,2024-12-02 14h35.25.082087 +0530,
