stimulus,condition,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,text_2.started,instructions.stopped,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,thank_you.started,text_3.started,thank_you.stopped,participant,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,0.020076399901881814,0.035681899869814515,10.001626799814403,,,,,,,,,,,,,,dhriti,2024-12-02_14h30.50.916,solo_project,2024.1.5,None,2024-12-02 14h31.10.332945 +0530,
capecoty,vvrl,n,0,0,0,1,10.061175299808383,,,,,10.031355599872768,10.061175299808383,10.528165099909529,10.528165099909529,10.580919399857521,12.172088599996641,n,1,1.6220716000534594,None,,,,dhriti,2024-12-02_14h30.50.916,solo_project,2024.1.5,None,2024-12-02 14h31.10.332945 +0530,
moderate  ,control,y,0,1,1,30,12.196729499846697,,,,,12.173818599898368,12.196729499846697,12.697215999942273,12.697215999942273,12.730549899861217,15.177915099775419,y,1,2.4634346999228,None,,,,dhriti,2024-12-02_14h30.50.916,solo_project,2024.1.5,None,2024-12-02 14h31.10.332945 +0530,
capotel,vvrl,n,0,2,2,15,15.200086599914357,,,,,15.179168699774891,15.200086599914357,15.700414199847728,15.700414199847728,15.719332499895245,18.16499609989114,n,1,2.4596937000751495,None,,,,dhriti,2024-12-02_14h30.50.916,solo_project,2024.1.5,None,2024-12-02 14h31.10.332945 +0530,
cimura,vvrl,n,0,3,3,7,18.18649849994108,,,,,18.16639339993708,18.18649849994108,18.689726499840617,18.689726499840617,18.689726499840617,19.533402799861506,n,1,0.8270316999405622,None,,,,dhriti,2024-12-02_14h30.50.916,solo_project,2024.1.5,None,2024-12-02 14h31.10.332945 +0530,
beside  ,control,y,0,4,4,4,19.554655599873513,,,,,19.5346658998169,19.554655599873513,20.055345399770886,20.055345399770886,20.089079399826005,22.483638299861923,y,1,2.4029887998476624,None,,,,dhriti,2024-12-02_14h30.50.916,solo_project,2024.1.5,None,2024-12-02 14h31.10.332945 +0530,
parent  ,control,y,0,5,5,24,22.507922199787572,,,,,22.484853899804875,22.507922199787572,23.008627299917862,23.008627299917862,23.027797599788755,24.018176699988544,y,1,0.9792170999571681,None,,,,dhriti,2024-12-02_14h30.50.916,solo_project,2024.1.5,None,2024-12-02 14h31.10.332945 +0530,
regolir,vvrl,n,0,6,6,13,24.043402699986473,,,,,24.01941779977642,24.043402699986473,24.5434677999001,24.5434677999001,24.562730299774557,25.35276999999769,n,1,0.7816223001573235,None,,,,dhriti,2024-12-02_14h30.50.916,solo_project,2024.1.5,None,2024-12-02 14h31.10.332945 +0530,
capital  ,control,y,0,7,7,14,25.37782169994898,,,,,25.35399409988895,25.37782169994898,25.878280899953097,25.878280899953097,25.911561399931088,26.58794069988653,y,1,0.7019179000053555,None,,,,dhriti,2024-12-02_14h30.50.916,solo_project,2024.1.5,None,2024-12-02 14h31.10.332945 +0530,
camera  ,control,y,0,8,8,6,26.612343799788505,,,,,26.589188599959016,26.612343799788505,27.112981099868193,27.112981099868193,27.132909999927506,27.842035399982706,y,1,0.7250590000767261,None,,,,dhriti,2024-12-02_14h30.50.916,solo_project,2024.1.5,None,2024-12-02 14h31.10.332945 +0530,
liborul,vvrl,n,0,9,9,37,27.86372539983131,,,,,27.84329059999436,27.86372539983131,28.364288399927318,28.364288399927318,28.383555399952456,29.093243999872357,n,1,0.7218426000326872,None,,,,dhriti,2024-12-02_14h30.50.916,solo_project,2024.1.5,None,2024-12-02 14h31.10.332945 +0530,
liberal  ,control,y,0,10,10,36,29.115237599937245,,,,,29.094571199966595,29.115237599937245,29.618257999885827,29.618257999885827,29.618257999885827,30.391615099972114,y,1,0.7411956998985261,None,,,,dhriti,2024-12-02_14h30.50.916,solo_project,2024.1.5,None,2024-12-02 14h31.10.332945 +0530,
sentiment  ,control,y,0,11,11,38,30.41653969977051,,,,,30.392830199794844,30.41653969977051,30.9170809998177,30.9170809998177,30.950436299899593,31.74520959984511,y,1,0.81255909986794,None,,,,dhriti,2024-12-02_14h30.50.916,solo_project,2024.1.5,None,2024-12-02 14h31.10.332945 +0530,
resadunt,vvrl,n,0,12,12,3,31.767436399823055,,,,,31.746366899926215,31.767436399823055,32.27124009979889,32.27124009979889,32.27124009979889,33.061428599990904,n,1,0.7686432998161763,None,,,,dhriti,2024-12-02_14h30.50.916,solo_project,2024.1.5,None,2024-12-02 14h31.10.332945 +0530,
anemol,vvrl,n,0,13,13,9,33.08643849985674,,,,,33.06261649983935,33.08643849985674,33.5892643998377,33.5892643998377,33.5892643998377,34.46328769996762,n,1,0.8697742000222206,None,,,,dhriti,2024-12-02_14h30.50.916,solo_project,2024.1.5,None,2024-12-02 14h31.10.332945 +0530,
opuritor,vvrl,n,0,14,14,23,34.487956299912184,,,,,34.464548299787566,34.487956299912184,34.98823089990765,34.98823089990765,35.02158789988607,35.71422569989227,n,1,0.699385300045833,None,,,,dhriti,2024-12-02_14h30.50.916,solo_project,2024.1.5,None,2024-12-02 14h31.10.332945 +0530,
sontament,vvrl,n,0,15,15,39,35.738996299915016,,,,,35.715503399958834,35.738996299915016,36.239598099840805,36.239598099840805,36.25907309981994,37.23294619983062,n,1,0.9811385998036712,None,,,,dhriti,2024-12-02_14h30.50.916,solo_project,2024.1.5,None,2024-12-02 14h31.10.332945 +0530,
modurite,vvrl,n,0,16,16,31,37.25753719988279,,,,,37.23414449999109,37.25753719988279,37.758078099926934,37.758078099926934,37.79152279999107,38.88472809991799,n,1,1.0998394000343978,None,,,,dhriti,2024-12-02_14h30.50.916,solo_project,2024.1.5,None,2024-12-02 14h31.10.332945 +0530,
cafeteria  ,control,y,0,17,17,10,38.90916969999671,,,,,38.88631729991175,38.90916969999671,39.40988749987446,39.40988749987446,39.443112099776044,40.40334679977968,y,1,0.9675546002108604,None,,,,dhriti,2024-12-02_14h30.50.916,solo_project,2024.1.5,None,2024-12-02 14h31.10.332945 +0530,
benefit  ,control,y,0,18,18,20,40.42775049991906,,,,,40.40457299980335,40.42775049991906,40.930931699927896,40.930931699927896,40.930931699927896,41.771527599776164,y,1,0.8350613999646157,None,,,,dhriti,2024-12-02_14h30.50.916,solo_project,2024.1.5,None,2024-12-02 14h31.10.332945 +0530,
eluberate,vvrl,n,0,19,19,33,41.79557479987852,,,,,41.772755099926144,41.79557479987852,42.296305699972436,42.296305699972436,42.32988139986992,43.79228559997864,n,1,1.48555349977687,None,,,,dhriti,2024-12-02_14h30.50.916,solo_project,2024.1.5,None,2024-12-02 14h31.10.332945 +0530,
edatur,vvrl,n,0,20,20,35,43.81447849981487,,,,,43.793545899912715,43.81447849981487,44.31522199977189,44.31522199977189,44.33449859987013,45.077583299949765,n,1,0.7518702999223024,None,,,,dhriti,2024-12-02_14h30.50.916,solo_project,2024.1.5,None,2024-12-02 14h31.10.332945 +0530,
cifuteria,vvrl,n,0,21,21,11,45.09930169978179,,,,,45.078824299853295,45.09930169978179,45.60258979978971,45.60258979978971,45.60258979978971,46.34245079988614,n,1,0.7336144000291824,None,,,,dhriti,2024-12-02_14h30.50.916,solo_project,2024.1.5,None,2024-12-02 14h31.10.332945 +0530,
regular  ,control,y,0,22,22,12,46.367478399770334,,,,,46.34367859992199,46.367478399770334,46.86821939982474,46.86821939982474,46.90125019988045,47.81110729998909,y,1,0.9353859000839293,None,,,,dhriti,2024-12-02_14h30.50.916,solo_project,2024.1.5,None,2024-12-02 14h31.10.332945 +0530,
operator  ,control,y,0,23,23,22,47.83563459990546,,,,,47.81234629987739,47.83563459990546,48.3386496999301,48.3386496999301,48.3386496999301,49.0121339999605,y,1,0.6542066000401974,None,,,,dhriti,2024-12-02_14h30.50.916,solo_project,2024.1.5,None,2024-12-02 14h31.10.332945 +0530,
