stimulus,condition,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,text_2.started,instructions.stopped,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,thank_you.started,text_3.started,thank_you.stopped,participant,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,0.026863800012506545,0.05080279998946935,10.004368600086309,,,,,,,,,,,,,,neepa,2024-12-02_10h12.15.347,solo_project,2024.1.5,None,2024-12-02 10h12.28.125619 +0530,
samite,ccrl,n,0,0,0,39,10.045570900081657,,,,,10.027938700048253,10.045570900081657,10.529344100039452,10.529344100039452,10.547807199996896,12.050303500029258,n,1,1.5025389000074938,None,,,,neepa,2024-12-02_10h12.15.347,solo_project,2024.1.5,None,2024-12-02 10h12.28.125619 +0530,
insibate,ccrl,n,0,1,1,1,12.081133900093846,,,,,12.05218890006654,12.081133900093846,12.581693300046027,12.581693300046027,12.599987099994905,14.725748000084423,n,1,2.136450699996203,None,,,,neepa,2024-12-02_10h12.15.347,solo_project,2024.1.5,None,2024-12-02 10h12.28.125619 +0530,
removal  ,control,y,0,2,2,22,14.749756600009277,,,,,14.726949900039472,14.749756600009277,15.25281500001438,15.25281500001438,15.25281500001438,16.746450300095603,y,1,1.4861768999835476,None,,,,neepa,2024-12-02_10h12.15.347,solo_project,2024.1.5,None,2024-12-02 10h12.28.125619 +0530,
debate  ,control,y,0,3,3,12,16.769377500051633,,,,,16.747632800019346,16.769377500051633,17.271675000083633,17.271675000083633,17.271675000083633,18.813490700093098,y,1,1.5162247000262141,None,,,,neepa,2024-12-02_10h12.15.347,solo_project,2024.1.5,None,2024-12-02 10h12.28.125619 +0530,
recile,ccrl,n,0,4,4,9,18.838536700000986,,,,,18.814726800075732,18.838536700000986,19.340703100082465,19.340703100082465,19.340703100082465,20.93294379999861,n,1,1.5854425999568775,None,,,,neepa,2024-12-02_10h12.15.347,solo_project,2024.1.5,None,2024-12-02 10h12.28.125619 +0530,
religion  ,control,y,0,5,5,16,20.957764100050554,,,,,20.934007800067775,20.957764100050554,21.45818539999891,21.45818539999891,21.476458200020716,23.115666300058365,y,1,1.6553971000248566,None,,,,neepa,2024-12-02_10h12.15.347,solo_project,2024.1.5,None,2024-12-02 10h12.28.125619 +0530,
policy  ,control,y,0,6,6,6,23.12679070001468,,,,,23.11644780007191,23.12679070001468,23.628426200011745,23.628426200011745,23.628426200011745,24.837014900054783,y,1,1.1802935000741854,None,,,,neepa,2024-12-02_10h12.15.347,solo_project,2024.1.5,None,2024-12-02 10h12.28.125619 +0530,
numerical  ,control,y,0,7,7,36,24.861844400060363,,,,,24.83822900010273,24.861844400060363,25.364567600074224,25.364567600074224,25.395821300102398,26.790505100041628,y,1,1.420654600020498,None,,,,neepa,2024-12-02_10h12.15.347,solo_project,2024.1.5,None,2024-12-02 10h12.28.125619 +0530,
density  ,control,y,0,8,8,10,26.813890999997966,,,,,26.79174790007528,26.813890999997966,27.299761000089347,27.299761000089347,27.33105570008047,28.774366500088945,y,1,1.4701586998999119,None,,,,neepa,2024-12-02_10h12.15.347,solo_project,2024.1.5,None,2024-12-02 10h12.28.125619 +0530,
menowy,ccrl,n,0,9,9,15,28.799406700069085,,,,,28.77559229999315,28.799406700069085,29.300040300004184,29.300040300004184,29.31858530000318,30.676765800104477,n,1,1.3752543000737205,None,,,,neepa,2024-12-02_10h12.15.347,solo_project,2024.1.5,None,2024-12-02 10h12.28.125619 +0530,
retire  ,control,y,0,10,10,8,30.70155190001242,,,,,30.67800439998973,30.70155190001242,31.201976800104603,31.201976800104603,31.219783600070514,32.89665310003329,y,1,1.6817263999255374,None,,,,neepa,2024-12-02_10h12.15.347,solo_project,2024.1.5,None,2024-12-02 10h12.28.125619 +0530,
conbicer,ccrl,n,0,11,11,5,32.92044470005203,,,,,32.897878500050865,32.92044470005203,33.40568660001736,33.40568660001736,33.43806680000853,34.949224800104275,n,1,1.5351782999932766,None,,,,neepa,2024-12-02_10h12.15.347,solo_project,2024.1.5,None,2024-12-02 10h12.28.125619 +0530,
delahe,ccrl,n,0,12,12,13,34.973065500031225,,,,,34.95023860002402,34.973065500031225,35.47328070004005,35.47328070004005,35.49173010000959,36.88474870007485,n,1,1.3961942000314593,None,,,,neepa,2024-12-02_10h12.15.347,solo_project,2024.1.5,None,2024-12-02 10h12.28.125619 +0530,
saline  ,control,y,0,13,13,38,36.90830540005118,,,,,36.885987600078806,36.90830540005118,37.41036900004838,37.41036900004838,37.41036900004838,39.018650100100785,y,1,1.5923338999273255,None,,,,neepa,2024-12-02_10h12.15.347,solo_project,2024.1.5,None,2024-12-02 10h12.28.125619 +0530,
cocewage,ccrl,n,0,14,14,31,39.043578000040725,,,,,39.020068900077604,39.043578000040725,39.546108000096865,39.546108000096865,39.546108000096865,40.99788450007327,n,1,1.42202769999858,None,,,,neepa,2024-12-02_10h12.15.347,solo_project,2024.1.5,None,2024-12-02 10h12.28.125619 +0530,
beloved  ,control,y,0,15,15,20,41.029846300021745,,,,,40.99964680010453,41.029846300021745,41.51578600006178,41.51578600006178,41.53138980001677,43.13993830000982,y,1,1.622266999911517,None,,,,neepa,2024-12-02_10h12.15.347,solo_project,2024.1.5,None,2024-12-02 10h12.28.125619 +0530,
helicage,ccrl,n,0,16,16,3,43.16509400005452,,,,,43.14118810009677,43.16509400005452,43.66576470003929,43.66576470003929,43.68353300006129,45.495398099999875,n,1,1.8224930999567732,None,,,,neepa,2024-12-02_10h12.15.347,solo_project,2024.1.5,None,2024-12-02 10h12.28.125619 +0530,
memory  ,control,y,0,17,17,14,45.51756410009693,,,,,45.49657690001186,45.51756410009693,46.00208610005211,46.00208610005211,46.01873130002059,47.16255320003256,y,1,1.1511647999286652,None,,,,neepa,2024-12-02_10h12.15.347,solo_project,2024.1.5,None,2024-12-02 10h12.28.125619 +0530,
provide  ,control,y,0,18,18,24,47.186033400008455,,,,,47.163796800072305,47.186033400008455,47.67226430005394,47.67226430005394,47.703564700088464,48.91517640009988,y,1,1.2313005999894813,None,,,,neepa,2024-12-02_10h12.15.347,solo_project,2024.1.5,None,2024-12-02 10h12.28.125619 +0530,
military  ,control,y,0,19,19,28,48.938258700072765,,,,,48.91639250004664,48.938258700072765,49.438548600068316,49.438548600068316,49.457322300062515,50.76649850001559,y,1,1.3143445999594405,None,,,,neepa,2024-12-02_10h12.15.347,solo_project,2024.1.5,None,2024-12-02 10h12.28.125619 +0530,
quakity,ccrl,n,0,20,20,33,50.79008020006586,,,,,50.767609400092624,50.79008020006586,51.29075620009098,51.29075620009098,51.3090124001028,52.66702739999164,n,1,1.3537458999780938,None,,,,neepa,2024-12-02_10h12.15.347,solo_project,2024.1.5,None,2024-12-02 10h12.28.125619 +0530,
rapidly  ,control,y,0,21,21,18,52.69203620008193,,,,,52.66824670007918,52.69203620008193,53.19271500001196,53.19271500001196,53.211064800038,54.636980100069195,y,1,1.4381867999909446,None,,,,neepa,2024-12-02_10h12.15.347,solo_project,2024.1.5,None,2024-12-02 10h12.28.125619 +0530,
denficy,ccrl,n,0,22,22,11,54.66099720005877,,,,,54.63819610001519,54.66099720005877,55.16154440003447,55.16154440003447,55.179546800092794,57.87483169999905,n,1,2.7098204999929294,None,,,,neepa,2024-12-02_10h12.15.347,solo_project,2024.1.5,None,2024-12-02 10h12.28.125619 +0530,
posity,ccrl,n,0,23,23,7,57.89778290002141,,,,,57.8761340000201,57.89778290002141,58.400141500052996,58.400141500052996,58.400141500052996,59.94370790000539,n,1,1.5418095999630168,None,,,,neepa,2024-12-02_10h12.15.347,solo_project,2024.1.5,None,2024-12-02 10h12.28.125619 +0530,
coverage  ,control,y,0,24,24,30,59.96697690000292,,,,,59.9449595999904,59.96697690000292,60.46734570001718,60.46734570001718,60.485897900070995,61.928002900094725,y,1,1.459160799975507,None,,,,neepa,2024-12-02_10h12.15.347,solo_project,2024.1.5,None,2024-12-02 10h12.28.125619 +0530,
