stimulus,condition,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,text_2.started,instructions.stopped,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,thank_you.started,text_3.started,thank_you.stopped,participant,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,0.028598400065675378,0.052118999999947846,10.020561200100929,,,,,,,,,,,,,,neepa,2024-12-02_10h14.36.685,solo_project,2024.1.5,None,2024-12-02 10h14.50.632402 +0530,
decade  ,control,y,0,0,0,38,10.063197600073181,,,,,10.044415900018066,10.063197600073181,10.51438710000366,10.51438710000366,10.56558280007448,13.021850000019185,y,1,2.4800480999983847,None,,,,neepa,2024-12-02_10h14.36.685,solo_project,2024.1.5,None,2024-12-02 10h14.50.632402 +0530,
category  ,control,y,0,1,1,16,13.049964900012128,,,,,13.02364100003615,13.049964900012128,13.534980500000529,13.534980500000529,13.5526578000281,14.777490000007674,y,1,1.2272996000247076,None,,,,neepa,2024-12-02_10h14.36.685,solo_project,2024.1.5,None,2024-12-02 10h14.50.632402 +0530,
delicate  ,control,y,0,2,2,28,14.80179020005744,,,,,14.778609300032258,14.80179020005744,15.302416000049561,15.302416000049561,15.320769100100733,16.5472574000014,y,1,1.2292790999636054,None,,,,neepa,2024-12-02_10h14.36.685,solo_project,2024.1.5,None,2024-12-02 10h14.50.632402 +0530,
radacil,vvtl,n,0,3,3,5,16.570471900049597,,,,,16.54850160004571,16.570471900049597,17.070965300081298,17.070965300081298,17.08943040005397,18.39930120005738,n,1,1.3259966999758035,None,,,,neepa,2024-12-02_10h14.36.685,solo_project,2024.1.5,None,2024-12-02 10h14.50.632402 +0530,
propasol,vvtl,n,0,4,4,7,18.422474200022407,,,,,18.400538600049913,18.422474200022407,18.923017000081018,18.923017000081018,18.94151320005767,21.55158160009887,n,1,2.6074336000019684,None,,,,neepa,2024-12-02_10h14.36.685,solo_project,2024.1.5,None,2024-12-02 10h14.50.632402 +0530,
medicine  ,control,y,0,5,5,2,21.57602949999273,,,,,21.552806799998507,21.57602949999273,22.076648200047202,22.076648200047202,22.094799700076692,23.839020800078288,y,1,1.750220900052227,None,,,,neepa,2024-12-02_10h14.36.685,solo_project,2024.1.5,None,2024-12-02 10h14.50.632402 +0530,
specific  ,control,y,0,6,6,10,23.861527200089768,,,,,23.840256600058638,23.861527200089768,24.362974400050007,24.362974400050007,24.380887300008908,25.88955459999852,y,1,1.5078772000269964,None,,,,neepa,2024-12-02_10h14.36.685,solo_project,2024.1.5,None,2024-12-02 10h14.50.632402 +0530,
lacote,vvtl,n,0,7,7,33,25.914175000041723,,,,,25.890836900100112,25.914175000041723,26.41470780002419,26.41470780002419,26.433095100102946,28.12483730004169,n,1,1.6999037000350654,None,,,,neepa,2024-12-02_10h14.36.685,solo_project,2024.1.5,None,2024-12-02 10h14.50.632402 +0530,
advisory  ,control,y,0,8,8,22,28.14917610003613,,,,,28.126077400054783,28.14917610003613,28.650610400014557,28.650610400014557,28.668810300063342,30.028992800042033,y,1,1.3664212999865413,None,,,,neepa,2024-12-02_10h14.36.685,solo_project,2024.1.5,None,2024-12-02 10h14.50.632402 +0530,
quilaty,vvtl,n,0,9,9,1,30.051687900093384,,,,,30.03022170008626,30.051687900093384,30.55423970008269,30.55423970008269,30.55423970008269,32.32921029999852,n,1,1.7431846999097615,None,,,,neepa,2024-12-02_10h14.36.685,solo_project,2024.1.5,None,2024-12-02 10h14.50.632402 +0530,
mastike,vvtl,n,0,10,10,37,32.354517100029625,,,,,32.330452500027604,32.354517100029625,32.854881300008856,32.854881300008856,32.873351700021885,34.46583790006116,n,1,1.600914299953729,None,,,,neepa,2024-12-02_10h14.36.685,solo_project,2024.1.5,None,2024-12-02 10h14.50.632402 +0530,
dacede,vvtl,n,0,11,11,39,34.489926200010814,,,,,34.466941100079566,34.489926200010814,34.991052200086415,34.991052200086415,35.00901670008898,37.067720300052315,n,1,2.069181300001219,None,,,,neepa,2024-12-02_10h14.36.685,solo_project,2024.1.5,None,2024-12-02 10h14.50.632402 +0530,
