stimulus,condition,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,text_2.started,instructions.stopped,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,thank_you.started,text_3.started,thank_you.stopped,participant,date,expName,psychopyVersion,frameRate,expStart,
specimen  ,control,y,0,22,22,12,39.057082100072876,,,,,39.03524130000733,39.057082100072876,39.54166319989599,39.54166319989599,39.559565000003204,40.21869960008189,y,1,0.6665727000217885,None,,,,nirja,2024-12-02_19h19.59.601,solo_project,2024.1.5,None,2024-12-02 19h20.14.575081 +0530,
advisory  ,control,y,0,23,23,22,40.24200169998221,,,,,40.22013569995761,40.24200169998221,40.72741600009613,40.72741600009613,40.75902960007079,41.31801569997333,y,1,0.5817599999718368,None,,,,nirja,2024-12-02_19h19.59.601,solo_project,2024.1.5,None,2024-12-02 19h20.14.575081 +0530,
category  ,control,y,0,24,24,16,41.34289330011234,,,,,41.31874689995311,41.34289330011234,41.82807469996624,41.82807469996624,41.85995119996369,42.46901599992998,y,1,0.6291989001911134,None,,,,nirja,2024-12-02_19h19.59.601,solo_project,2024.1.5,None,2024-12-02 19h20.14.575081 +0530,
quality  ,control,y,0,25,25,0,42.49424399994314,,,,,42.470043099951,42.49424399994314,42.979166199918836,42.979166199918836,42.99692489998415,43.37284340010956,y,1,0.3852243998553604,None,,,,nirja,2024-12-02_19h19.59.601,solo_project,2024.1.5,None,2024-12-02 19h20.14.575081 +0530,
mistake  ,control,y,0,26,26,36,43.395818300079554,,,,,43.37412950000726,43.395818300079554,43.89719450008124,43.89719450008124,43.89719450008124,44.438995300093666,y,1,0.5382713000290096,None,,,,nirja,2024-12-02_19h19.59.601,solo_project,2024.1.5,None,2024-12-02 19h20.14.575081 +0530,
stelon,vvtl,n,0,27,27,31,44.46313889999874,,,,,44.44032340007834,44.46313889999874,44.948009100044146,44.948009100044146,44.98046809993684,45.64090820006095,n,1,0.6884466998744756,None,,,,nirja,2024-12-02_19h19.59.601,solo_project,2024.1.5,None,2024-12-02 19h20.14.575081 +0530,
ceremony  ,control,y,0,28,28,18,45.66450070007704,,,,,45.641666299896315,45.66450070007704,46.165034000063315,46.165034000063315,46.182433400070295,46.74199240002781,n,0,0.5725387998390943,None,,,,nirja,2024-12-02_19h19.59.601,solo_project,2024.1.5,None,2024-12-02 19h20.14.575081 +0530,
delicate  ,control,y,0,29,29,28,46.76565929991193,,,,,46.7434553001076,46.76565929991193,47.25101440004073,47.25101440004073,47.26737680006772,47.80739279999398,n,0,0.5547150999773294,None,,,,nirja,2024-12-02_19h19.59.601,solo_project,2024.1.5,None,2024-12-02 19h20.14.575081 +0530,
specific  ,control,y,0,30,30,10,47.83306599990465,,,,,47.808162099914625,47.83306599990465,48.33632869995199,48.33632869995199,48.33632869995199,49.010197000112385,y,1,0.6504281000234187,None,,,,nirja,2024-12-02_19h19.59.601,solo_project,2024.1.5,None,2024-12-02 19h20.14.575081 +0530,
proposal  ,control,y,0,31,31,6,49.03488530009054,,,,,49.011407600017264,49.03488530009054,49.55184810003266,49.55184810003266,49.55184810003266,49.961800100049004,y,1,0.4030000998172909,None,,,,nirja,2024-12-02_19h19.59.601,solo_project,2024.1.5,None,2024-12-02 19h20.14.575081 +0530,
dacede,vvtl,n,0,32,32,39,49.985946899978444,,,,,49.963157000020146,49.985946899978444,50.48635450005531,50.48635450005531,50.50471969996579,51.19345390005037,n,1,0.7015605999622494,None,,,,nirja,2024-12-02_19h19.59.601,solo_project,2024.1.5,None,2024-12-02 19h20.14.575081 +0530,
quilaty,vvtl,n,0,33,33,1,51.22063670004718,,,,,51.19425410008989,51.22063670004718,51.72163149993867,51.72163149993867,51.74043429992162,52.832346899900585,n,1,1.0995394000783563,None,,,,nirja,2024-12-02_19h19.59.601,solo_project,2024.1.5,None,2024-12-02 19h20.14.575081 +0530,
medicine  ,control,y,0,34,34,2,52.855891099898145,,,,,52.83344170008786,52.855891099898145,53.3405132999178,53.3405132999178,53.35777139989659,53.98172189993784,y,1,0.6286871999036521,None,,,,nirja,2024-12-02_19h19.59.601,solo_project,2024.1.5,None,2024-12-02 19h20.14.575081 +0530,
radacil,vvtl,n,0,35,35,5,54.00683069997467,,,,,53.9828709999565,54.00683069997467,54.4923157999292,54.4923157999292,54.50944619998336,55.19997929991223,n,1,0.7029019999317825,None,,,,nirja,2024-12-02_19h19.59.601,solo_project,2024.1.5,None,2024-12-02 19h20.14.575081 +0530,
catogery,vvtl,n,0,36,36,17,55.22443929989822,,,,,55.20124790002592,55.22443929989822,55.72533589997329,55.72533589997329,55.75871909991838,56.403595600044355,y,0,0.6699898999650031,None,,,,nirja,2024-12-02_19h19.59.601,solo_project,2024.1.5,None,2024-12-02 19h20.14.575081 +0530,
trubite,vvtl,n,0,37,37,15,56.42651099991053,,,,,56.405179700115696,56.42651099991053,56.92703290004283,56.92703290004283,56.94509940012358,57.70420420006849,n,1,0.771339800208807,None,,,,nirja,2024-12-02_19h19.59.601,solo_project,2024.1.5,None,2024-12-02 19h20.14.575081 +0530,
spicefic,vvtl,n,0,38,38,11,57.728110200027004,,,,,57.705124400090426,57.728110200027004,58.228393899975345,58.228393899975345,58.26148430001922,58.956067899940535,n,1,0.7151552999857813,None,,,,nirja,2024-12-02_19h19.59.601,solo_project,2024.1.5,None,2024-12-02 19h20.14.575081 +0530,
comedy  ,control,y,0,39,39,34,58.97878869995475,,,,,58.95759649993852,58.97878869995475,59.48018920002505,59.48018920002505,59.51254720008001,60.105420199921355,y,1,0.6175243998877704,None,,,,nirja,2024-12-02_19h19.59.601,solo_project,2024.1.5,None,2024-12-02 19h20.14.575081 +0530,
,,,,,,,,,,,,,,,,,,,,,,60.106270499993116,60.13084050011821,65.10880669998005,nirja,2024-12-02_19h19.59.601,solo_project,2024.1.5,None,2024-12-02 19h20.14.575081 +0530,
