stimulus,condition,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,text_2.started,instructions.stopped,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,thank_you.started,text_3.started,thank_you.stopped,participant,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,0.016645099967718124,0.028026800137013197,10.014753200113773,,,,,,,,,,,,,,nirja,2024-12-02_19h15.32.861,solo_project,2024.1.5,None,2024-12-02 19h15.48.147157 +0530,
capital  ,control,y,0,0,0,14,10.054634900065139,,,,,10.043644099961966,10.054634900065139,10.539085200056434,10.539085200056434,10.55746140005067,11.539913299959153,y,1,0.9727741000242531,None,,,,nirja,2024-12-02_19h15.32.861,solo_project,2024.1.5,None,2024-12-02 19h15.48.147157 +0530,
opuritor,vvrl,n,0,1,1,23,11.556621999945492,,,,,11.541779099963605,11.556621999945492,12.05884850001894,12.05884850001894,12.05884850001894,12.734576500020921,n,1,0.6651519001461565,None,,,,nirja,2024-12-02_19h15.32.861,solo_project,2024.1.5,None,2024-12-02 19h15.48.147157 +0530,
parent  ,control,y,0,2,2,24,12.758054899983108,,,,,12.735546699957922,12.758054899983108,13.243758300086483,13.243758300086483,13.259602400008589,14.014733900083229,y,1,0.763358399970457,None,,,,nirja,2024-12-02_19h15.32.861,solo_project,2024.1.5,None,2024-12-02 19h15.48.147157 +0530,
cerdenal,vvrl,n,0,3,3,29,14.042768799932674,,,,,14.016380799934268,14.042768799932674,14.527497800067067,14.527497800067067,14.543881400022656,15.437308700056747,n,1,0.8774554000701755,None,,,,nirja,2024-12-02_19h15.32.861,solo_project,2024.1.5,None,2024-12-02 19h15.48.147157 +0530,
cimura,vvrl,n,0,4,4,7,15.461081499932334,,,,,15.438599500106648,15.461081499932334,15.961233200039715,15.961233200039715,15.980463300133124,16.685655599925667,n,1,0.7148202999960631,None,,,,nirja,2024-12-02_19h15.32.861,solo_project,2024.1.5,None,2024-12-02 19h15.48.147157 +0530,
basude,vvrl,n,0,5,5,5,16.71212900010869,,,,,16.686938700033352,16.71212900010869,17.19715919997543,17.19715919997543,17.214721200056374,17.78991789999418,n,1,0.5769740999676287,None,,,,nirja,2024-12-02_19h15.32.861,solo_project,2024.1.5,None,2024-12-02 19h15.48.147157 +0530,
capotel,vvrl,n,0,6,6,15,17.813592900056392,,,,,17.79122620006092,17.813592900056392,18.298753099981695,18.298753099981695,18.330452900147066,19.05683790007606,n,1,0.7478547999635339,None,,,,nirja,2024-12-02_19h15.32.861,solo_project,2024.1.5,None,2024-12-02 19h15.48.147157 +0530,
editor  ,control,y,0,7,7,34,19.08134609996341,,,,,19.05751770013012,19.08134609996341,19.582003799965605,19.582003799965605,19.60062519996427,20.29116620006971,y,1,0.6783127998933196,None,,,,nirja,2024-12-02_19h15.32.861,solo_project,2024.1.5,None,2024-12-02 19h15.48.147157 +0530,
capecoty,vvrl,n,0,8,8,1,20.316481499932706,,,,,20.29244769993238,20.316481499932706,20.816842600004748,20.816842600004748,20.835667500039563,21.61042349995114,n,1,0.7625009000767022,None,,,,nirja,2024-12-02_19h15.32.861,solo_project,2024.1.5,None,2024-12-02 19h15.48.147157 +0530,
acidomy,vvrl,n,0,9,9,27,21.634140700101852,,,,,21.61183620011434,21.634140700101852,22.134929599938914,22.134929599938914,22.153829700080678,23.01377209997736,n,1,0.8625378001015633,None,,,,nirja,2024-12-02_19h15.32.861,solo_project,2024.1.5,None,2024-12-02 19h15.48.147157 +0530,
regolir,vvrl,n,0,10,10,13,23.035852000117302,,,,,23.015222999965772,23.035852000117302,23.536329000024125,23.536329000024125,23.554578100098297,24.114536199951544,n,1,0.5667294000741094,None,,,,nirja,2024-12-02_19h15.32.861,solo_project,2024.1.5,None,2024-12-02 19h15.48.147157 +0530,
benefit  ,control,y,0,11,11,20,24.137346500065178,,,,,24.115833000047132,24.137346500065178,24.63795190001838,24.63795190001838,24.65677410014905,25.397022200049832,y,1,0.7501020999625325,None,,,,nirja,2024-12-02_19h15.32.861,solo_project,2024.1.5,None,2024-12-02 19h15.48.147157 +0530,
cardinal  ,control,y,0,12,12,28,25.421623199945316,,,,,25.398355700075626,25.421623199945316,25.922531600110233,25.922531600110233,25.940431100083515,26.6993981001433,n,0,0.7557322001084685,None,,,,nirja,2024-12-02_19h15.32.861,solo_project,2024.1.5,None,2024-12-02 19h15.48.147157 +0530,
grateful  ,control,y,0,13,13,18,26.723338900133967,,,,,26.700633500004187,26.723338900133967,27.20862379996106,27.20862379996106,27.22521680011414,27.915873300051317,y,1,0.6935072001069784,None,,,,nirja,2024-12-02_19h15.32.861,solo_project,2024.1.5,None,2024-12-02 19h15.48.147157 +0530,
resadunt,vvrl,n,0,14,14,3,27.940855599939823,,,,,27.916513200150803,27.940855599939823,28.426999900024384,28.426999900024384,28.458252500044182,29.11611029994674,n,1,0.6872559001203626,None,,,,nirja,2024-12-02_19h15.32.861,solo_project,2024.1.5,None,2024-12-02 19h15.48.147157 +0530,
cifuteria,vvrl,n,0,15,15,11,29.142974500078708,,,,,29.117380399955437,29.142974500078708,29.62737790006213,29.62737790006213,29.643603899981827,30.386387000093237,y,0,0.7389712000731379,None,,,,nirja,2024-12-02_19h15.32.861,solo_project,2024.1.5,None,2024-12-02 19h15.48.147157 +0530,
resident  ,control,y,0,16,16,2,30.410211800131947,,,,,30.38763040001504,30.410211800131947,30.911057099932805,30.911057099932805,30.929728500079364,31.688188100000843,y,1,0.7437760999891907,None,,,,nirja,2024-12-02_19h15.32.861,solo_project,2024.1.5,None,2024-12-02 19h15.48.147157 +0530,
camera  ,control,y,0,17,17,6,31.71193190012127,,,,,31.689529299968854,31.71193190012127,32.19694980001077,32.19694980001077,32.2135473000817,32.89078660006635,y,1,0.6896178999450058,None,,,,nirja,2024-12-02_19h15.32.861,solo_project,2024.1.5,None,2024-12-02 19h15.48.147157 +0530,
animal  ,control,y,0,18,18,8,32.9131016000174,,,,,32.892252299934626,32.9131016000174,33.41389390011318,33.41389390011318,33.447622700128704,34.08910680003464,y,1,0.6617000999394804,None,,,,nirja,2024-12-02_19h15.32.861,solo_project,2024.1.5,None,2024-12-02 19h15.48.147157 +0530,
beside  ,control,y,0,19,19,4,34.114466700004414,,,,,34.09001299994998,34.114466700004414,34.615498000057414,34.615498000057414,34.6335068999324,35.40874350001104,y,1,0.781371199991554,None,,,,nirja,2024-12-02_19h15.32.861,solo_project,2024.1.5,None,2024-12-02 19h15.48.147157 +0530,
benafot,vvrl,n,0,20,20,21,35.4329030001536,,,,,35.41006739996374,35.4329030001536,35.93284570006654,35.93284570006654,35.951580400113016,36.61063480004668,n,1,0.6750930000562221,None,,,,nirja,2024-12-02_19h15.32.861,solo_project,2024.1.5,None,2024-12-02 19h15.48.147157 +0530,
regular  ,control,y,0,21,21,12,36.634151899954304,,,,,36.61202979995869,36.634151899954304,37.11860499996692,37.11860499996692,37.136157900094986,37.92770799994469,y,1,0.7923663998953998,None,,,,nirja,2024-12-02_19h15.32.861,solo_project,2024.1.5,None,2024-12-02 19h15.48.147157 +0530,
liberal  ,control,y,0,22,22,36,37.95214379997924,,,,,37.928723599994555,37.95214379997924,38.452778100036085,38.452778100036085,38.48631609999575,39.14796210010536,y,1,0.6751860999502242,None,,,,nirja,2024-12-02_19h15.32.861,solo_project,2024.1.5,None,2024-12-02 19h15.48.147157 +0530,
liborul,vvrl,n,0,23,23,37,39.170033199945465,,,,,39.14928240003064,39.170033199945465,39.67103060008958,39.67103060008958,39.69027610006742,40.64488329994492,n,1,0.9680534999351948,None,,,,nirja,2024-12-02_19h15.32.861,solo_project,2024.1.5,None,2024-12-02 19h15.48.147157 +0530,
veturin,vvrl,n,0,24,24,17,40.670731000136584,,,,,40.646261899964884,40.670731000136584,41.15724410000257,41.15724410000257,41.174397099995986,41.88022330007516,n,1,0.7040053999517113,None,,,,nirja,2024-12-02_19h15.32.861,solo_project,2024.1.5,None,2024-12-02 19h15.48.147157 +0530,
elaborate  ,control,y,0,25,25,32,41.906587600009516,,,,,41.88155349995941,41.906587600009516,42.4072627001442,42.4072627001442,42.44022130011581,43.18431319994852,y,1,0.7450280000921339,None,,,,nirja,2024-12-02_19h15.32.861,solo_project,2024.1.5,None,2024-12-02 19h15.48.147157 +0530,
sentiment  ,control,y,0,26,26,38,43.207916900049895,,,,,43.18578350008465,43.207916900049895,43.6923756999895,43.6923756999895,43.71005939994939,44.46392960008234,y,1,0.7440583999268711,None,,,,nirja,2024-12-02_19h15.32.861,solo_project,2024.1.5,None,2024-12-02 19h15.48.147157 +0530,
anemol,vvrl,n,0,27,27,9,44.47714120009914,,,,,44.46480399998836,44.47714120009914,44.97802729997784,44.97802729997784,44.97802729997784,45.97052190010436,n,1,0.9714810999576002,None,,,,nirja,2024-12-02_19h15.32.861,solo_project,2024.1.5,None,2024-12-02 19h15.48.147157 +0530,
grotiful,vvrl,n,0,28,28,19,45.99437530012801,,,,,45.972031000070274,45.99437530012801,46.480807200074196,46.480807200074196,46.51161599997431,47.20175600005314,n,1,0.7087867998052388,None,,,,nirja,2024-12-02_19h15.32.861,solo_project,2024.1.5,None,2024-12-02 19h15.48.147157 +0530,
operator  ,control,y,0,29,29,22,47.2129204000812,,,,,47.20236700004898,47.2129204000812,47.72939019999467,47.72939019999467,47.72939019999467,48.50880800001323,y,1,0.7664123999420553,None,,,,nirja,2024-12-02_19h15.32.861,solo_project,2024.1.5,None,2024-12-02 19h15.48.147157 +0530,
porint,vvrl,n,0,30,30,25,48.530510700074956,,,,,48.510206300066784,48.530510700074956,49.016817500116304,49.016817500116304,49.0317297000438,49.90835699997842,n,1,0.8630026997998357,None,,,,nirja,2024-12-02_19h15.32.861,solo_project,2024.1.5,None,2024-12-02 19h15.48.147157 +0530,
edatur,vvrl,n,0,31,31,35,49.93189670005813,,,,,49.909761500079185,49.93189670005813,50.43395090010017,50.43395090010017,50.43395090010017,51.007078299997374,n,1,0.5559167000465095,None,,,,nirja,2024-12-02_19h15.32.861,solo_project,2024.1.5,None,2024-12-02 19h15.48.147157 +0530,
sontament,vvrl,n,0,32,32,39,51.03273390000686,,,,,51.00843980000354,51.03273390000686,51.53431260003708,51.53431260003708,51.53431260003708,52.16142600006424,n,1,0.6136527000926435,None,,,,nirja,2024-12-02_19h15.32.861,solo_project,2024.1.5,None,2024-12-02 19h15.48.147157 +0530,
modurite,vvrl,n,0,33,33,31,52.184233699925244,,,,,52.16281110001728,52.184233699925244,52.68481680005789,52.68481680005789,52.71823070012033,53.27599180000834,n,1,0.5834599998779595,None,,,,nirja,2024-12-02_19h15.32.861,solo_project,2024.1.5,None,2024-12-02 19h15.48.147157 +0530,
moderate  ,control,y,0,34,34,30,53.30230240011588,,,,,53.27683109999634,53.30230240011588,53.786943699931726,53.786943699931726,53.80436700000428,54.375939999939874,y,1,0.5842671000864357,None,,,,nirja,2024-12-02_19h15.32.861,solo_project,2024.1.5,None,2024-12-02 19h15.48.147157 +0530,
academy  ,control,y,0,35,35,26,54.387880499940366,,,,,54.37672420009039,54.387880499940366,54.88849940011278,54.88849940011278,54.88849940011278,55.48102300008759,y,1,0.5727744000032544,None,,,,nirja,2024-12-02_19h15.32.861,solo_project,2024.1.5,None,2024-12-02 19h15.48.147157 +0530,
eluberate,vvrl,n,0,36,36,33,55.50462569994852,,,,,55.482279899995774,55.50462569994852,55.989379999926314,55.989379999926314,56.006047300063074,56.7110687000677,n,1,0.7178929999936372,None,,,,nirja,2024-12-02_19h15.32.861,solo_project,2024.1.5,None,2024-12-02 19h15.48.147157 +0530,
veteran  ,control,y,0,37,37,16,56.723204100038856,,,,,56.711725499946624,56.723204100038856,57.24004910001531,57.24004910001531,57.24004910001531,58.147669200086966,y,1,0.8993586001452059,None,,,,nirja,2024-12-02_19h15.32.861,solo_project,2024.1.5,None,2024-12-02 19h15.48.147157 +0530,
cafeteria  ,control,y,0,38,38,10,58.174216400133446,,,,,58.148626500042155,58.174216400133446,58.67510370002128,58.67510370002128,58.70848700008355,59.45014560013078,y,1,0.7656433000229299,None,,,,nirja,2024-12-02_19h15.32.861,solo_project,2024.1.5,None,2024-12-02 19h15.48.147157 +0530,
capacity  ,control,y,0,39,39,0,59.47574070002884,,,,,59.45108180004172,59.47574070002884,59.99261129996739,59.99261129996739,59.99261129996739,60.536169999977574,y,1,0.5150206000544131,None,,,,nirja,2024-12-02_19h15.32.861,solo_project,2024.1.5,None,2024-12-02 19h15.48.147157 +0530,
,,,,,,,,,,,,,,,,,,,,,,60.53712649992667,60.560043999925256,65.53739599999972,nirja,2024-12-02_19h15.32.861,solo_project,2024.1.5,None,2024-12-02 19h15.48.147157 +0530,
