stimulus,condition,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,text_2.started,instructions.stopped,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,thank_you.started,text_3.started,thank_you.stopped,participant,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,0.01831829990260303,0.042064799927175045,10.00980359991081,,,,,,,,,,,,,,nirja,2024-12-02_19h13.27.434,solo_project,2024.1.5,None,2024-12-02 19h13.49.988356 +0530,
clinical  ,control,y,0,0,0,32,10.055094399955124,,,,,10.036889999872074,10.055094399955124,10.520731299882755,10.520731299882755,10.555364500032738,12.523571899859235,y,1,1.977970799896866,None,,,,nirja,2024-12-02_19h13.27.434,solo_project,2024.1.5,None,2024-12-02 19h13.49.988356 +0530,
optimal  ,control,y,0,1,1,2,12.539804500062019,,,,,12.524691199883819,12.539804500062019,13.040043199900538,13.040043199900538,13.058767599985003,13.833498700056225,y,1,0.7866656000260264,None,,,,nirja,2024-12-02_19h13.27.434,solo_project,2024.1.5,None,2024-12-02 19h13.49.988356 +0530,
retome,cctl,n,0,2,2,23,13.857564199948683,,,,,13.834697499871254,13.857564199948683,14.360174800036475,14.360174800036475,14.360174800036475,15.351770599838346,n,1,0.9586791000328958,None,,,,nirja,2024-12-02_19h13.27.434,solo_project,2024.1.5,None,2024-12-02 19h13.49.988356 +0530,
manire,cctl,n,0,3,3,21,15.376292000059038,,,,,15.352921599987894,15.376292000059038,15.876688299933448,15.876688299933448,15.895145599963143,16.702804500004277,n,1,0.80728799989447,None,,,,nirja,2024-12-02_19h13.27.434,solo_project,2024.1.5,None,2024-12-02 19h13.49.988356 +0530,
donimant,cctl,n,0,4,4,31,16.727792399935424,,,,,16.704060100018978,16.727792399935424,17.2126213000156,17.2126213000156,17.229111699853092,18.535627299919724,n,1,1.3115066001191735,None,,,,nirja,2024-12-02_19h13.27.434,solo_project,2024.1.5,None,2024-12-02 19h13.49.988356 +0530,
velocity  ,control,y,0,5,5,24,18.562349800020456,,,,,18.536329800030217,18.562349800020456,19.047501999884844,19.047501999884844,19.064285199856386,19.98879179987125,y,1,0.9236612999811769,None,,,,nirja,2024-12-02_19h13.27.434,solo_project,2024.1.5,None,2024-12-02 19h13.49.988356 +0530,
orinigal,cctl,n,0,6,6,29,20.014470800058916,,,,,19.98995599988848,20.014470800058916,20.49986799992621,20.49986799992621,20.51585269998759,21.590829799883068,y,0,1.0830272000748664,None,,,,nirja,2024-12-02_19h13.27.434,solo_project,2024.1.5,None,2024-12-02 19h13.49.988356 +0530,
dominant  ,control,y,0,7,7,30,21.616648399969563,,,,,21.591679599834606,21.616648399969563,22.118620299967006,22.118620299967006,22.118620299967006,23.175709799863398,y,1,1.0314041001256555,None,,,,nirja,2024-12-02_19h13.27.434,solo_project,2024.1.5,None,2024-12-02 19h13.49.988356 +0530,
fornute,cctl,n,0,8,8,7,23.201065399916843,,,,,23.176815300015733,23.201065399916843,23.701701199868694,23.701701199868694,23.720850799931213,24.626914399908856,n,1,0.9013253999873996,None,,,,nirja,2024-12-02_19h13.27.434,solo_project,2024.1.5,None,2024-12-02 19h13.49.988356 +0530,
remote  ,control,y,0,9,9,22,24.652771499939263,,,,,24.628410399891436,24.652771499939263,25.15290190000087,25.15290190000087,25.17165599996224,25.863267299951985,y,1,0.6951972998213023,None,,,,nirja,2024-12-02_19h13.27.434,solo_project,2024.1.5,None,2024-12-02 19h13.49.988356 +0530,
marine  ,control,y,0,10,10,20,25.88753469986841,,,,,25.86456619994715,25.88753469986841,26.372108799871057,26.372108799871057,26.389639500062913,27.3306570998393,y,1,0.9521554000675678,None,,,,nirja,2024-12-02_19h13.27.434,solo_project,2024.1.5,None,2024-12-02 19h13.49.988356 +0530,
crinimal,cctl,n,0,11,11,39,27.355996900005266,,,,,27.33183869998902,27.355996900005266,27.84112249989994,27.84112249989994,27.857742399908602,28.732514099916443,y,0,0.8802032000385225,None,,,,nirja,2024-12-02_19h13.27.434,solo_project,2024.1.5,None,2024-12-02 19h13.49.988356 +0530,
criminal  ,control,y,0,12,12,38,28.757478500017896,,,,,28.733543899841607,28.757478500017896,29.257817999925464,29.257817999925464,29.276262499857694,29.948989500058815,y,1,0.6887577997986227,None,,,,nirja,2024-12-02_19h13.27.434,solo_project,2024.1.5,None,2024-12-02 19h13.49.988356 +0530,
relative  ,control,y,0,13,13,34,29.975267800036818,,,,,29.94965979992412,29.975267800036818,30.460420500021428,30.460420500021428,30.476637699874118,31.13823110004887,y,1,0.676155700115487,None,,,,nirja,2024-12-02_19h13.27.434,solo_project,2024.1.5,None,2024-12-02 19h13.49.988356 +0530,
liretal,cctl,n,0,14,14,17,31.160153599921614,,,,,31.13970989990048,31.160153599921614,31.64625640003942,31.64625640003942,31.677599099930376,32.73862909991294,y,0,1.0903715000022203,None,,,,nirja,2024-12-02_19h13.27.434,solo_project,2024.1.5,None,2024-12-02 19h13.49.988356 +0530,
stragety,cctl,n,0,15,15,1,32.761684299912304,,,,,32.7397886000108,32.761684299912304,33.26228259992786,33.26228259992786,33.28000539983623,34.038655099924654,y,0,0.7494297998491675,None,,,,nirja,2024-12-02_19h13.27.434,solo_project,2024.1.5,None,2024-12-02 19h13.49.988356 +0530,
opmital,cctl,n,0,16,16,3,34.063124999869615,,,,,34.03985309996642,34.063124999869615,34.56391529995017,34.56391529995017,34.58148469985463,35.50796369998716,n,1,0.9319891999475658,None,,,,nirja,2024-12-02_19h13.27.434,solo_project,2024.1.5,None,2024-12-02 19h13.49.988356 +0530,
vecolity,cctl,n,0,17,17,25,35.53126639989205,,,,,35.5091452000197,35.53126639989205,36.03196639986709,36.03196639986709,36.05087729985826,37.03923549992032,y,0,1.0000924000050873,None,,,,nirja,2024-12-02_19h13.27.434,solo_project,2024.1.5,None,2024-12-02 19h13.49.988356 +0530,
molibe,cctl,n,0,18,18,37,37.066252399934456,,,,,37.04040649998933,37.066252399934456,37.568968599895015,37.568968599895015,37.568968599895015,38.7431858999189,n,1,1.1470822000410408,None,,,,nirja,2024-12-02_19h13.27.434,solo_project,2024.1.5,None,2024-12-02 19h13.49.988356 +0530,
storage  ,control,y,0,19,19,14,38.76795899984427,,,,,38.74459300003946,38.76795899984427,39.26879190001637,39.26879190001637,39.286566299851984,39.979360699886456,n,0,0.7053103998769075,None,,,,nirja,2024-12-02_19h13.27.434,solo_project,2024.1.5,None,2024-12-02 19h13.49.988356 +0530,
retalive,cctl,n,0,20,20,35,40.00308379996568,,,,,39.980259499978274,40.00308379996568,40.50521499989554,40.50521499989554,40.50521499989554,41.91594949993305,y,0,1.4002443000208586,None,,,,nirja,2024-12-02_19h13.27.434,solo_project,2024.1.5,None,2024-12-02 19h13.49.988356 +0530,
literal  ,control,y,0,21,21,16,41.938054899917915,,,,,41.91721459990367,41.938054899917915,42.4233571998775,42.4233571998775,42.439925599843264,43.4832217998337,y,1,1.057111999951303,None,,,,nirja,2024-12-02_19h13.27.434,solo_project,2024.1.5,None,2024-12-02 19h13.49.988356 +0530,
