stimulus,condition,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,text_2.started,instructions.stopped,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,thank_you.started,text_3.started,thank_you.stopped,participant,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,0.011804100126028061,0.02535030012950301,10.009769700001925,,,,,,,,,,,,,,priyam,2024-12-02_19h30.56.503,solo_project,2024.1.5,None,2024-12-02 19h31.10.436327 +0530,
validity  ,control,y,0,0,0,26,10.051808499963954,,,,,10.037379899993539,10.051808499963954,10.536494400119409,10.536494400119409,10.555064200190827,11.395761100109667,y,1,0.826521199895069,None,,,,priyam,2024-12-02_19h30.56.503,solo_project,2024.1.5,None,2024-12-02 19h31.10.436327 +0530,
ametaur,vvtl,n,0,1,1,21,11.420524300076067,,,,,11.39745489996858,11.420524300076067,11.921459800098091,11.921459800098091,11.939897899981588,12.565645399969071,n,1,0.6373382001183927,None,,,,priyam,2024-12-02_19h30.56.503,solo_project,2024.1.5,None,2024-12-02 19h31.10.436327 +0530,
quality  ,control,y,0,2,2,0,12.588913300074637,,,,,12.566877600038424,12.588913300074637,13.089244400151074,13.089244400151074,13.107397800078616,13.81519059999846,y,1,0.7069790000095963,None,,,,priyam,2024-12-02_19h30.56.503,solo_project,2024.1.5,None,2024-12-02 19h31.10.436327 +0530,
specimen  ,control,y,0,3,3,12,13.840026600053534,,,,,13.816455699969083,13.840026600053534,14.340565500082448,14.340565500082448,14.358914700103924,15.084981700172648,y,1,0.7338496998418123,None,,,,priyam,2024-12-02_19h30.56.503,solo_project,2024.1.5,None,2024-12-02 19h31.10.436327 +0530,
radical  ,control,y,0,4,4,4,15.108123700134456,,,,,15.086204400053248,15.108123700134456,15.608910100068897,15.608910100068897,15.626918300054967,16.185829699970782,y,1,0.5621784999966621,None,,,,priyam,2024-12-02_19h30.56.503,solo_project,2024.1.5,None,2024-12-02 19h31.10.436327 +0530,
proposal  ,control,y,0,5,5,6,16.209235900081694,,,,,16.187047000043094,16.209235900081694,16.71181880007498,16.71181880007498,16.71181880007498,17.25230360007845,y,1,0.5383451001252979,None,,,,priyam,2024-12-02_19h30.56.503,solo_project,2024.1.5,None,2024-12-02 19h31.10.436327 +0530,
amateur  ,control,y,0,6,6,20,17.27726470003836,,,,,17.25354599999264,17.27726470003836,17.777692100033164,17.777692100033164,17.7963304000441,18.755770000163466,y,1,0.9607089997734874,None,,,,priyam,2024-12-02_19h30.56.503,solo_project,2024.1.5,None,2024-12-02 19h31.10.436327 +0530,
cemody,vvtl,n,0,7,7,35,18.778746100142598,,,,,18.756989000132307,18.778746100142598,19.279405700042844,19.279405700042844,19.297874600160867,20.104993500048295,n,1,0.809091700008139,None,,,,priyam,2024-12-02_19h30.56.503,solo_project,2024.1.5,None,2024-12-02 19h31.10.436327 +0530,
locate  ,control,y,0,8,8,32,20.13020380004309,,,,,20.106226300122216,20.13020380004309,20.630791899980977,20.630791899980977,20.649415699997917,21.641882700147107,y,1,0.9967799999285489,None,,,,priyam,2024-12-02_19h30.56.503,solo_project,2024.1.5,None,2024-12-02 19h31.10.436327 +0530,
mirganal,vvtl,n,0,9,9,25,21.66524530015886,,,,,21.643142899964005,21.66524530015886,22.16585380001925,22.16585380001925,22.18418260011822,22.893354200059548,n,1,0.7108157000038773,None,,,,priyam,2024-12-02_19h30.56.503,solo_project,2024.1.5,None,2024-12-02 19h31.10.436327 +0530,
medicine  ,control,y,0,10,10,2,22.91655210009776,,,,,22.894587100017816,22.91655210009776,23.417167800012976,23.417167800012976,23.43538140016608,24.180081400088966,y,1,0.7499906998127699,None,,,,priyam,2024-12-02_19h30.56.503,solo_project,2024.1.5,None,2024-12-02 19h31.10.436327 +0530,
specific  ,control,y,0,11,11,10,24.201142700156197,,,,,24.181538900127634,24.201142700156197,24.701902200002223,24.701902200002223,24.72020149999298,25.32791450014338,y,1,0.6226065000519156,None,,,,priyam,2024-12-02_19h30.56.503,solo_project,2024.1.5,None,2024-12-02 19h31.10.436327 +0530,
delacite,vvtl,n,0,12,12,29,25.352737799985334,,,,,25.329153700033203,25.352737799985334,25.853513600071892,25.853513600071892,25.871487700147554,26.914381599985063,n,1,1.0523451999761164,None,,,,priyam,2024-12-02_19h30.56.503,solo_project,2024.1.5,None,2024-12-02 19h31.10.436327 +0530,
ruseme,vvtl,n,0,13,13,9,26.93795430008322,,,,,26.915840100031346,26.93795430008322,27.439679100178182,27.439679100178182,27.439679100178182,28.166116500040516,n,1,0.7135030999779701,None,,,,priyam,2024-12-02_19h30.56.503,solo_project,2024.1.5,None,2024-12-02 19h31.10.436327 +0530,
midecine,vvtl,n,0,14,14,3,28.188830300001428,,,,,28.167327500181273,28.188830300001428,28.673950199969113,28.673950199969113,28.691279800143093,29.46554290014319,n,1,0.7643825998529792,None,,,,priyam,2024-12-02_19h30.56.503,solo_project,2024.1.5,None,2024-12-02 19h31.10.436327 +0530,
delicate  ,control,y,0,15,15,28,29.490490700118244,,,,,29.466780400136486,29.490490700118244,29.99111400009133,29.99111400009133,30.009315500035882,30.701683199964464,y,1,0.7015756999608129,None,,,,priyam,2024-12-02_19h30.56.503,solo_project,2024.1.5,None,2024-12-02 19h31.10.436327 +0530,
stelon,vvtl,n,0,16,16,31,30.725127800134942,,,,,30.702937999973074,30.725127800134942,31.225869900081307,31.225869900081307,31.24442630005069,31.985073700081557,n,1,0.74991500005126,None,,,,priyam,2024-12-02_19h30.56.503,solo_project,2024.1.5,None,2024-12-02 19h31.10.436327 +0530,
spicefic,vvtl,n,0,17,17,11,32.00987519999035,,,,,31.986312800087035,32.00987519999035,32.510676300153136,32.510676300153136,32.52905370015651,33.35493819997646,n,1,0.8392137000337243,None,,,,priyam,2024-12-02_19h30.56.503,solo_project,2024.1.5,None,2024-12-02 19h31.10.436327 +0530,
quilaty,vvtl,n,0,18,18,1,33.37783330003731,,,,,33.356159599963576,33.37783330003731,33.87860170006752,33.87860170006752,33.89700710005127,34.70612860005349,n,1,0.8178101999219507,None,,,,priyam,2024-12-02_19h30.56.503,solo_project,2024.1.5,None,2024-12-02 19h31.10.436327 +0530,
lacote,vvtl,n,0,19,19,33,34.72929730010219,,,,,34.70736810006201,34.72929730010219,35.232615400105715,35.232615400105715,35.232615400105715,35.95640729996376,n,1,0.6957437999080867,None,,,,priyam,2024-12-02_19h30.56.503,solo_project,2024.1.5,None,2024-12-02 19h31.10.436327 +0530,
mastike,vvtl,n,0,20,20,37,35.98081049998291,,,,,35.95778870000504,35.98081049998291,36.48404250014573,36.48404250014573,36.48404250014573,37.12392360018566,n,1,0.6353833999019116,None,,,,priyam,2024-12-02_19h30.56.503,solo_project,2024.1.5,None,2024-12-02 19h31.10.436327 +0530,
trubite,vvtl,n,0,21,21,15,37.14901640010066,,,,,37.12514910008758,37.14901640010066,37.64939280017279,37.64939280017279,37.66758530004881,38.34384550014511,n,1,0.6791888000443578,None,,,,priyam,2024-12-02_19h30.56.503,solo_project,2024.1.5,None,2024-12-02 19h31.10.436327 +0530,
advisory  ,control,y,0,22,22,22,38.36657580011524,,,,,38.345219100127,38.36657580011524,38.86741359997541,38.86741359997541,38.88606439996511,39.595163100166246,y,1,0.7152900998480618,None,,,,priyam,2024-12-02_19h30.56.503,solo_project,2024.1.5,None,2024-12-02 19h31.10.436327 +0530,
dacede,vvtl,n,0,23,23,39,39.618230500025675,,,,,39.596334600122645,39.618230500025675,40.11876030010171,40.11876030010171,40.137498000171036,40.82692520017736,n,1,0.7040369000751525,None,,,,priyam,2024-12-02_19h30.56.503,solo_project,2024.1.5,None,2024-12-02 19h31.10.436327 +0530,
specemin,vvtl,n,0,24,24,13,40.85253030015156,,,,,40.82779600005597,40.85253030015156,41.355244799982756,41.355244799982756,41.355244799982756,42.29613759997301,y,0,0.93467149999924,None,,,,priyam,2024-12-02_19h30.56.503,solo_project,2024.1.5,None,2024-12-02 19h31.10.436327 +0530,
ceromeny,vvtl,n,0,25,25,19,42.321094000013545,,,,,42.29737660009414,42.321094000013545,42.82363110012375,42.82363110012375,42.82363110012375,45.26558420015499,n,1,2.4103394001722336,None,,,,priyam,2024-12-02_19h30.56.503,solo_project,2024.1.5,None,2024-12-02 19h31.10.436327 +0530,
comedy  ,control,y,0,26,26,34,45.291027300059795,,,,,45.26679789996706,45.291027300059795,45.79155470011756,45.79155470011756,45.80981929996051,46.68401770014316,y,1,0.8635042000096291,None,,,,priyam,2024-12-02_19h30.56.503,solo_project,2024.1.5,None,2024-12-02 19h31.10.436327 +0530,
category  ,control,y,0,27,27,16,46.70918000000529,,,,,46.68547370005399,46.70918000000529,47.20981060015038,47.20981060015038,47.22804190008901,48.3526101000607,y,1,1.1145937000401318,None,,,,priyam,2024-12-02_19h30.56.503,solo_project,2024.1.5,None,2024-12-02 19h31.10.436327 +0530,
mistake  ,control,y,0,28,28,36,48.377884400077164,,,,,48.35385229997337,48.377884400077164,48.89504740014672,48.89504740014672,48.89504740014672,49.47263790015131,y,1,0.5713663001079112,None,,,,priyam,2024-12-02_19h30.56.503,solo_project,2024.1.5,None,2024-12-02 19h31.10.436327 +0530,
marginal  ,control,y,0,29,29,24,49.495637600077316,,,,,49.473884199978784,49.495637600077316,49.997360000154,49.997360000154,50.01499329996295,50.7737414999865,y,1,0.7733362000435591,None,,,,priyam,2024-12-02_19h30.56.503,solo_project,2024.1.5,None,2024-12-02 19h31.10.436327 +0530,
propasol,vvtl,n,0,30,30,7,50.79701690003276,,,,,50.775024600094184,50.79701690003276,51.29765440011397,51.29765440011397,51.316117900190875,52.65743220015429,n,1,1.3460127001162618,None,,,,priyam,2024-12-02_19h30.56.503,solo_project,2024.1.5,None,2024-12-02 19h31.10.436327 +0530,
resume  ,control,y,0,31,31,8,52.68279010010883,,,,,52.65867240005173,52.68279010010883,53.18341389996931,53.18341389996931,53.20144810015336,54.027666200185195,y,1,0.8313855000305921,None,,,,priyam,2024-12-02_19h30.56.503,solo_project,2024.1.5,None,2024-12-02 19h31.10.436327 +0530,
stolen  ,control,y,0,32,32,30,54.05052729998715,,,,,54.02889800001867,54.05052729998715,54.53567979997024,54.53567979997024,54.55193690001033,55.31016009999439,y,1,0.7584865000098944,None,,,,priyam,2024-12-02_19h30.56.503,solo_project,2024.1.5,None,2024-12-02 19h31.10.436327 +0530,
catogery,vvtl,n,0,33,33,17,55.33547680010088,,,,,55.311742700170726,55.33547680010088,55.83591210003942,55.83591210003942,55.85467200004496,56.59674660000019,n,1,0.7527891001664102,None,,,,priyam,2024-12-02_19h30.56.503,solo_project,2024.1.5,None,2024-12-02 19h31.10.436327 +0530,
advosiry,vvtl,n,0,34,34,23,56.620220300043,,,,,56.598197099985555,56.620220300043,57.120710800169036,57.120710800169036,57.1396429000888,57.81492520007305,n,1,0.6871072999201715,None,,,,priyam,2024-12-02_19h30.56.503,solo_project,2024.1.5,None,2024-12-02 19h31.10.436327 +0530,
radacil,vvtl,n,0,35,35,5,57.837893600109965,,,,,57.81613050005399,57.837893600109965,58.33936020010151,58.33936020010151,58.35717230010778,59.14759610011242,n,1,0.7814702000468969,None,,,,priyam,2024-12-02_19h30.56.503,solo_project,2024.1.5,None,2024-12-02 19h31.10.436327 +0530,
ceremony  ,control,y,0,36,36,18,59.1729322001338,,,,,59.14899540017359,59.1729322001338,59.675446200184524,59.675446200184524,59.675446200184524,60.50111260008998,y,1,0.8194723001215607,None,,,,priyam,2024-12-02_19h30.56.503,solo_project,2024.1.5,None,2024-12-02 19h31.10.436327 +0530,
decade  ,control,y,0,37,37,38,60.52454910008237,,,,,60.50235219998285,60.52454910008237,61.02493700012565,61.02493700012565,61.04319610004313,61.78453189996071,y,1,0.7350590000860393,None,,,,priyam,2024-12-02_19h30.56.503,solo_project,2024.1.5,None,2024-12-02 19h31.10.436327 +0530,
viladity,vvtl,n,0,38,38,27,61.80906770005822,,,,,61.785773399984464,61.80906770005822,62.30970300012268,62.30970300012268,62.32794680004008,63.02133460016921,n,1,0.6973897002171725,None,,,,priyam,2024-12-02_19h30.56.503,solo_project,2024.1.5,None,2024-12-02 19h31.10.436327 +0530,
tribute  ,control,y,0,39,39,14,63.04394580004737,,,,,63.02317719999701,63.04394580004737,63.544373700162396,63.544373700162396,63.56294720014557,64.20356850000098,y,1,0.6342465998604894,None,,,,priyam,2024-12-02_19h30.56.503,solo_project,2024.1.5,None,2024-12-02 19h31.10.436327 +0530,
,,,,,,,,,,,,,,,,,,,,,,64.20444150012918,64.22858650004491,69.22424879996106,priyam,2024-12-02_19h30.56.503,solo_project,2024.1.5,None,2024-12-02 19h31.10.436327 +0530,
