trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
10,0,10,0,27.42485570000099,,27.349105900000723,10,27.42485570000099,27.42485570000099,0.05702879999989818,29.729219300001205,[0.043333333333333335],[-0.4766666666666667],[1],[0],[0],[2.323751699999775],['target'],149979,001,2024-10-10_14h55.26.519,visual_search_exp,2024.1.5,None,2024-10-10 14h55.35.663578 +0530,
11,0,11,0,29.826854300001287,,29.735060599999997,10,29.826854300001287,29.826854300001287,0.053283000001101755,31.331105799999932,[0.43666666666666665],[-0.03666666666666667],[1],[0],[0],[1.5432810000002064],['target'],149979,001,2024-10-10_14h55.26.519,visual_search_exp,2024.1.5,None,2024-10-10 14h55.35.663578 +0530,
12,0,12,0,31.429376600000978,,31.336903999999777,10,31.429376600000978,31.429376600000978,0.05526169999939157,33.03332640000008,[-0.185],[0.13333333333333333],[1],[0],[0],[1.6418467000003147],['target'],149979,001,2024-10-10_14h55.26.519,visual_search_exp,2024.1.5,None,2024-10-10 14h55.35.663578 +0530,
13,0,13,0,33.13048549999985,,33.0393296000002,10,33.13048549999985,33.13048549999985,0.05491930000061984,34.534591499999806,[-0.15333333333333332],[-0.38166666666666665],[1],[0],[0],[1.4409809999997378],['target'],149979,001,2024-10-10_14h55.26.519,visual_search_exp,2024.1.5,None,2024-10-10 14h55.35.663578 +0530,
14,0,14,0,34.61651259999962,,34.54050620000089,10,34.61651259999962,34.61651259999962,0.055230500000106986,37.671014900000955,[0.12666666666666668],[0.475],[1],[0],[0],[3.0759973999993235],['target'],149979,001,2024-10-10_14h55.26.519,visual_search_exp,2024.1.5,None,2024-10-10 14h55.35.663578 +0530,
15,0,15,0,37.7521041,,37.67703270000129,10,37.7521041,37.7521041,0.05405789999895205,39.15637070000048,[0.12],[0.056666666666666664],[1],[0],[0],[1.4257933000008052],['target'],149979,001,2024-10-10_14h55.26.519,visual_search_exp,2024.1.5,None,2024-10-10 14h55.35.663578 +0530,
16,0,16,0,39.20380120000118,,39.162087300001076,5,39.20380120000118,39.20380120000118,0.027990000000500004,41.44269520000125,[-0.425],[0.011666666666666667],[1],[0],[0],[2.2532279000006383],['target'],149979,001,2024-10-10_14h55.26.519,visual_search_exp,2024.1.5,None,2024-10-10 14h55.35.663578 +0530,
17,0,17,0,41.489350200001354,,41.44847459999983,5,41.489350200001354,41.489350200001354,0.028313400000115507,43.79497640000045,[0.22],[0.22166666666666668],[1],[0],[0],[2.3188380999999936],['target'],149979,001,2024-10-10_14h55.26.519,visual_search_exp,2024.1.5,None,2024-10-10 14h55.35.663578 +0530,
18,0,18,0,43.84201320000102,,43.800840300000345,5,43.84201320000102,43.84201320000102,0.0289876999995613,45.59783430000061,[-0.14166666666666666],[0.17333333333333334],[1],[0],[0],[1.7687871999987692],['target'],149979,001,2024-10-10_14h55.26.519,visual_search_exp,2024.1.5,None,2024-10-10 14h55.35.663578 +0530,
19,0,19,0,45.644010800000615,,45.60359050000079,5,45.644010800000615,45.644010800000615,0.027905299999474664,47.74988520000079,[-0.09333333333333334],[-0.31333333333333335],[1],[0],[0],[2.119045299999925],['target'],149979,001,2024-10-10_14h55.26.519,visual_search_exp,2024.1.5,None,2024-10-10 14h55.35.663578 +0530,
20,0,20,0,47.83037350000086,,47.75548069999968,10,47.83037350000086,47.83037350000086,0.05196020000039425,49.483892500000366,[-0.165],[0.24166666666666667],[1],[0],[0],[1.6770214999996824],['target'],149979,001,2024-10-10_14h55.26.519,visual_search_exp,2024.1.5,None,2024-10-10 14h55.35.663578 +0530,
21,0,21,0,49.54870790000132,,49.48987920000036,5,49.54870790000132,49.54870790000132,0.03440990000126476,51.22044180000012,[0.19333333333333333],[0.285],[1],[0],[0],[1.6965312000011181],['target'],149979,001,2024-10-10_14h55.26.519,visual_search_exp,2024.1.5,None,2024-10-10 14h55.35.663578 +0530,
22,0,22,0,51.26705700000093,,51.22614120000071,5,51.26705700000093,51.26705700000093,0.027379300001484808,52.23758590000034,[0.335],[-0.018333333333333333],[1],[0],[0],[0.9847592000005534],['target'],149979,001,2024-10-10_14h55.26.519,visual_search_exp,2024.1.5,None,2024-10-10 14h55.35.663578 +0530,
23,0,23,0,52.28452780000043,,52.24337700000069,5,52.28452780000043,52.28452780000043,0.02724130000024161,54.34049849999974,[-0.35833333333333334],[0.355],[1],[0],[0],[2.07049299999926],['target'],149979,001,2024-10-10_14h55.26.519,visual_search_exp,2024.1.5,None,2024-10-10 14h55.35.663578 +0530,
24,0,24,0,54.43783280000025,,54.34633060000124,10,54.43783280000025,54.43783280000025,0.056406899999274174,56.524768200000835,[0.15333333333333332],[-0.44333333333333336],[1],[0],[0],[2.1227064000013343],['target'],149979,001,2024-10-10_14h55.26.519,visual_search_exp,2024.1.5,None,2024-10-10 14h55.35.663578 +0530,
25,0,25,0,56.60619310000038,,56.53070310000112,10,56.60619310000038,56.60619310000038,0.054356900000129826,58.51057310000033,[-0.30666666666666664],[-0.06],[1],[0],[0],[1.9261907000000065],['target'],149979,001,2024-10-10_14h55.26.519,visual_search_exp,2024.1.5,None,2024-10-10 14h55.35.663578 +0530,
26,0,26,0,58.60895359999995,,58.516524599999684,10,58.60895359999995,58.60895359999995,0.055284199999732664,60.01309070000025,[-0.425],[0.36333333333333334],[1],[0],[0],[1.441977800001041],['target'],149979,001,2024-10-10_14h55.26.519,visual_search_exp,2024.1.5,None,2024-10-10 14h55.35.663578 +0530,
27,0,27,0,60.109861300001285,,60.01898240000082,10,60.109861300001285,60.109861300001285,0.05450870000095165,62.8486324000005,[-0.14],[0.47333333333333333],[1],[0],[0],[2.7758355000005395],['target'],149979,001,2024-10-10_14h55.26.519,visual_search_exp,2024.1.5,None,2024-10-10 14h55.35.663578 +0530,
28,0,28,0,62.89634920000026,,62.85450110000056,5,62.89634920000026,62.89634920000026,0.0288139999993291,65.13527869999962,[0.2866666666666667],[0.43],[1],[0],[0],[2.2525482999990345],['target'],149979,001,2024-10-10_14h55.26.519,visual_search_exp,2024.1.5,None,2024-10-10 14h55.35.663578 +0530,
29,0,29,0,65.21622390000084,,65.14117960000112,10,65.21622390000084,65.21622390000084,0.05424510000011651,66.3519264000006,[0.305],[0.115],[1],[0],[0],[1.1572058000001562],['target'],149979,001,2024-10-10_14h55.26.519,visual_search_exp,2024.1.5,None,2024-10-10 14h55.35.663578 +0530,
30,0,30,0,66.41668140000002,,66.35781700000007,5,66.41668140000002,66.41668140000002,0.030276099998445716,67.83831029999965,[-0.495],[-0.42333333333333334],[1],[0],[0],[1.4508836999993946],['target'],149979,001,2024-10-10_14h55.26.519,visual_search_exp,2024.1.5,None,2024-10-10 14h55.35.663578 +0530,
31,0,31,0,67.91898190000029,,67.84399850000045,10,67.91898190000029,67.91898190000029,0.05383179999989807,70.28994179999972,[-0.205],[0.04666666666666667],[1],[0],[0],[2.3926864999993995],['target'],149979,001,2024-10-10_14h55.26.519,visual_search_exp,2024.1.5,None,2024-10-10 14h55.35.663578 +0530,
32,0,32,0,70.35465149999982,,70.29568560000007,5,70.35465149999982,70.35465149999982,0.03028730000005453,72.17665169999964,[0.21666666666666667],[-0.37166666666666665],[1],[0],[0],[1.8512948000006872],['target'],149979,001,2024-10-10_14h55.26.519,visual_search_exp,2024.1.5,None,2024-10-10 14h55.35.663578 +0530,
33,0,33,0,72.24063039999965,,72.1825372000003,5,72.24063039999965,72.24063039999965,0.029295800000909367,74.44576140000026,[-0.4083333333333333],[-0.27166666666666667],[1],[0],[0],[2.2345048999995925],['target'],149979,001,2024-10-10_14h55.26.519,visual_search_exp,2024.1.5,None,2024-10-10 14h55.35.663578 +0530,
34,0,34,0,74.5090321000007,,74.45158660000016,5,74.5090321000007,74.5090321000007,0.029966500000227825,76.71474599999965,[-0.04],[-0.34833333333333333],[1],[0],[0],[2.233798899998874],['target'],149979,001,2024-10-10_14h55.26.519,visual_search_exp,2024.1.5,None,2024-10-10 14h55.35.663578 +0530,
35,0,35,0,76.79556140000022,,76.72059890000128,10,76.79556140000022,76.79556140000022,0.05380440000044473,78.29936710000038,[-0.23166666666666666],[0.06833333333333333],[1],[0],[0],[1.5257101000006514],['target'],149979,001,2024-10-10_14h55.26.519,visual_search_exp,2024.1.5,None,2024-10-10 14h55.35.663578 +0530,
36,0,36,0,78.36351699999977,,78.30506160000004,5,78.36351699999977,78.36351699999977,0.0284047000004648,80.35201380000035,[0.25166666666666665],[-0.12833333333333333],[1],[0],[0],[2.019081599999481],['target'],149979,001,2024-10-10_14h55.26.519,visual_search_exp,2024.1.5,None,2024-10-10 14h55.35.663578 +0530,
37,0,37,0,80.41611569999986,,80.3578350000007,5,80.41611569999986,80.41611569999986,0.029235100000732928,82.92122469999958,[0.18],[0.4666666666666667],[1],[0],[0],[2.5347858000004635],['target'],149979,001,2024-10-10_14h55.26.519,visual_search_exp,2024.1.5,None,2024-10-10 14h55.35.663578 +0530,
38,0,38,0,82.98479820000102,,82.92709079999986,5,82.98479820000102,82.98479820000102,0.02954390000013518,85.69162350000079,[0.22166666666666668],[-0.24333333333333335],[1],[0],[0],[2.7355501000001823],['target'],149979,001,2024-10-10_14h55.26.519,visual_search_exp,2024.1.5,None,2024-10-10 14h55.35.663578 +0530,
39,0,39,0,85.75533730000097,,85.69934219999959,5,85.75533730000097,85.75533730000097,0.03195450000021083,87.32644310000069,[0.085],[-0.40166666666666667],[1],[0],[0],[1.596538200001305],['target'],149979,001,2024-10-10_14h55.26.519,visual_search_exp,2024.1.5,None,2024-10-10 14h55.35.663578 +0530,
40,0,40,0,87.42302430000018,,87.33223689999977,10,87.42302430000018,87.42302430000018,0.055586300000868505,88.89457980000043,[0.3283333333333333],[-0.30333333333333334],[1],[0],[0],[1.5072108000003936],['target'],149979,001,2024-10-10_14h55.26.519,visual_search_exp,2024.1.5,None,2024-10-10 14h55.35.663578 +0530,
41,0,41,0,88.9414711999998,,88.90072760000112,5,88.9414711999998,88.9414711999998,0.02885210000022198,90.9138221000012,[-0.3],[-0.3383333333333333],[1],[0],[0],[1.9848655000005238],['target'],149979,001,2024-10-10_14h55.26.519,visual_search_exp,2024.1.5,None,2024-10-10 14h55.35.663578 +0530,
42,0,42,0,90.97763880000093,,90.91956019999998,5,90.97763880000093,90.97763880000093,0.029689999999391148,92.7653220000011,[-0.19166666666666668],[0.135],[1],[0],[0],[1.8167534000003798],['target'],149979,001,2024-10-10_14h55.26.519,visual_search_exp,2024.1.5,None,2024-10-10 14h55.35.663578 +0530,
43,0,43,0,92.81237880000117,,92.77107950000027,5,92.81237880000117,92.81237880000117,0.02859840000019176,95.7183771,[0.44],[-0.26],[1],[0],[0],[2.919349300000249],['target'],149979,001,2024-10-10_14h55.26.519,visual_search_exp,2024.1.5,None,2024-10-10 14h55.35.663578 +0530,
44,0,44,0,95.76553179999974,,95.72407360000034,5,95.76553179999974,95.76553179999974,0.02814300000136427,98.37215880000076,[-0.34],[-0.40166666666666667],[1],[0],[0],[2.620583899999474],['target'],149979,001,2024-10-10_14h55.26.519,visual_search_exp,2024.1.5,None,2024-10-10 14h55.35.663578 +0530,
45,0,45,0,98.41849379999985,,98.3779781000012,5,98.41849379999985,98.41849379999985,0.027361200000086683,100.80747710000105,[-0.30833333333333335],[-0.26666666666666666],[1],[0],[0],[2.402876900001502],['target'],149979,001,2024-10-10_14h55.26.519,visual_search_exp,2024.1.5,None,2024-10-10 14h55.35.663578 +0530,
46,0,46,0,100.85441280000123,,100.8133510000007,5,100.85441280000123,100.85441280000123,0.02877740000076301,103.87839440000062,[-0.21833333333333332],[0.43166666666666664],[1],[0],[0],[3.036937900000339],['target'],149979,001,2024-10-10_14h55.26.519,visual_search_exp,2024.1.5,None,2024-10-10 14h55.35.663578 +0530,
47,0,47,0,103.95769959999961,,103.88419369999974,10,103.95769959999961,103.95769959999961,0.05173370000011346,105.76186960000086,[-0.06333333333333334],[-0.225],[1],[0],[0],[1.8265343000002758],['target'],149979,001,2024-10-10_14h55.26.519,visual_search_exp,2024.1.5,None,2024-10-10 14h55.35.663578 +0530,
48,0,48,0,105.8100243000008,,105.76767850000033,5,105.8100243000008,105.8100243000008,0.027853999999933876,107.14883240000017,[-0.13333333333333333],[-0.09166666666666666],[1],[0],[0],[1.3539774000000762],['target'],149979,001,2024-10-10_14h55.26.519,visual_search_exp,2024.1.5,None,2024-10-10 14h55.35.663578 +0530,
49,0,49,0,107.22876030000043,,107.15466500000002,10,107.22876030000043,107.22876030000043,0.05271150000044145,108.91599060000044,[-0.01],[-0.36833333333333335],[1],[0],[0],[1.7091704000013124],['target'],149979,001,2024-10-10_14h55.26.519,visual_search_exp,2024.1.5,None,2024-10-10 14h55.35.663578 +0530,
50,0,50,0,108.99663909999981,,108.92186159999983,10,108.99663909999981,108.99663909999981,0.054521800000657095,111.23555339999984,[-0.16166666666666665],[0.19333333333333333],[1],[0],[0],[2.2598123000007035],['target'],149979,001,2024-10-10_14h55.26.519,visual_search_exp,2024.1.5,None,2024-10-10 14h55.35.663578 +0530,
51,0,51,0,111.31665919999978,,111.24137429999973,10,111.31665919999978,111.31665919999978,0.05326269999932265,112.55292590000136,[0.18],[0.16166666666666665],[1],[0],[0],[1.2589035000000877],['target'],149979,001,2024-10-10_14h55.26.519,visual_search_exp,2024.1.5,None,2024-10-10 14h55.35.663578 +0530,
52,0,52,0,112.63396230000035,,112.55875960000049,10,112.63396230000035,112.63396230000035,0.05327170000055048,115.02399420000074,[0.28],[-0.42833333333333334],[1],[0],[0],[2.41246719999981],['target'],149979,001,2024-10-10_14h55.26.519,visual_search_exp,2024.1.5,None,2024-10-10 14h55.35.663578 +0530,
53,0,53,0,115.08758930000113,,115.02989479999997,5,115.08758930000113,115.08758930000113,0.03373559999999998,116.60873160000119,[0.425],[-0.015],[1],[0],[0],[1.5456303999999363],['target'],149979,001,2024-10-10_14h55.26.519,visual_search_exp,2024.1.5,None,2024-10-10 14h55.35.663578 +0530,
54,0,54,0,116.65501640000002,,116.61431890000131,5,116.65501640000002,116.65501640000002,0.026975299999321578,118.44386810000105,[0.155],[-0.16166666666666665],[1],[0],[0],[1.803144900000916],['target'],149979,001,2024-10-10_14h55.26.519,visual_search_exp,2024.1.5,None,2024-10-10 14h55.35.663578 +0530,
55,0,55,0,118.52371289999974,,118.44965930000035,10,118.52371289999974,118.52371289999974,0.05227120000017749,122.49696419999964,[-0.125],[-0.09166666666666666],[1],[0],[0],[3.9957596999993257],['target'],149979,001,2024-10-10_14h55.26.519,visual_search_exp,2024.1.5,None,2024-10-10 14h55.35.663578 +0530,
56,0,56,0,122.57888420000018,,122.50280230000135,10,122.57888420000018,122.57888420000018,0.05264840000018012,125.0508815000012,[0.355],[-0.09666666666666666],[1],[0],[0],[2.4960246000009647],['target'],149979,001,2024-10-10_14h55.26.519,visual_search_exp,2024.1.5,None,2024-10-10 14h55.35.663578 +0530,
57,0,57,0,125.11500650000016,,125.05645780000123,5,125.11500650000016,125.11500650000016,0.027892399999473128,126.31891069999983,[0.17666666666666667],[-0.175],[1],[0],[0],[1.2351791999990382],['target'],149979,001,2024-10-10_14h55.26.519,visual_search_exp,2024.1.5,None,2024-10-10 14h55.35.663578 +0530,
58,0,58,0,126.39984019999974,,126.32466899999963,10,126.39984019999974,126.39984019999974,0.05329440000059549,131.1734348000009,[0.33],[0.2683333333333333],[1],[0],[0],[4.796111600000586],['target'],149979,001,2024-10-10_14h55.26.519,visual_search_exp,2024.1.5,None,2024-10-10 14h55.35.663578 +0530,
59,0,59,0,131.22099900000103,,131.17930010000055,5,131.22099900000103,131.22099900000103,0.028272700001252815,134.21091309999974,[-0.12666666666666668],[-0.305],[1],[0],[0],[3.0039921999996295],['target'],149979,001,2024-10-10_14h55.26.519,visual_search_exp,2024.1.5,None,2024-10-10 14h55.35.663578 +0530,
60,0,60,0,134.25785320000068,,134.2166589999997,5,134.25785320000068,134.25785320000068,0.02780670000174723,135.49540490000072,[-0.085],[0.005],[1],[0],[0],[1.2515493999999308],['target'],149979,001,2024-10-10_14h55.26.519,visual_search_exp,2024.1.5,None,2024-10-10 14h55.35.663578 +0530,
61,0,61,0,135.54237140000077,,135.50109200000043,5,135.54237140000077,135.54237140000077,0.028326100000413135,136.8301905999997,[0.22333333333333333],[-0.16166666666666665],[1],[0],[0],[1.3013815999984217],['target'],149979,001,2024-10-10_14h55.26.519,visual_search_exp,2024.1.5,None,2024-10-10 14h55.35.663578 +0530,
62,0,62,0,136.87715390000085,,136.83587570000054,5,136.87715390000085,136.87715390000085,0.028292199998759315,138.44843450000008,[-0.11333333333333333],[0.23666666666666666],[1],[0],[0],[1.5849428000001353],['target'],149979,001,2024-10-10_14h55.26.519,visual_search_exp,2024.1.5,None,2024-10-10 14h55.35.663578 +0530,
63,0,63,0,138.528989800001,,138.45427070000005,10,138.528989800001,138.528989800001,0.05372050000005402,141.83472540000002,[0.38333333333333336],[-0.47],[1],[0],[0],[3.327402599999914],['target'],149979,001,2024-10-10_14h55.26.519,visual_search_exp,2024.1.5,None,2024-10-10 14h55.35.663578 +0530,
64,0,64,0,141.91688609999983,,141.84053230000063,10,141.91688609999983,141.91688609999983,0.0543656000008923,143.58792090000134,[-0.425],[-0.013333333333333334],[1],[0],[0],[1.693499499999234],['target'],149979,001,2024-10-10_14h55.26.519,visual_search_exp,2024.1.5,None,2024-10-10 14h55.35.663578 +0530,
65,0,65,0,143.6516042000003,,143.59768430000076,5,143.6516042000003,143.6516042000003,0.03489210000043386,145.64117460000125,[0.21166666666666667],[0.2783333333333333],[1],[0],[0],[2.009975900000427],['target'],149979,001,2024-10-10_14h55.26.519,visual_search_exp,2024.1.5,None,2024-10-10 14h55.35.663578 +0530,
66,0,66,0,145.73757000000114,,145.65011940000113,10,145.73757000000114,145.73757000000114,0.06222490000072867,149.74410230000103,[0.055],[-0.37333333333333335],[1],[0],[0],[4.033048499999495],['target'],149979,001,2024-10-10_14h55.26.519,visual_search_exp,2024.1.5,None,2024-10-10 14h55.35.663578 +0530,
67,0,67,0,149.82467019999967,,149.74999949999983,10,149.82467019999967,149.82467019999967,0.05345070000112173,152.02987480000047,[-0.31666666666666665],[0.105],[1],[0],[0],[2.2271302999997715],['target'],149979,001,2024-10-10_14h55.26.519,visual_search_exp,2024.1.5,None,2024-10-10 14h55.35.663578 +0530,
68,0,68,0,152.11121149999963,,152.03578730000118,10,152.11121149999963,152.11121149999963,0.05389450000075158,153.41516370000136,[-0.17333333333333334],[-0.315],[1],[0],[0],[1.3261266000008618],['target'],149979,001,2024-10-10_14h55.26.519,visual_search_exp,2024.1.5,None,2024-10-10 14h55.35.663578 +0530,
69,0,69,0,153.4954742000009,,153.42098400000032,10,153.4954742000009,153.4954742000009,0.05305380000027071,156.10116589999961,[0.22833333333333333],[0.005],[1],[0],[0],[2.6277406999997766],['target'],149979,001,2024-10-10_14h55.26.519,visual_search_exp,2024.1.5,None,2024-10-10 14h55.35.663578 +0530,
70,0,70,0,156.14829070000087,,156.10700520000137,5,156.14829070000087,156.14829070000087,0.028660399999353103,157.4535949000001,[0.31],[-0.14333333333333334],[1],[0],[0],[1.3185339999999997],['target'],149979,001,2024-10-10_14h55.26.519,visual_search_exp,2024.1.5,None,2024-10-10 14h55.35.663578 +0530,
71,0,71,0,157.53411980000055,,157.45942579999974,10,157.53411980000055,157.53411980000055,0.0548545000001468,159.90596110000115,[-0.42],[0.40166666666666667],[1],[0],[0],[2.392162300000564],['target'],149979,001,2024-10-10_14h55.26.519,visual_search_exp,2024.1.5,None,2024-10-10 14h55.35.663578 +0530,
72,0,72,0,160.00277020000067,,159.9174737000012,10,160.00277020000067,160.00277020000067,0.06303420000040205,161.43987150000066,[-0.015],[0.15833333333333333],[1],[0],[0],[1.4615505999991],['target'],149979,001,2024-10-10_14h55.26.519,visual_search_exp,2024.1.5,None,2024-10-10 14h55.35.663578 +0530,
73,0,73,0,161.52178100000128,,161.44579909999993,10,161.52178100000128,161.52178100000128,0.053459400000065216,163.80962739999995,[-0.36666666666666664],[-0.3433333333333333],[1],[0],[0],[2.3109094999999797],['target'],149979,001,2024-10-10_14h55.26.519,visual_search_exp,2024.1.5,None,2024-10-10 14h55.35.663578 +0530,
74,0,74,0,163.90704770000048,,163.81545480000023,10,163.90704770000048,163.90704770000048,0.06044640000072832,165.4947888000006,[0.175],[0.35333333333333333],[1],[0],[0],[1.61940709999908],['target'],149979,001,2024-10-10_14h55.26.519,visual_search_exp,2024.1.5,None,2024-10-10 14h55.35.663578 +0530,
75,0,75,0,165.57619280000108,,165.50086320000082,10,165.57619280000108,165.57619280000108,0.05380119999972521,166.78048599999966,[0.33666666666666667],[-0.006666666666666667],[1],[0],[0],[1.2263672000008228],['target'],149979,001,2024-10-10_14h55.26.519,visual_search_exp,2024.1.5,None,2024-10-10 14h55.35.663578 +0530,
76,0,76,0,166.84371490000012,,166.7863283000006,5,166.84371490000012,166.84371490000012,0.030002499999682186,167.86453100000108,[0.35333333333333333],[-0.025],[1],[0],[0],[1.048729000000094],['target'],149979,001,2024-10-10_14h55.26.519,visual_search_exp,2024.1.5,None,2024-10-10 14h55.35.663578 +0530,
77,0,77,0,167.92883110000002,,167.87029110000003,5,167.92883110000002,167.92883110000002,0.03088740000021062,168.98214879999978,[0.34833333333333333],[0.03],[1],[0],[0],[1.081570999998803],['target'],149979,001,2024-10-10_14h55.26.519,visual_search_exp,2024.1.5,None,2024-10-10 14h55.35.663578 +0530,
78,0,78,0,169.0793248000009,,168.98784850000084,10,169.0793248000009,169.0793248000009,0.05662789999951201,172.0697149000007,[0.31833333333333336],[-0.3983333333333333],[1],[0],[0],[3.025460799999564],['target'],149979,001,2024-10-10_14h55.26.519,visual_search_exp,2024.1.5,None,2024-10-10 14h55.35.663578 +0530,
79,0,79,0,172.1334313999996,,172.07807010000033,5,172.1334313999996,172.1334313999996,0.03739080000013928,173.80368360000102,[0.125],[0.31666666666666665],[1],[0],[0],[1.6896379999998317],['target'],149979,001,2024-10-10_14h55.26.519,visual_search_exp,2024.1.5,None,2024-10-10 14h55.35.663578 +0530,
80,0,80,0,173.85127980000107,,173.80939500000022,5,173.85127980000107,173.85127980000107,0.027484799999001552,176.0245431000003,[0.47833333333333333],[-0.13333333333333333],[1],[0],[0],[2.1881037000002834],['target'],149979,001,2024-10-10_14h55.26.519,visual_search_exp,2024.1.5,None,2024-10-10 14h55.35.663578 +0530,
81,0,81,0,176.08706950000123,,176.0304855000013,5,176.08706950000123,176.08706950000123,0.03409819999978936,177.92672310000125,[-0.44333333333333336],[0.17],[1],[0],[0],[1.8624393999998574],['target'],149979,001,2024-10-10_14h55.26.519,visual_search_exp,2024.1.5,None,2024-10-10 14h55.35.663578 +0530,
82,0,82,0,178.02482340000097,,177.93685189999997,5,178.02482340000097,178.02482340000097,0.054231699999945704,179.96048880000126,[0.4816666666666667],[-0.06833333333333333],[1],[0],[0],[1.9714191000002756],['target'],149979,001,2024-10-10_14h55.26.519,visual_search_exp,2024.1.5,None,2024-10-10 14h55.35.663578 +0530,
83,0,83,0,180.04170069999964,,179.96863099999973,5,180.04170069999964,180.04170069999964,0.039765299999999115,181.66480800000136,[0.36333333333333334],[0.465],[1],[0],[0],[1.656647800000428],['target'],149979,001,2024-10-10_14h55.26.519,visual_search_exp,2024.1.5,None,2024-10-10 14h55.35.663578 +0530,
84,0,84,0,181.7275453000002,,181.67099430000053,5,181.7275453000002,181.7275453000002,0.03553050000118674,189.95427519999976,[0.37666666666666665],[-0.16333333333333333],[1],[0],[0],[8.248490500000116],['target'],149979,001,2024-10-10_14h55.26.519,visual_search_exp,2024.1.5,None,2024-10-10 14h55.35.663578 +0530,
85,0,85,0,190.01875029999974,,189.9640175000004,5,190.01875029999974,190.01875029999974,0.039889000001494423,192.49262890000136,[0.49166666666666664],[0.48833333333333334],[1],[0],[0],[2.490184099999169],['target'],149979,001,2024-10-10_14h55.26.519,visual_search_exp,2024.1.5,None,2024-10-10 14h55.35.663578 +0530,
