trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
86,0,86,0,177.6472565999975,,177.5572663999992,10,177.6472565999975,177.6472565999975,0.05883440000252449,179.38368029999765,[-0.325],[0.05333333333333334],[1],[0],[0],[1.7682468999992125],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
87,0,87,0,179.44826599999942,,179.38958970000022,5,179.44826599999942,179.44826599999942,0.030881400001817383,181.10408109999844,[-0.07833333333333334],[-0.051666666666666666],[1],[0],[0],[1.684153400001378],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
88,0,88,0,181.2017468999984,,181.1099918999971,10,181.2017468999984,181.2017468999984,0.05673440000100527,182.50431670000035,[0.03],[-0.1],[1],[0],[0],[1.3382710000005318],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
89,0,89,0,182.58508169999914,,182.51015049999842,10,182.58508169999914,182.58508169999914,0.054413199999544304,184.1231106999985,[-0.12],[-0.075],[1],[0],[0],[1.5592205000029935],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
90,0,90,0,184.18749109999771,,184.1290474999987,5,184.18749109999771,184.18749109999771,0.02913270000135526,185.44146170000022,[0.09666666666666666],[-0.18],[1],[0],[0],[1.2838368999982777],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
91,0,91,0,185.48857479999788,,185.4473184999988,5,185.48857479999788,185.48857479999788,0.028831300001911586,186.77721089999977,[0.04666666666666667],[0.245],[1],[0],[0],[1.3016443000014988],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
92,0,92,0,186.87364909999815,,186.78282330000002,10,186.87364909999815,186.87364909999815,0.05452240000158781,187.70966339999723,[0.06333333333333334],[0.21833333333333332],[1],[0],[0],[0.8729163999996672],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
93,0,93,0,187.7940395000005,,187.71550819999902,10,187.7940395000005,187.7940395000005,0.05406399999992573,189.8297335999996,[0.33666666666666667],[0.3566666666666667],[1],[0],[0],[2.060830700000224],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
94,0,94,0,189.87730609999926,,189.83544939999774,5,189.87730609999926,189.87730609999926,0.029152999999496387,191.28245999999854,[0.105],[-0.41333333333333333],[1],[0],[0],[1.4184992000009515],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
95,0,95,0,191.37883560000046,,191.28824619999796,10,191.37883560000046,191.37883560000046,0.055856900002254406,196.01979219999703,[0.06],[0.46166666666666667],[1],[0],[0],[4.676324199997907],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
96,0,96,0,196.11711749999813,,196.02586059999885,10,196.11711749999813,196.11711749999813,0.05546469999899273,203.02627049999865,[0.165],[0.3983333333333333],[1],[0],[0],[6.945576099999016],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
97,0,97,0,203.09178569999858,,203.0321277999974,5,203.09178569999858,203.09178569999858,0.029545100001996616,204.26205919999848,[0.2966666666666667],[0.09666666666666666],[1],[0],[0],[1.2011143999989145],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
98,0,98,0,204.34226639999906,,204.26760139999897,10,204.34226639999906,204.34226639999906,0.052429299998038914,206.14710019999984,[-0.19666666666666666],[-0.165],[1],[0],[0],[1.827662200001214],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
99,0,99,0,206.24439239999992,,206.15268979999746,10,206.24439239999992,206.24439239999992,0.06003509999936796,207.81537539999772,[-0.255],[0.355],[1],[0],[0],[1.6032396000009612],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
100,0,100,0,207.9128845999985,,207.82113019999815,10,207.9128845999985,207.9128845999985,0.0569859000024735,209.00167560000045,[-0.1],[0.27666666666666667],[1],[0],[0],[1.1241980000013427],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
101,0,101,0,209.064170499998,,209.00755539999955,5,209.064170499998,209.064170499998,0.03012229999876581,211.78866949999792,[0.26],[0.4683333333333333],[1],[0],[0],[2.751577400002134],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
102,0,102,0,211.88441089999833,,211.7945190999999,10,211.88441089999833,211.88441089999833,0.05700720000095316,213.47366559999864,[0.085],[0.043333333333333335],[1],[0],[0],[1.622491699999955],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
103,0,103,0,213.5369052999995,,213.48520859999917,5,213.5369052999995,213.5369052999995,0.037000000000261934,215.65999729999749,[-0.035],[-0.225],[1],[0],[0],[2.139443599997321],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
104,0,104,0,215.73829339999793,,215.66853849999825,5,215.73829339999793,215.73829339999793,0.041369200000190176,217.3605951999998,[0.21666666666666667],[-0.25],[1],[0],[0],[1.6523426999992807],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
105,0,105,0,217.4405530999975,,217.36638139999923,10,217.4405530999975,217.4405530999975,0.05252729999847361,220.1787325999976,[-0.265],[-0.4],[1],[0],[0],[2.760462700000062],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
106,0,106,0,220.2272524,,220.18448480000006,5,220.2272524,220.2272524,0.029664300000149524,221.63260609999998,[0.01],[-0.4666666666666667],[1],[0],[0],[1.4191188000004331],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
107,0,107,0,221.69525259999864,,221.63843769999949,5,221.69525259999864,221.69525259999864,0.029005399999732617,223.3004636000005,[-0.04666666666666667],[0.39],[1],[0],[0],[1.633691800001543],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
108,0,108,0,223.3633454999981,,223.30627800000002,5,223.3633454999981,223.3633454999981,0.03051430000050459,225.93698629999926,[0.41833333333333333],[0.33666666666666667],[1],[0],[0],[2.6008242999996583],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
109,0,109,0,225.99924420000025,,225.9427825999992,5,225.99924420000025,225.99924420000025,0.030148100002406863,227.53764419999789,[0.33166666666666667],[-0.10333333333333333],[1],[0],[0],[1.5652863000032085],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
110,0,110,0,227.63500199999908,,227.5436551999992,10,227.63500199999908,227.63500199999908,0.05793289999928675,231.20757469999808,[-0.23666666666666666],[0.33166666666666667],[1],[0],[0],[3.606632899998658],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
111,0,111,0,231.30517820000023,,231.213366699998,10,231.30517820000023,231.30517820000023,0.058322999997471925,232.94330759999866,[0.31666666666666665],[0.22666666666666666],[1],[0],[0],[1.6721877999989374],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
112,0,112,0,232.9903278999991,,232.94998019999912,5,232.9903278999991,232.9903278999991,0.028152599999884842,234.77884579999954,[0.015],[0.085],[1],[0],[0],[1.8013252999990073],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
113,0,113,0,234.85956269999951,,234.7845355999998,10,234.85956269999951,234.85956269999951,0.05459619999965071,236.69748729999992,[-0.38666666666666666],[0.10666666666666667],[1],[0],[0],[1.8588411000018823],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
114,0,114,0,236.79457790000015,,236.70320720000018,10,236.79457790000015,236.79457790000015,0.05380370000057155,239.79994449999867,[-0.49333333333333335],[-0.4766666666666667],[1],[0],[0],[3.0436081000007107],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
115,0,115,0,239.86497729999974,,239.80587679999735,5,239.86497729999974,239.86497729999974,0.030336599997099256,240.95334789999833,[-0.03833333333333333],[-0.06666666666666667],[1],[0],[0],[1.1177328999983729],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
116,0,116,0,241.03303550000055,,240.95895889999883,10,241.03303550000055,241.03303550000055,0.05365159999928437,242.93731370000023,[0.25833333333333336],[0.028333333333333332],[1],[0],[0],[1.9253395999985514],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
117,0,117,0,243.00173859999995,,242.943217,5,243.00173859999995,243.00173859999995,0.03069329999925685,244.6052744999979,[-0.37333333333333335],[-0.20833333333333334],[1],[0],[0],[1.6319124000001466],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
118,0,118,0,244.6865278999976,,244.6110587999974,5,244.6865278999976,244.6865278999976,0.047560800001519965,245.9081210000004,[-0.015],[-0.3333333333333333],[1],[0],[0],[1.250206500000786],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
119,0,119,0,246.00512099999833,,245.91392059999998,10,246.00512099999833,246.00512099999833,0.05692540000018198,248.2099711999981,[0.39],[0.30333333333333334],[1],[0],[0],[2.23978889999853],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
120,0,120,0,248.27390119999836,,248.2158657,5,248.27390119999836,248.27390119999836,0.03253769999719225,249.88010909999866,[-0.4583333333333333],[-0.375],[1],[0],[0],[1.6322332999989158],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
121,0,121,0,249.976455,,249.88624649999838,10,249.976455,249.976455,0.054855599999427795,251.5135776999996,[-0.15333333333333332],[0.135],[1],[0],[0],[1.573158200000762],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
122,0,122,0,251.5779408999988,,251.51932060000036,5,251.5779408999988,251.5779408999988,0.03193429999737418,252.78181399999812,[-0.27166666666666667],[-0.051666666666666666],[1],[0],[0],[1.2309556000000157],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
123,0,123,0,252.87922719999915,,252.78746979999778,10,252.87922719999915,252.87922719999915,0.066866499997559,254.61736100000053,[-0.4483333333333333],[-0.23333333333333334],[1],[0],[0],[1.7636266000008618],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
124,0,124,0,254.71461920000002,,254.62324349999835,10,254.71461920000002,254.71461920000002,0.05729320000318694,256.5188784999991,[-0.34],[0.39],[1],[0],[0],[1.8390456999986782],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
125,0,125,0,256.6162371999999,,256.52472769999804,10,256.6162371999999,256.6162371999999,0.05737829999998212,258.2544342000001,[0.18166666666666667],[0.215],[1],[0],[0],[1.6728836000002048],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
126,0,126,0,258.3186999999998,,258.26092679999783,5,258.3186999999998,258.3186999999998,0.027430599999206606,259.38938909999706,[0.25833333333333336],[0.4066666666666667],[1],[0],[0],[1.1016388999996707],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
127,0,127,0,259.46955719999823,,259.39530340000056,10,259.46955719999823,259.46955719999823,0.05410440000196104,260.92388429999846,[0.2633333333333333],[0.16],[1],[0],[0],[1.4750424999983807],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
128,0,128,0,260.9882843999985,,260.92997990000003,5,260.9882843999985,260.9882843999985,0.029119000002538087,262.27507179999884,[-0.28833333333333333],[0.42333333333333334],[1],[0],[0],[1.3165728999993007],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
129,0,129,0,262.37267079999947,,262.2875236,10,262.37267079999947,262.37267079999947,0.06352490000062971,264.79448819999743,[0.13833333333333334],[0.335],[1],[0],[0],[2.4448425999980827],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
130,0,130,0,264.84181940000053,,264.80044129999806,5,264.84181940000053,264.84181940000053,0.02881110000089393,266.1636780999979,[-0.33666666666666667],[0.19166666666666668],[1],[0],[0],[1.3349928999996337],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
131,0,131,0,266.2284318999991,,266.1696699999993,5,266.2284318999991,266.2284318999991,0.030304500000056578,267.698172299999,[0.035],[0.21833333333333332],[1],[0],[0],[1.4988713999991887],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
132,0,132,0,267.76234719999775,,267.70405759999994,5,267.76234719999775,267.76234719999775,0.029468299999280134,269.3698349999977,[-0.4683333333333333],[0.33],[1],[0],[0],[1.6370519000010972],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
133,0,133,0,269.46457109999756,,269.3755980999995,10,269.46457109999756,269.46457109999756,0.055889299997943453,271.7854880999985,[-0.23333333333333334],[-0.47],[1],[0],[0],[2.3545591000001878],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
134,0,134,0,271.9004924000001,,271.7949392999981,10,271.9004924000001,271.9004924000001,0.06924319999961881,273.5721878999975,[0.12166666666666667],[0.17333333333333334],[1],[0],[0],[1.7092928000020038],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
135,0,135,0,273.63607989999946,,273.5782560999978,5,273.63607989999946,273.63607989999946,0.0288113999995403,275.12310609999986,[0.06666666666666667],[-0.16666666666666666],[1],[0],[0],[1.516775799998868],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
136,0,136,0,275.18699729999935,,275.1290216999987,5,275.18699729999935,275.18699729999935,0.030135699998936616,276.3424378999989,[-0.17833333333333334],[-0.43833333333333335],[1],[0],[0],[1.1839355999982217],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
137,0,137,0,276.4378992999991,,276.34828600000037,10,276.4378992999991,276.4378992999991,0.05751110000346671,278.5102900999991,[-0.12833333333333333],[-0.195],[1],[0],[0],[2.1050883999996586],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
138,0,138,0,278.60802449999755,,278.516007299997,10,278.60802449999755,278.60802449999755,0.0561295000006794,280.34438189999855,[0.21166666666666667],[-0.08833333333333333],[1],[0],[0],[1.772933500000363],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
139,0,139,0,280.4422236999999,,280.35040859999935,10,280.4422236999999,280.4422236999999,0.05991569999969215,283.2653864999993,[0.4033333333333333],[-0.17833333333333334],[1],[0],[0],[2.8556960000023537],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
140,0,140,0,283.3288630999996,,283.27173029999904,5,283.3288630999996,283.3288630999996,0.02942520000215154,285.3345827999983,[-0.4716666666666667],[0.08333333333333333],[1],[0],[0],[2.034626999997272],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
141,0,141,0,285.39760359999855,,285.3404104000001,5,285.39760359999855,285.39760359999855,0.029248499999084743,286.86920610000016,[0.04],[0.051666666666666666],[1],[0],[0],[1.5001594000023033],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
142,0,142,0,286.96639869999854,,286.8750312999982,10,286.96639869999854,286.96639869999854,0.05623310000009951,288.03714039999977,[-0.16166666666666665],[0.10666666666666667],[1],[0],[0],[1.1064427999990585],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
143,0,143,0,288.1350104999983,,288.04298519999793,10,288.1350104999983,288.1350104999983,0.05615619999662158,289.97208019999744,[0.17166666666666666],[0.275],[1],[0],[0],[1.873439099999814],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
144,0,144,0,290.05258870000034,,289.9780780000001,10,290.05258870000034,290.05258870000034,0.052712299999257084,291.5572968999986,[0.10333333333333333],[-0.45166666666666666],[1],[0],[0],[1.527148600001965],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
145,0,145,0,291.6210589000002,,291.56320049999704,5,291.6210589000002,291.6210589000002,0.03049210000244784,293.6438715000004,[-0.23833333333333334],[0.11833333333333333],[1],[0],[0],[2.0506814000000304],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
146,0,146,0,293.7066629999972,,293.6503687000004,5,293.7066629999972,293.7066629999972,0.02827370000159135,295.3288683999999,[0.105],[0.42],[1],[0],[0],[1.6508943999979238],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
147,0,147,0,295.3924517999985,,295.33461479999823,5,295.3924517999985,295.3924517999985,0.027754799997637747,297.9146336999984,[-0.06],[-0.45],[1],[0],[0],[2.552823800000624],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
148,0,148,0,298.0115031999994,,297.9207674999998,10,298.0115031999994,298.0115031999994,0.05533759999889298,299.18115559999933,[-0.025],[-0.2],[1],[0],[0],[1.2058333000022685],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
149,0,149,0,299.28020130000004,,299.1869353999973,10,299.28020130000004,299.28020130000004,0.05730119999861927,301.4842374999971,[0.19],[0.22166666666666668],[1],[0],[0],[2.240661600000749],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
150,0,150,0,301.566096999999,,301.49013790000026,10,301.566096999999,301.566096999999,0.05639080000037211,304.00437169999714,[-0.2816666666666667],[-0.345],[1],[0],[0],[2.458447299999534],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
151,0,151,0,304.05117699999755,,304.0101016999979,5,304.05117699999755,304.05117699999755,0.0294328999989375,305.5736126999982,[-0.435],[0.22666666666666666],[1],[0],[0],[1.5345842000024277],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
152,0,152,0,305.6369037000004,,305.5795117999987,5,305.6369037000004,305.6369037000004,0.02906079999957001,308.04317049999736,[-0.03333333333333333],[0.315],[1],[0],[0],[2.435134100000141],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
153,0,153,0,308.1226112999975,,308.0489670999996,10,308.1226112999975,308.1226112999975,0.05360809999910998,309.52649889999884,[-0.4666666666666667],[0.11166666666666666],[1],[0],[0],[1.4245410000003176],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
154,0,154,0,309.62422779999906,,309.53233719999844,10,309.62422779999906,309.62422779999906,0.05769789999976638,310.84517179999966,[-0.44],[0.31],[1],[0],[0],[1.255587600000581],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
155,0,155,0,310.9098501999979,,310.8568403999998,5,310.9098501999979,310.9098501999979,0.03622659999746247,312.88240179999775,[0.01],[-0.2733333333333333],[1],[0],[0],[1.9913560999993933],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
156,0,156,0,312.9443718000002,,312.8881670999981,5,312.9443718000002,312.9443718000002,0.028383400000166148,315.1174898999998,[0.21666666666666667],[0.48],[1],[0],[0],[2.2014933000027668],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
157,0,157,0,315.18092989999786,,315.12345709999863,5,315.18092989999786,315.18092989999786,0.027876500000274973,318.0207597999979,[-0.22833333333333333],[-0.4583333333333333],[1],[0],[0],[2.869932900001004],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
158,0,158,0,318.0836980999993,,318.0267251999976,5,318.0836980999993,318.0836980999993,0.03003790000002482,319.87206439999864,[0.48],[-0.4033333333333333],[1],[0],[0],[1.8159341999999015],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
159,0,159,0,319.93608680000034,,319.8779665999973,5,319.93608680000034,319.93608680000034,0.031284900000173366,321.2569430000003,[-0.125],[-0.095],[1],[0],[0],[1.3483162000011362],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
160,0,160,0,321.35570799999914,,321.26317429999835,10,321.35570799999914,321.35570799999914,0.06264070000179345,323.05917099999715,[0.39666666666666667],[-0.145],[1],[0],[0],[1.7339030000002822],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
161,0,161,0,323.12326140000005,,323.0657539999993,5,323.12326140000005,323.12326140000005,0.038369499998225365,324.6958936999981,[-0.31333333333333335],[0.07833333333333334],[1],[0],[0],[1.5922632000001613],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
162,0,162,0,324.7753111999991,,324.70469589999993,5,324.7753111999991,324.7753111999991,0.04313689999980852,326.88165819999995,[-0.13666666666666666],[-0.145],[1],[0],[0],[2.1358276000028127],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
163,0,163,0,326.97672149999926,,326.88743149999937,10,326.97672149999926,326.97672149999926,0.05749649999779649,328.5138341999991,[0.19833333333333333],[-0.25833333333333336],[1],[0],[0],[1.56958460000169],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
164,0,164,0,328.6116519999996,,328.51983839999957,10,328.6116519999996,328.6116519999996,0.057382899998629,329.71501329999955,[0.15666666666666668],[-0.2916666666666667],[1],[0],[0],[1.1384577999997418],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
165,0,165,0,329.8128794000004,,329.7209554999972,10,329.8128794000004,329.8128794000004,0.058763400000316324,331.7029255999987,[-0.25],[0.08666666666666667],[1],[0],[0],[1.9238129000004847],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
166,0,166,0,331.7992379999996,,331.7089925,10,331.7992379999996,331.7992379999996,0.055019999999785796,333.47128469999734,[0.31833333333333336],[-0.30666666666666664],[1],[0],[0],[1.7079283999992185],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
167,0,167,0,333.53444780000063,,333.4770611999993,5,333.53444780000063,333.53444780000063,0.02872179999758373,335.307145499999,[0.14333333333333334],[-0.175],[1],[0],[0],[1.8019849999982398],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
168,0,168,0,335.403474499999,,335.31275789999927,10,335.403474499999,335.403474499999,0.05769050000162679,336.4728944999988,[0.185],[-0.32166666666666666],[1],[0],[0],[1.1030729000012798],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
169,0,169,0,336.52008849999766,,336.4786086999993,5,336.52008849999766,336.52008849999766,0.029250499999761814,338.4440852999978,[0.155],[0.165],[1],[0],[0],[1.9367660000025353],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
170,0,170,0,338.5058874999995,,338.4496790999983,5,338.5058874999995,338.5058874999995,0.028107900001486996,340.44456960000025,[0.11333333333333333],[-0.36833333333333335],[1],[0],[0],[1.9672845999994024],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
171,0,171,0,340.49131289999787,,340.45042479999756,5,340.49131289999787,340.49131289999787,0.028579300000274088,342.8803575999991,[0.465],[-0.47833333333333333],[1],[0],[0],[2.401989500001946],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
172,0,172,0,342.94442229999913,,342.8861285999992,5,342.94442229999913,342.94442229999913,0.030276800000137882,344.56847389999893,[-0.4866666666666667],[0.40166666666666667],[1],[0],[0],[1.652532699998119],['target'],251423,001,2024-10-10_16h08.06.627,visual_search_exp,2024.1.5,None,2024-10-10 16h08.16.018858 +0530,
