trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
10,0,10,0,17.64946079999936,,17.6070165000001,5,17.64946079999936,17.64946079999936,0.028945400001248345,18.73607880000054,[0.07],[0.04833333333333333],[1],[0],[0],[1.1007086000008712],['target'],441834,001,2024-10-10_15h21.23.977,visual_search_exp,2024.1.5,None,2024-10-10 15h21.36.360313 +0530,
11,0,11,0,18.834078800000498,,18.74193860000014,10,18.834078800000498,18.834078800000498,0.06808520000049612,20.92181250000067,[-0.4816666666666667],[-0.335],[1],[0],[0],[2.1123905000004015],['target'],441834,001,2024-10-10_15h21.23.977,visual_search_exp,2024.1.5,None,2024-10-10 15h21.36.360313 +0530,
12,0,12,0,21.020160699999906,,20.927643299999545,10,21.020160699999906,21.020160699999906,0.054862900000443915,23.658082699999795,[0.16166666666666665],[-0.385],[1],[0],[0],[2.676196299998992],['target'],441834,001,2024-10-10_15h21.23.977,visual_search_exp,2024.1.5,None,2024-10-10 15h21.36.360313 +0530,
13,0,13,0,23.75618829999985,,23.66400419999991,10,23.75618829999985,23.75618829999985,0.06321290000050794,25.31023230000028,[0.415],[-0.17],[1],[0],[0],[1.5836603999996441],['target'],441834,001,2024-10-10_15h21.23.977,visual_search_exp,2024.1.5,None,2024-10-10 15h21.36.360313 +0530,
14,0,14,0,25.375038099999074,,25.316058200000043,5,25.375038099999074,25.375038099999074,0.0328442999998515,26.862659399999757,[-0.13166666666666665],[-0.465],[1],[0],[0],[1.514283799999248],['target'],441834,001,2024-10-10_15h21.23.977,visual_search_exp,2024.1.5,None,2024-10-10 15h21.36.360313 +0530,
15,0,15,0,26.910048699999606,,26.86838639999951,5,26.910048699999606,26.910048699999606,0.02786070000001928,27.982487199999014,[0.5016666666666667],[-0.24166666666666667],[1],[0],[0],[1.0866900000000896],['target'],441834,001,2024-10-10_15h21.23.977,visual_search_exp,2024.1.5,None,2024-10-10 15h21.36.360313 +0530,
16,0,16,0,28.07751450000069,,27.989328199999363,10,28.07751450000069,28.07751450000069,0.055001199998514494,29.999106400000528,[-0.32],[0.006666666666666667],[1],[0],[0],[1.9554306999998516],['target'],441834,001,2024-10-10_15h21.23.977,visual_search_exp,2024.1.5,None,2024-10-10 15h21.36.360313 +0530,
17,0,17,0,30.104738800000632,,30.00486060000003,10,30.104738800000632,30.104738800000632,0.055813799999668845,33.769671500000186,[0.051666666666666666],[0.4533333333333333],[1],[0],[0],[3.7094985999992787],['target'],441834,001,2024-10-10_15h21.23.977,visual_search_exp,2024.1.5,None,2024-10-10 15h21.36.360313 +0530,
18,0,18,0,33.85040499999923,,33.775469399999565,10,33.85040499999923,33.85040499999923,0.055274000000281376,35.05408669999997,[0.24333333333333335],[0.3016666666666667],[1],[0],[0],[1.2239946000008786],['target'],441834,001,2024-10-10_15h21.23.977,visual_search_exp,2024.1.5,None,2024-10-10 15h21.36.360313 +0530,
19,0,19,0,35.15309530000013,,35.05961600000046,10,35.15309530000013,35.15309530000013,0.05730269999912707,37.42358559999957,[-0.016666666666666666],[-0.36833333333333335],[1],[0],[0],[2.3072818000000552],['target'],441834,001,2024-10-10_15h21.23.977,visual_search_exp,2024.1.5,None,2024-10-10 15h21.36.360313 +0530,
20,0,20,0,37.48772420000023,,37.42943170000035,5,37.48772420000023,37.48772420000023,0.029891800000768853,38.527740300000005,[0.005],[0.405],[1],[0],[0],[1.069063400000232],['target'],441834,001,2024-10-10_15h21.23.977,visual_search_exp,2024.1.5,None,2024-10-10 15h21.36.360313 +0530,
21,0,21,0,38.58977149999919,,38.53337389999979,5,38.58977149999919,38.58977149999919,0.029470899999068934,40.04557980000027,[-0.38],[-0.3516666666666667],[1],[0],[0],[1.483314799999789],['target'],441834,001,2024-10-10_15h21.23.977,visual_search_exp,2024.1.5,None,2024-10-10 15h21.36.360313 +0530,
22,0,22,0,40.14078530000006,,40.051429900000585,10,40.14078530000006,40.14078530000006,0.05641800000012154,41.34440949999953,[-0.48833333333333334],[0.125],[1],[0],[0],[1.237156799999866],['target'],441834,001,2024-10-10_15h21.23.977,visual_search_exp,2024.1.5,None,2024-10-10 15h21.36.360313 +0530,
23,0,23,0,41.409439299999576,,41.35030779999943,5,41.409439299999576,41.409439299999576,0.02987530000063998,42.41514289999941,[0.305],[-0.06166666666666667],[1],[0],[0],[1.0355681000000914],['target'],441834,001,2024-10-10_15h21.23.977,visual_search_exp,2024.1.5,None,2024-10-10 15h21.36.360313 +0530,
24,0,24,0,42.476561100000254,,42.42099430000053,5,42.476561100000254,42.476561100000254,0.028614600001674262,44.38032779999958,[-0.31333333333333335],[-0.4766666666666667],[1],[0],[0],[1.931359500000326],['target'],441834,001,2024-10-10_15h21.23.977,visual_search_exp,2024.1.5,None,2024-10-10 15h21.36.360313 +0530,
25,0,25,0,44.44606249999924,,44.3863053999994,5,44.44606249999924,44.44606249999924,0.030391800000870717,45.56469549999929,[-0.46166666666666667],[0.34833333333333333],[1],[0],[0],[1.1486706999985472],['target'],441834,001,2024-10-10_15h21.23.977,visual_search_exp,2024.1.5,None,2024-10-10 15h21.36.360313 +0530,
26,0,26,0,45.62968220000039,,45.57046149999951,5,45.62968220000039,45.62968220000039,0.029763299999103765,48.70224600000074,[0.025],[-0.045],[1],[0],[0],[3.1025470000004134],['target'],441834,001,2024-10-10_15h21.23.977,visual_search_exp,2024.1.5,None,2024-10-10 15h21.36.360313 +0530,
27,0,27,0,48.76776439999958,,48.70797279999897,5,48.76776439999958,48.76776439999958,0.029693600001337472,50.373314200000095,[-0.3283333333333333],[0.48],[1],[0],[0],[1.6363991999987775],['target'],441834,001,2024-10-10_15h21.23.977,visual_search_exp,2024.1.5,None,2024-10-10 15h21.36.360313 +0530,
28,0,28,0,50.4685597000007,,50.37907459999951,10,50.4685597000007,50.4685597000007,0.055485099999714294,55.525802199999816,[0.37833333333333335],[-0.09833333333333333],[1],[0],[0],[5.091734399999041],['target'],441834,001,2024-10-10_15h21.23.977,visual_search_exp,2024.1.5,None,2024-10-10 15h21.36.360313 +0530,
29,0,29,0,55.62459080000008,,55.531512499999735,10,55.62459080000008,55.62459080000008,0.05785269999978482,57.46283439999934,[-0.44],[-0.065],[1],[0],[0],[1.8740598000003956],['target'],441834,001,2024-10-10_15h21.23.977,visual_search_exp,2024.1.5,None,2024-10-10 15h21.36.360313 +0530,
30,0,30,0,57.52603559999989,,57.468670700000075,5,57.52603559999989,57.52603559999989,0.029317500000615837,59.316005399999995,[0.37],[0.415],[1],[0],[0],[1.818270499999926],['target'],441834,001,2024-10-10_15h21.23.977,visual_search_exp,2024.1.5,None,2024-10-10 15h21.36.360313 +0530,
31,0,31,0,59.37922609999987,,59.32553849999931,5,59.37922609999987,59.37922609999987,0.029422499999782303,60.55115189999924,[-0.105],[-0.43166666666666664],[1],[0],[0],[1.197684599999775],['target'],441834,001,2024-10-10_15h21.23.977,visual_search_exp,2024.1.5,None,2024-10-10 15h21.36.360313 +0530,
32,0,32,0,60.646193599999606,,60.55701120000049,10,60.646193599999606,60.646193599999606,0.05930889999945066,62.86810659999901,[0.3883333333333333],[0.34],[1],[0],[0],[2.2524481999989803],['target'],441834,001,2024-10-10_15h21.23.977,visual_search_exp,2024.1.5,None,2024-10-10 15h21.36.360313 +0530,
33,0,33,0,62.93366919999971,,62.87399419999929,5,62.93366919999971,62.93366919999971,0.02964319999955478,64.35383729999921,[0.165],[-0.13833333333333334],[1],[0],[0],[1.4508456000003207],['target'],441834,001,2024-10-10_15h21.23.977,visual_search_exp,2024.1.5,None,2024-10-10 15h21.36.360313 +0530,
34,0,34,0,64.45111299999917,,64.35951559999921,10,64.45111299999917,64.45111299999917,0.05568859999948472,65.82100940000055,[-0.34],[0.19333333333333333],[1],[0],[0],[1.4064689000006183],['target'],441834,001,2024-10-10_15h21.23.977,visual_search_exp,2024.1.5,None,2024-10-10 15h21.36.360313 +0530,
35,0,35,0,65.88684570000078,,65.82674720000068,5,65.88684570000078,65.88684570000078,0.02969190000112576,68.24089900000035,[0.10166666666666667],[0.44666666666666666],[1],[0],[0],[2.385055500000817],['target'],441834,001,2024-10-10_15h21.23.977,visual_search_exp,2024.1.5,None,2024-10-10 15h21.36.360313 +0530,
36,0,36,0,68.30492709999999,,68.24690089999967,5,68.30492709999999,68.30492709999999,0.028640200000154437,70.49584180000056,[-0.14666666666666667],[0.48833333333333334],[1],[0],[0],[2.2209676999991643],['target'],441834,001,2024-10-10_15h21.23.977,visual_search_exp,2024.1.5,None,2024-10-10 15h21.36.360313 +0530,
37,0,37,0,70.55767679999917,,70.50162760000057,5,70.55767679999917,70.55767679999917,0.030551900001228205,71.66116099999999,[-0.3233333333333333],[0.4],[1],[0],[0],[1.1295845000004192],['target'],441834,001,2024-10-10_15h21.23.977,visual_search_exp,2024.1.5,None,2024-10-10 15h21.36.360313 +0530,
38,0,38,0,71.7587265000002,,71.6668625000002,10,71.7587265000002,71.7587265000002,0.05906460000005609,74.6312469000004,[0.3616666666666667],[-0.26666666666666666],[1],[0],[0],[2.9059068000005936],['target'],441834,001,2024-10-10_15h21.23.977,visual_search_exp,2024.1.5,None,2024-10-10 15h21.36.360313 +0530,
39,0,39,0,74.69542639999963,,74.63717499999984,5,74.69542639999963,74.69542639999963,0.029458099999828846,76.13408200000049,[-0.18],[0.355],[1],[0],[0],[1.4680342999999993],['target'],441834,001,2024-10-10_15h21.23.977,visual_search_exp,2024.1.5,None,2024-10-10 15h21.36.360313 +0530,
40,0,40,0,76.19660830000066,,76.13980900000024,5,76.19660830000066,76.19660830000066,0.02932680000049004,77.10273659999984,[0.27],[-0.04666666666666667],[1],[0],[0],[0.9341110000004846],['target'],441834,001,2024-10-10_15h21.23.977,visual_search_exp,2024.1.5,None,2024-10-10 15h21.36.360313 +0530,
41,0,41,0,77.19913219999944,,77.10841970000001,10,77.19913219999944,77.19913219999944,0.055199200000060955,79.10313250000036,[-0.03666666666666667],[-0.31666666666666665],[1],[0],[0],[1.9401069000014104],['target'],441834,001,2024-10-10_15h21.23.977,visual_search_exp,2024.1.5,None,2024-10-10 15h21.36.360313 +0530,
42,0,42,0,79.20054139999957,,79.10877570000048,10,79.20054139999957,79.20054139999957,0.05832229999941774,81.23843569999917,[-0.5066666666666667],[-0.41],[1],[0],[0],[2.0719588000010845],['target'],441834,001,2024-10-10_15h21.23.977,visual_search_exp,2024.1.5,None,2024-10-10 15h21.36.360313 +0530,
43,0,43,0,81.3028004000007,,81.24420839999948,5,81.3028004000007,81.3028004000007,0.03073960000074294,82.72548920000008,[-0.475],[0.265],[1],[0],[0],[1.451074399999925],['target'],441834,001,2024-10-10_15h21.23.977,visual_search_exp,2024.1.5,None,2024-10-10 15h21.36.360313 +0530,
44,0,44,0,82.82053500000075,,82.73135329999968,10,82.82053500000075,82.82053500000075,0.05572589999974298,85.07533659999899,[-0.2916666666666667],[-0.12],[1],[0],[0],[2.288844299999255],['target'],441834,001,2024-10-10_15h21.23.977,visual_search_exp,2024.1.5,None,2024-10-10 15h21.36.360313 +0530,
45,0,45,0,85.14088439999978,,85.08107519999976,5,85.14088439999978,85.14088439999978,0.029952599999887752,86.71146570000019,[0.15833333333333333],[-0.485],[1],[0],[0],[1.601093999999648],['target'],441834,001,2024-10-10_15h21.23.977,visual_search_exp,2024.1.5,None,2024-10-10 15h21.36.360313 +0530,
46,0,46,0,86.80813110000054,,86.71768100000008,10,86.80813110000054,86.80813110000054,0.059926800000539515,88.71226869999919,[-0.36666666666666664],[-0.38166666666666665],[1],[0],[0],[1.9353415999994468],['target'],441834,001,2024-10-10_15h21.23.977,visual_search_exp,2024.1.5,None,2024-10-10 15h21.36.360313 +0530,
47,0,47,0,88.77793120000024,,88.71807479999916,5,88.77793120000024,88.77793120000024,0.03026809999937541,90.63190790000044,[0.31666666666666665],[-0.25166666666666665],[1],[0],[0],[1.8841955000007147],['target'],441834,001,2024-10-10_15h21.23.977,visual_search_exp,2024.1.5,None,2024-10-10 15h21.36.360313 +0530,
48,0,48,0,90.69586949999939,,90.63760299999922,5,90.69586949999939,90.69586949999939,0.02997739999955229,92.08360709999943,[0.5],[0.39666666666666667],[1],[0],[0],[1.4166218999998819],['target'],441834,001,2024-10-10_15h21.23.977,visual_search_exp,2024.1.5,None,2024-10-10 15h21.36.360313 +0530,
49,0,49,0,92.18092649999926,,92.09332150000046,10,92.18092649999926,92.18092649999926,0.06712309999966237,94.18544490000022,[-0.2],[0.43166666666666664],[1],[0],[0],[2.026540400000158],['target'],441834,001,2024-10-10_15h21.23.977,visual_search_exp,2024.1.5,None,2024-10-10 15h21.36.360313 +0530,
50,0,50,0,94.2842268000004,,94.19105750000017,10,94.2842268000004,94.2842268000004,0.056846699999368866,95.98835970000073,[0.2683333333333333],[-0.41333333333333333],[1],[0],[0],[1.7408859999995911],['target'],441834,001,2024-10-10_15h21.23.977,visual_search_exp,2024.1.5,None,2024-10-10 15h21.36.360313 +0530,
51,0,51,0,96.08549850000054,,95.99783360000038,10,96.08549850000054,96.08549850000054,0.05904300000111107,98.20736059999945,[-0.3233333333333333],[0.335],[1],[0],[0],[2.151846900000237],['target'],441834,001,2024-10-10_15h21.23.977,visual_search_exp,2024.1.5,None,2024-10-10 15h21.36.360313 +0530,
52,0,52,0,98.27254560000074,,98.21308979999958,5,98.27254560000074,98.27254560000074,0.02901720000045316,99.49099829999977,[-0.24833333333333332],[-0.12166666666666667],[1],[0],[0],[1.2494422999989183],['target'],441834,001,2024-10-10_15h21.23.977,visual_search_exp,2024.1.5,None,2024-10-10 15h21.36.360313 +0530,
53,0,53,0,99.58896769999956,,99.49679359999936,10,99.58896769999956,99.58896769999956,0.05528039999990142,100.95916799999941,[-0.11],[-0.041666666666666664],[1],[0],[0],[1.4077586000003066],['target'],441834,001,2024-10-10_15h21.23.977,visual_search_exp,2024.1.5,None,2024-10-10 15h21.36.360313 +0530,
54,0,54,0,101.02468299999964,,100.96504760000062,5,101.02468299999964,101.02468299999964,0.02950530000089202,103.32865630000015,[-0.09333333333333334],[0.46],[1],[0],[0],[2.334796600000118],['target'],441834,001,2024-10-10_15h21.23.977,visual_search_exp,2024.1.5,None,2024-10-10 15h21.36.360313 +0530,
55,0,55,0,103.39330809999956,,103.33435219999956,5,103.39330809999956,103.39330809999956,0.029411600000457838,105.11460350000016,[-0.295],[-0.21333333333333335],[1],[0],[0],[1.75131650000003],['target'],441834,001,2024-10-10_15h21.23.977,visual_search_exp,2024.1.5,None,2024-10-10 15h21.36.360313 +0530,
56,0,56,0,105.212837699999,,105.12084180000056,10,105.212837699999,105.212837699999,0.05807319999985339,106.24859599999945,[-0.13833333333333334],[0.08666666666666667],[1],[0],[0],[1.070717099999456],['target'],441834,001,2024-10-10_15h21.23.977,visual_search_exp,2024.1.5,None,2024-10-10 15h21.36.360313 +0530,
57,0,57,0,106.34677799999918,,106.25451590000011,10,106.34677799999918,106.34677799999918,0.0568306000004668,107.98514980000073,[-0.21333333333333335],[-0.23833333333333334],[1],[0],[0],[1.6743172999995295],['target'],441834,001,2024-10-10_15h21.23.977,visual_search_exp,2024.1.5,None,2024-10-10 15h21.36.360313 +0530,
58,0,58,0,108.04934859999958,,107.99089330000061,5,108.04934859999958,108.04934859999958,0.02796719999969355,109.50631909999902,[0.445],[-0.195],[1],[0],[0],[1.488005899998825],['target'],441834,001,2024-10-10_15h21.23.977,visual_search_exp,2024.1.5,None,2024-10-10 15h21.36.360313 +0530,
59,0,59,0,109.60011119999945,,109.51447159999952,10,109.60011119999945,109.60011119999945,0.06342730000142183,111.70405310000024,[0.235],[-0.018333333333333333],[1],[0],[0],[2.1275166000013996],['target'],441834,001,2024-10-10_15h21.23.977,visual_search_exp,2024.1.5,None,2024-10-10 15h21.36.360313 +0530,
60,0,60,0,111.80437560000064,,111.70988450000004,10,111.80437560000064,111.80437560000064,0.056795800001054886,113.20658650000041,[0.12333333333333334],[-0.385],[1],[0],[0],[1.4405423999996856],['target'],441834,001,2024-10-10_15h21.23.977,visual_search_exp,2024.1.5,None,2024-10-10 15h21.36.360313 +0530,
61,0,61,0,113.27030190000005,,113.2124488999998,5,113.27030190000005,113.27030190000005,0.02852079999865964,114.72911639999984,[0.37166666666666665],[0.445],[1],[0],[0],[1.488692599999922],['target'],441834,001,2024-10-10_15h21.23.977,visual_search_exp,2024.1.5,None,2024-10-10 15h21.36.360313 +0530,
62,0,62,0,114.84040020000066,,114.73834600000009,10,114.84040020000066,114.84040020000066,0.07002640000064275,116.17610690000038,[0.3416666666666667],[-0.07],[1],[0],[0],[1.3683247999997548],['target'],441834,001,2024-10-10_15h21.23.977,visual_search_exp,2024.1.5,None,2024-10-10 15h21.36.360313 +0530,
63,0,63,0,116.27397050000036,,116.1828205999991,10,116.27397050000036,116.27397050000036,0.062225399999078945,118.11307320000014,[0.3016666666666667],[-0.37166666666666665],[1],[0],[0],[1.8688151000005746],['target'],441834,001,2024-10-10_15h21.23.977,visual_search_exp,2024.1.5,None,2024-10-10 15h21.36.360313 +0530,
64,0,64,0,118.20984719999979,,118.11876289999964,10,118.20984719999979,118.20984719999979,0.053844000000026426,119.84641980000015,[0.25833333333333336],[-0.235],[1],[0],[0],[1.674376900000425],['target'],441834,001,2024-10-10_15h21.23.977,visual_search_exp,2024.1.5,None,2024-10-10 15h21.36.360313 +0530,
65,0,65,0,119.91087239999979,,119.85216050000054,5,119.91087239999979,119.91087239999979,0.029589600000690552,121.08106720000069,[-0.355],[0.03166666666666667],[1],[0],[0],[1.1999067999986437],['target'],441834,001,2024-10-10_15h21.23.977,visual_search_exp,2024.1.5,None,2024-10-10 15h21.36.360313 +0530,
66,0,66,0,121.14672360000077,,121.08675009999934,5,121.14672360000077,121.14672360000077,0.03003790000002482,122.25179340000068,[-0.04],[0.34],[1],[0],[0],[1.1356034999989788],['target'],441834,001,2024-10-10_15h21.23.977,visual_search_exp,2024.1.5,None,2024-10-10 15h21.36.360313 +0530,
67,0,67,0,122.31370659999993,,122.25755449999997,5,122.31370659999993,122.31370659999993,0.03087259999847447,123.35135219999938,[0.43333333333333335],[-0.06833333333333333],[1],[0],[0],[1.0636116000005131],['target'],441834,001,2024-10-10_15h21.23.977,visual_search_exp,2024.1.5,None,2024-10-10 15h21.36.360313 +0530,
68,0,68,0,123.44909310000003,,123.35709850000057,10,123.44909310000003,123.44909310000003,0.05761420000089856,124.51903569999922,[0.4166666666666667],[0.10333333333333333],[1],[0],[0],[1.1049748999994335],['target'],441834,001,2024-10-10_15h21.23.977,visual_search_exp,2024.1.5,None,2024-10-10 15h21.36.360313 +0530,
69,0,69,0,124.58278090000022,,124.52488559999983,5,124.58278090000022,124.58278090000022,0.029805099999066442,126.09006600000066,[0.043333333333333335],[-0.3516666666666667],[1],[0],[0],[1.536068699999305],['target'],441834,001,2024-10-10_15h21.23.977,visual_search_exp,2024.1.5,None,2024-10-10 15h21.36.360313 +0530,
70,0,70,0,126.18547969999963,,126.09582090000004,10,126.18547969999963,126.18547969999963,0.05875669999841193,128.65648920000058,[0.07],[-0.44666666666666666],[1],[0],[0],[2.5025642000000516],['target'],441834,001,2024-10-10_15h21.23.977,visual_search_exp,2024.1.5,None,2024-10-10 15h21.36.360313 +0530,
71,0,71,0,128.7540984999996,,128.66236410000056,10,128.7540984999996,128.7540984999996,0.06709890000092855,131.49273469999935,[-0.5033333333333333],[-0.4],[1],[0],[0],[2.7639149999995425],['target'],441834,001,2024-10-10_15h21.23.977,visual_search_exp,2024.1.5,None,2024-10-10 15h21.36.360313 +0530,
72,0,72,0,131.59164649999911,,131.49848989999919,10,131.59164649999911,131.59164649999911,0.057812499999272404,132.92836220000027,[-0.04],[-0.175],[1],[0],[0],[1.3726391000000149],['target'],441834,001,2024-10-10_15h21.23.977,visual_search_exp,2024.1.5,None,2024-10-10 15h21.36.360313 +0530,
73,0,73,0,133.0253821999995,,132.93407130000014,10,133.0253821999995,133.0253821999995,0.05678769999940414,134.63006959999984,[-0.3233333333333333],[0.4266666666666667],[1],[0],[0],[1.6398591000015585],['target'],441834,001,2024-10-10_15h21.23.977,visual_search_exp,2024.1.5,None,2024-10-10 15h21.36.360313 +0530,
74,0,74,0,134.69491799999923,,134.63593149999906,5,134.69491799999923,134.69491799999923,0.03013669999927515,135.98127550000027,[0.023333333333333334],[-0.15833333333333333],[1],[0],[0],[1.3157422000003862],['target'],441834,001,2024-10-10_15h21.23.977,visual_search_exp,2024.1.5,None,2024-10-10 15h21.36.360313 +0530,
75,0,75,0,136.07930119999946,,135.98695899999984,10,136.07930119999946,136.07930119999946,0.05568169999969541,139.2849239999996,[0.31166666666666665],[-0.145],[1],[0],[0],[3.2429245999992418],['target'],441834,001,2024-10-10_15h21.23.977,visual_search_exp,2024.1.5,None,2024-10-10 15h21.36.360313 +0530,
76,0,76,0,139.34988109999904,,139.2906898000001,5,139.34988109999904,139.34988109999904,0.02916230000118958,140.9558761999997,[-0.10333333333333333],[-0.46],[1],[0],[0],[1.6366589999997814],['target'],441834,001,2024-10-10_15h21.23.977,visual_search_exp,2024.1.5,None,2024-10-10 15h21.36.360313 +0530,
77,0,77,0,141.05093259999921,,140.96181029999934,10,141.05093259999921,141.05093259999921,0.056844200000341516,142.78901219999898,[0.12],[0.165],[1],[0],[0],[1.7710054999988643],['target'],441834,001,2024-10-10_15h21.23.977,visual_search_exp,2024.1.5,None,2024-10-10 15h21.36.360313 +0530,
78,0,78,0,142.85348309999972,,142.794961399999,5,142.85348309999972,142.85348309999972,0.03084110000054352,144.89369310000075,[-0.056666666666666664],[-0.155],[1],[0],[0],[2.0685659000009764],['target'],441834,001,2024-10-10_15h21.23.977,visual_search_exp,2024.1.5,None,2024-10-10 15h21.36.360313 +0530,
79,0,79,0,144.98849599999994,,144.8994363999991,10,144.98849599999994,144.98849599999994,0.05600830000003043,146.70937980000053,[-0.345],[0.38166666666666665],[1],[0],[0],[1.7545769000007567],['target'],441834,001,2024-10-10_15h21.23.977,visual_search_exp,2024.1.5,None,2024-10-10 15h21.36.360313 +0530,
80,0,80,0,146.77442250000058,,146.71516979999979,5,146.77442250000058,146.77442250000058,0.029908099999374826,148.01401140000053,[0.08833333333333333],[0.07166666666666667],[1],[0],[0],[1.2695325999993656],['target'],441834,001,2024-10-10_15h21.23.977,visual_search_exp,2024.1.5,None,2024-10-10 15h21.36.360313 +0530,
81,0,81,0,148.07497130000047,,148.01984079999966,5,148.07497130000047,148.07497130000047,0.027997499999401043,149.9298686000002,[-0.10166666666666667],[0.075],[1],[0],[0],[1.8826532000002771],['target'],441834,001,2024-10-10_15h21.23.977,visual_search_exp,2024.1.5,None,2024-10-10 15h21.36.360313 +0530,
82,0,82,0,150.02817089999917,,149.93561339999906,10,150.02817089999917,150.02817089999917,0.05553270000018529,152.10198630000014,[0.12666666666666668],[0.03666666666666667],[1],[0],[0],[2.111114600000292],['target'],441834,001,2024-10-10_15h21.23.977,visual_search_exp,2024.1.5,None,2024-10-10 15h21.36.360313 +0530,
83,0,83,0,152.16312579999976,,152.10766429999967,5,152.16312579999976,152.16312579999976,0.027900300001419964,154.9205837999998,[-0.2916666666666667],[0.4866666666666667],[1],[0],[0],[2.7855520000011893],['target'],441834,001,2024-10-10_15h21.23.977,visual_search_exp,2024.1.5,None,2024-10-10 15h21.36.360313 +0530,
84,0,84,0,154.98368870000013,,154.93053150000014,5,154.98368870000013,154.98368870000013,0.03804149999996298,156.23912569999993,[-0.23166666666666666],[0.11166666666666666],[1],[0],[0],[1.2724006999997073],['target'],441834,001,2024-10-10_15h21.23.977,visual_search_exp,2024.1.5,None,2024-10-10 15h21.36.360313 +0530,
85,0,85,0,156.33422559999963,,156.24495600000046,10,156.33422559999963,156.33422559999963,0.056478900000001886,157.45550410000033,[0.145],[-0.03333333333333333],[1],[0],[0],[1.154551800000263],['target'],441834,001,2024-10-10_15h21.23.977,visual_search_exp,2024.1.5,None,2024-10-10 15h21.36.360313 +0530,
