stimulus,condition,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,text_2.started,instructions.stopped,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,thank_you.started,text_3.started,thank_you.stopped,participant,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,0.02691360004246235,0.040364500135183334,10.00627430016175,,,,,,,,,,,,,,aakash,2024-12-02_19h34.47.928,solo_project,2024.1.5,None,2024-12-02 19h35.02.941271 +0530,
mobile  ,control,y,0,0,0,36,10.049128100043163,,,,,10.03447540011257,10.049128100043163,10.516483700135723,10.516483700135723,10.568232299992815,11.305561800021678,y,1,0.7723252000287175,None,,,,aakash,2024-12-02_19h34.47.928,solo_project,2024.1.5,None,2024-12-02 19h35.02.941271 +0530,
vecolity,cctl,n,0,1,1,25,11.33357570017688,,,,,11.307472900021821,11.33357570017688,11.836550500011072,11.836550500011072,11.836550500011072,16.330918500199914,n,1,4.473834400065243,None,,,,aakash,2024-12-02_19h34.47.928,solo_project,2024.1.5,None,2024-12-02 19h35.02.941271 +0530,
retalive,cctl,n,0,2,2,35,16.356168100144714,,,,,16.332158900098875,16.356168100144714,16.873614100040868,16.873614100040868,16.873614100040868,18.75223290012218,n,1,1.8609235999174416,None,,,,aakash,2024-12-02_19h34.47.928,solo_project,2024.1.5,None,2024-12-02 19h35.02.941271 +0530,
crinimal,cctl,n,0,3,3,39,18.775502200005576,,,,,18.753463700180873,18.775502200005576,19.276318700052798,19.276318700052798,19.294592100195587,20.10224170004949,n,1,0.7942902999930084,None,,,,aakash,2024-12-02_19h34.47.928,solo_project,2024.1.5,None,2024-12-02 19h35.02.941271 +0530,
edivent,cctl,n,0,4,4,19,20.12686080019921,,,,,20.10346890008077,20.12686080019921,20.629452200140804,20.629452200140804,20.629452200140804,21.60564500000328,n,1,0.9657382001169026,None,,,,aakash,2024-12-02_19h34.47.928,solo_project,2024.1.5,None,2024-12-02 19h35.02.941271 +0530,
storage  ,control,y,0,5,5,14,21.62836840003729,,,,,21.607018100097775,21.62836840003729,22.129121400183067,22.129121400183067,22.147806600201875,22.755122600123286,y,1,0.6142537000123411,None,,,,aakash,2024-12-02_19h34.47.928,solo_project,2024.1.5,None,2024-12-02 19h35.02.941271 +0530,
manire,cctl,n,0,6,6,21,22.779823100194335,,,,,22.75635310006328,22.779823100194335,23.280401000054553,23.280401000054553,23.298547100042924,24.44207450002432,n,1,1.1570931000169367,None,,,,aakash,2024-12-02_19h34.47.928,solo_project,2024.1.5,None,2024-12-02 19h35.02.941271 +0530,
fortune  ,control,y,0,7,7,6,24.464685500133783,,,,,24.443313900148496,24.464685500133783,24.96493969997391,24.96493969997391,24.983730199979618,26.09374630008824,y,1,1.114033600082621,None,,,,aakash,2024-12-02_19h34.47.928,solo_project,2024.1.5,None,2024-12-02 19h35.02.941271 +0530,
evident  ,control,y,0,8,8,18,26.11651340010576,,,,,26.09487080015242,26.11651340010576,26.619757700012997,26.619757700012997,26.619757700012997,27.361419700086117,y,1,0.7344043999910355,None,,,,aakash,2024-12-02_19h34.47.928,solo_project,2024.1.5,None,2024-12-02 19h35.02.941271 +0530,
clicinal,cctl,n,0,9,9,33,27.384851000038907,,,,,27.362659000093117,27.384851000038907,27.870553400134668,27.870553400134668,27.886133100138977,29.445398200070485,y,0,1.562692299950868,None,,,,aakash,2024-12-02_19h34.47.928,solo_project,2024.1.5,None,2024-12-02 19h35.02.941271 +0530,
