stimulus,condition,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,text_2.started,instructions.stopped,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,thank_you.started,text_3.started,thank_you.stopped,participant,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,0.013391700107604265,0.02872669999487698,10.030457200016826,,,,,,,,,,,,,,aakash,2024-12-02_19h36.45.189,solo_project,2024.1.5,None,2024-12-02 19h36.58.832487 +0530,
grateful  ,control,y,0,0,0,18,10.071666900068521,,,,,10.053435900015756,10.071666900068521,10.524101300165057,10.524101300165057,10.573847900144756,11.774213199969381,y,1,1.2310283000115305,None,,,,aakash,2024-12-02_19h36.45.189,solo_project,2024.1.5,None,2024-12-02 19h36.58.832487 +0530,
acidomy,vvrl,n,0,1,1,27,11.790060800034553,,,,,11.776195800164714,11.790060800034553,12.292625300120562,12.292625300120562,12.292625300120562,12.86801810003817,n,1,0.5616572999861091,None,,,,aakash,2024-12-02_19h36.45.189,solo_project,2024.1.5,None,2024-12-02 19h36.58.832487 +0530,
editor  ,control,y,0,2,2,34,12.891433699987829,,,,,12.869275800185278,12.891433699987829,13.392479200148955,13.392479200148955,13.410643600160256,13.886519900057465,y,1,0.48786550015211105,None,,,,aakash,2024-12-02_19h36.45.189,solo_project,2024.1.5,None,2024-12-02 19h36.58.832487 +0530,
moderate  ,control,y,0,3,3,30,13.909587900154293,,,,,13.887976200086996,13.909587900154293,14.411891000112519,14.411891000112519,14.411891000112519,15.069044000003487,y,1,0.6396947999019176,None,,,,aakash,2024-12-02_19h36.45.189,solo_project,2024.1.5,None,2024-12-02 19h36.58.832487 +0530,
cafeteria  ,control,y,0,4,4,10,15.093877300154418,,,,,15.070307700196281,15.093877300154418,15.594559200108051,15.594559200108051,15.613718300126493,17.48901760019362,n,0,1.8800964001566172,None,,,,aakash,2024-12-02_19h36.45.189,solo_project,2024.1.5,None,2024-12-02 19h36.58.832487 +0530,
opuritor,vvrl,n,0,5,5,23,17.513292600167915,,,,,17.490255700191483,17.513292600167915,18.013741899980232,18.013741899980232,18.032355700153857,18.65591450012289,y,0,0.6360276998020709,None,,,,aakash,2024-12-02_19h36.45.189,solo_project,2024.1.5,None,2024-12-02 19h36.58.832487 +0530,
basude,vvrl,n,0,6,6,5,18.68145460006781,,,,,18.657141900155693,18.68145460006781,19.184242899995297,19.184242899995297,19.184242899995297,19.92378680012189,n,1,0.7146236000116915,None,,,,aakash,2024-12-02_19h36.45.189,solo_project,2024.1.5,None,2024-12-02 19h36.58.832487 +0530,
eluberate,vvrl,n,0,7,7,33,19.949255800107494,,,,,19.925159099977463,19.949255800107494,20.452294999966398,20.452294999966398,20.452294999966398,21.427982700057328,n,1,0.9638284000102431,None,,,,aakash,2024-12-02_19h36.45.189,solo_project,2024.1.5,None,2024-12-02 19h36.58.832487 +0530,
capotel,vvrl,n,0,8,8,15,21.45089580002241,,,,,21.429233100032434,21.45089580002241,21.951640400104225,21.951640400104225,21.970153900096193,22.5788805000484,n,1,0.6186337000690401,None,,,,aakash,2024-12-02_19h36.45.189,solo_project,2024.1.5,None,2024-12-02 19h36.58.832487 +0530,
