stimulus,condition,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,text_2.started,instructions.stopped,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,thank_you.started,text_3.started,thank_you.stopped,participant,date,expName,psychopyVersion,frameRate,expStart,
veturin,vvrl,n,0,9,9,17,28.884559400146827,,,,,28.862364599946886,28.884559400146827,29.402667500078678,29.402667500078678,29.402667500078678,30.180365399923176,n,1,0.7599444999359548,None,,,,samarth,2024-12-02_13h46.58.168,solo_project,2024.1.5,None,2024-12-02 13h47.12.907262 +0530,
modurite,vvrl,n,0,10,10,31,30.20354239991866,,,,,30.181620199931785,30.20354239991866,30.7042104001157,30.7042104001157,30.737208100035787,32.74938810011372,n,1,2.0306898998096585,None,,,,samarth,2024-12-02_13h46.58.168,solo_project,2024.1.5,None,2024-12-02 13h47.12.907262 +0530,
capotel,vvrl,n,0,11,11,15,32.77328700013459,,,,,32.750616000033915,32.77328700013459,33.25777030014433,33.25777030014433,33.274594800081104,34.46675859997049,n,1,1.1889231000095606,None,,,,samarth,2024-12-02_13h46.58.168,solo_project,2024.1.5,None,2024-12-02 13h47.12.907262 +0530,
animal  ,control,y,0,12,12,8,34.49164040014148,,,,,34.468017500126734,34.49164040014148,34.99223400000483,34.99223400000483,35.00950179994106,36.68864960013889,y,1,1.6751465001143515,None,,,,samarth,2024-12-02_13h46.58.168,solo_project,2024.1.5,None,2024-12-02 13h47.12.907262 +0530,
parent  ,control,y,0,13,13,24,36.71005730004981,,,,,36.69048280012794,36.71005730004981,37.2110617000144,37.2110617000144,37.2296116000507,39.28901690011844,y,1,2.0523875998333097,None,,,,samarth,2024-12-02_13h46.58.168,solo_project,2024.1.5,None,2024-12-02 13h47.12.907262 +0530,
acidomy,vvrl,n,0,14,14,27,39.313659500097856,,,,,39.29030200000852,39.313659500097856,39.81418580003083,39.81418580003083,39.83275880012661,40.77488179993816,n,1,0.940204800106585,None,,,,samarth,2024-12-02_13h46.58.168,solo_project,2024.1.5,None,2024-12-02 13h47.12.907262 +0530,
eluberate,vvrl,n,0,15,15,33,40.79849150008522,,,,,40.7761941999197,40.79849150008522,41.29895419999957,41.29895419999957,41.31763310008682,42.24334349995479,n,1,0.9379218998365104,None,,,,samarth,2024-12-02_13h46.58.168,solo_project,2024.1.5,None,2024-12-02 13h47.12.907262 +0530,
grateful  ,control,y,0,16,16,18,42.26646160008386,,,,,42.244338900083676,42.26646160008386,42.76703240000643,42.76703240000643,42.78563980013132,45.69592700013891,y,1,2.911434100009501,None,,,,samarth,2024-12-02_13h46.58.168,solo_project,2024.1.5,None,2024-12-02 13h47.12.907262 +0530,
capacity  ,control,y,0,17,17,0,45.720318200066686,,,,,45.69714400009252,45.720318200066686,46.22086520004086,46.22086520004086,46.25439239991829,47.09741950011812,y,1,0.8626651000231504,None,,,,samarth,2024-12-02_13h46.58.168,solo_project,2024.1.5,None,2024-12-02 13h47.12.907262 +0530,
camera  ,control,y,0,18,18,6,47.12206969992258,,,,,47.0986627000384,47.12206969992258,47.62256029993296,47.62256029993296,47.640709900064394,48.29832600010559,y,1,0.6599007998593152,None,,,,samarth,2024-12-02_13h46.58.168,solo_project,2024.1.5,None,2024-12-02 13h47.12.907262 +0530,
regular  ,control,y,0,19,19,12,48.32337519992143,,,,,48.2995430000592,48.32337519992143,48.823785700136796,48.823785700136796,48.857096099993214,49.71678779996,y,1,0.8842713001649827,None,,,,samarth,2024-12-02_13h46.58.168,solo_project,2024.1.5,None,2024-12-02 13h47.12.907262 +0530,
benafot,vvrl,n,0,20,20,21,49.741457200143486,,,,,49.71803480014205,49.741457200143486,50.24241770012304,50.24241770012304,50.27524599991739,51.385716299992055,n,1,1.12590690003708,None,,,,samarth,2024-12-02_13h46.58.168,solo_project,2024.1.5,None,2024-12-02 13h47.12.907262 +0530,
cerdenal,vvrl,n,0,21,21,29,51.40980860008858,,,,,51.386932000052184,51.40980860008858,51.910597699927166,51.910597699927166,51.929122700123116,53.29976630001329,n,1,1.381461199838668,None,,,,samarth,2024-12-02_13h46.58.168,solo_project,2024.1.5,None,2024-12-02 13h47.12.907262 +0530,
liborul,vvrl,n,0,22,22,37,53.31334240012802,,,,,53.30041499994695,53.31334240012802,53.82921539992094,53.82921539992094,53.82921539992094,54.50543290004134,n,1,0.6532389000058174,None,,,,samarth,2024-12-02_13h46.58.168,solo_project,2024.1.5,None,2024-12-02 13h47.12.907262 +0530,
capital  ,control,y,0,23,23,14,54.52993190009147,,,,,54.50665230001323,54.52993190009147,55.03286319994368,55.03286319994368,55.03286319994368,56.32758680009283,y,1,1.2928654002025723,None,,,,samarth,2024-12-02_13h46.58.168,solo_project,2024.1.5,None,2024-12-02 13h47.12.907262 +0530,
resident  ,control,y,0,24,24,2,56.348546399967745,,,,,56.32906419993378,56.348546399967745,56.849197699921206,56.849197699921206,56.867692600004375,57.79262929991819,y,1,0.9370812999550253,None,,,,samarth,2024-12-02_13h46.58.168,solo_project,2024.1.5,None,2024-12-02 13h47.12.907262 +0530,
beside  ,control,y,0,25,25,4,57.81677419994958,,,,,57.793862299993634,57.81677419994958,58.31731100007892,58.31731100007892,58.350800400134176,58.997440699953586,y,1,0.6710530000273138,None,,,,samarth,2024-12-02_13h46.58.168,solo_project,2024.1.5,None,2024-12-02 13h47.12.907262 +0530,
liberal  ,control,y,0,26,26,36,59.01814920012839,,,,,58.99922040011734,59.01814920012839,59.53566120006144,59.53566120006144,59.53566120006144,60.19987739995122,y,1,0.6462072001304477,None,,,,samarth,2024-12-02_13h46.58.168,solo_project,2024.1.5,None,2024-12-02 13h47.12.907262 +0530,
regolir,vvrl,n,0,27,27,13,60.21991829993203,,,,,60.20094499993138,60.21991829993203,60.72000840003602,60.72000840003602,60.75355040002614,61.713745299959555,n,1,0.9859893000684679,None,,,,samarth,2024-12-02_13h46.58.168,solo_project,2024.1.5,None,2024-12-02 13h47.12.907262 +0530,
cafeteria  ,control,y,0,28,28,10,61.73776930011809,,,,,61.71505270013586,61.73776930011809,62.23845840012655,62.23845840012655,62.25701680011116,63.43302350002341,y,1,1.1810602000914514,None,,,,samarth,2024-12-02_13h46.58.168,solo_project,2024.1.5,None,2024-12-02 13h47.12.907262 +0530,
editor  ,control,y,0,29,29,34,63.45618969993666,,,,,63.434244900010526,63.45618969993666,63.957084600115195,63.957084600115195,63.99035370000638,65.11956740007736,y,1,1.1539472001604736,None,,,,samarth,2024-12-02_13h46.58.168,solo_project,2024.1.5,None,2024-12-02 13h47.12.907262 +0530,
cifuteria,vvrl,n,0,30,30,11,65.14173789997585,,,,,65.12087030010298,65.14173789997585,65.64202310005203,65.64202310005203,65.67573840008117,66.93528180010617,n,1,1.2742226999253035,None,,,,samarth,2024-12-02_13h46.58.168,solo_project,2024.1.5,None,2024-12-02 13h47.12.907262 +0530,
elaborate  ,control,y,0,31,31,32,66.96025020000525,,,,,66.93651479994878,66.96025020000525,67.46112310001627,67.46112310001627,67.4940281000454,69.78969649993815,y,1,2.31287550018169,None,,,,samarth,2024-12-02_13h46.58.168,solo_project,2024.1.5,None,2024-12-02 13h47.12.907262 +0530,
sentiment  ,control,y,0,32,32,38,69.81335030007176,,,,,69.79101189994253,69.81335030007176,70.31437649996951,70.31437649996951,70.3326332999859,73.05858730012551,y,1,2.7317675999365747,None,,,,samarth,2024-12-02_13h46.58.168,solo_project,2024.1.5,None,2024-12-02 13h47.12.907262 +0530,
porint,vvrl,n,0,33,33,25,73.08360460004769,,,,,73.05990090011619,73.08360460004769,73.58453380013816,73.58453380013816,73.61764020007104,74.96172010013834,n,1,1.3752881998661906,None,,,,samarth,2024-12-02_13h46.58.168,solo_project,2024.1.5,None,2024-12-02 13h47.12.907262 +0530,
cimura,vvrl,n,0,34,34,7,74.98567349999212,,,,,74.96308299992234,74.98567349999212,75.48662959993817,75.48662959993817,75.51994369993918,76.52915469999425,n,1,1.0408319998532534,None,,,,samarth,2024-12-02_13h46.58.168,solo_project,2024.1.5,None,2024-12-02 13h47.12.907262 +0530,
veteran  ,control,y,0,35,35,16,76.55393070005812,,,,,76.53040169994347,76.55393070005812,77.0712425999809,77.0712425999809,77.0712425999809,78.03340740012936,n,0,0.9435896999202669,None,,,,samarth,2024-12-02_13h46.58.168,solo_project,2024.1.5,None,2024-12-02 13h47.12.907262 +0530,
operator  ,control,y,0,36,36,22,78.0563082001172,,,,,78.03459360008128,78.0563082001172,78.55627629999071,78.55627629999071,78.58943239995278,86.3899773999583,y,1,7.809190300060436,None,,,,samarth,2024-12-02_13h46.58.168,solo_project,2024.1.5,None,2024-12-02 13h47.12.907262 +0530,
moderate  ,control,y,0,37,37,30,86.41514510009438,,,,,86.39119490003213,86.41514510009438,86.91568620014004,86.91568620014004,86.94859410007484,93.14956580009311,y,1,6.218895600177348,None,,,,samarth,2024-12-02_13h46.58.168,solo_project,2024.1.5,None,2024-12-02 13h47.12.907262 +0530,
opuritor,vvrl,n,0,38,38,23,93.17208579997532,,,,,93.15108320000581,93.17208579997532,93.67489179992117,93.67489179992117,93.67489179992117,99.4543506000191,n,1,5.750473800115287,None,,,,samarth,2024-12-02_13h46.58.168,solo_project,2024.1.5,None,2024-12-02 13h47.12.907262 +0530,
edatur,vvrl,n,0,39,39,35,99.47907979995944,,,,,99.4555776999332,99.47907979995944,99.98141609993763,99.98141609993763,99.98141609993763,100.78905720007606,n,1,0.8020345000550151,None,,,,samarth,2024-12-02_13h46.58.168,solo_project,2024.1.5,None,2024-12-02 13h47.12.907262 +0530,
,,,,,,,,,,,,,,,,,,,,,,100.79017900000326,100.81398169999011,105.79148899996653,samarth,2024-12-02_13h46.58.168,solo_project,2024.1.5,None,2024-12-02 13h47.12.907262 +0530,
