stimulus,condition,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,text_2.started,instructions.stopped,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,thank_you.started,text_3.started,thank_you.stopped,participant,date,expName,psychopyVersion,frameRate,expStart,
bewoted,ccrl,n,0,26,26,21,64.94185460009612,,,,,64.92189239989966,64.94185460009612,65.44242669991218,65.44242669991218,65.47576049994677,67.72047089994885,n,1,2.2689441998954862,None,,,,samarth,2024-12-02_13h49.32.562,solo_project,2024.1.5,None,2024-12-02 13h49.51.657956 +0530,
removal  ,control,y,0,27,27,22,67.74484380008653,,,,,67.72164030000567,67.74484380008653,68.24550849990919,68.24550849990919,68.27878240006976,69.85558740003034,y,1,1.5903207999654114,None,,,,samarth,2024-12-02_13h49.32.562,solo_project,2024.1.5,None,2024-12-02 13h49.51.657956 +0530,
heritage  ,control,y,0,28,28,2,69.88053299998865,,,,,69.85688129998744,69.88053299998865,70.38115489995107,70.38115489995107,70.41493319999427,71.026547400048,y,1,0.628895299974829,None,,,,samarth,2024-12-02_13h49.32.562,solo_project,2024.1.5,None,2024-12-02 13h49.51.657956 +0530,
provide  ,control,y,0,29,29,24,71.04877669992857,,,,,71.027840499999,71.04877669992857,71.55157359992154,71.55157359992154,71.55157359992154,72.59397520008497,y,1,1.025641400134191,None,,,,samarth,2024-12-02_13h49.32.562,solo_project,2024.1.5,None,2024-12-02 13h49.51.657956 +0530,
military  ,control,y,0,30,30,28,72.61685619992204,,,,,72.5954404999502,72.61685619992204,73.11977849993855,73.11977849993855,73.11977849993855,73.77746029989794,y,1,0.6395906000398099,None,,,,samarth,2024-12-02_13h49.32.562,solo_project,2024.1.5,None,2024-12-02 13h49.51.657956 +0530,
nunewical,ccrl,n,0,31,31,37,73.80151210003532,,,,,73.77865669992752,73.80151210003532,74.30440969998017,74.30440969998017,74.30440969998017,75.26389140007086,n,1,0.9425239998381585,None,,,,samarth,2024-12-02_13h49.32.562,solo_project,2024.1.5,None,2024-12-02 13h49.51.657956 +0530,
indicate  ,control,y,0,32,32,0,75.28656670008786,,,,,75.26552170002833,75.28656670008786,75.78730219998397,75.78730219998397,75.82027089991607,76.6135132999625,y,1,0.8090859998483211,None,,,,samarth,2024-12-02_13h49.32.562,solo_project,2024.1.5,None,2024-12-02 13h49.51.657956 +0530,
posity,ccrl,n,0,33,33,7,76.63790359999985,,,,,76.61498739989474,76.63790359999985,77.14083839999512,77.14083839999512,77.14083839999512,78.46785210003145,n,1,1.3171888999640942,None,,,,samarth,2024-12-02_13h49.32.562,solo_project,2024.1.5,None,2024-12-02 13h49.51.657956 +0530,
delahe,ccrl,n,0,34,34,13,78.49027070007287,,,,,78.46979380003177,78.49027070007287,78.99244869989343,78.99244869989343,78.99244869989343,81.30386510002427,n,1,2.2978539001196623,None,,,,samarth,2024-12-02_13h49.32.562,solo_project,2024.1.5,None,2024-12-02 13h49.51.657956 +0530,
beloved  ,control,y,0,35,35,20,81.32643479993567,,,,,81.30538409994915,81.32643479993567,81.82702139997855,81.82702139997855,81.86037690006196,83.28794010006823,y,1,1.4473013998940587,None,,,,samarth,2024-12-02_13h49.32.562,solo_project,2024.1.5,None,2024-12-02 13h49.51.657956 +0530,
disluge,ccrl,n,0,36,36,27,83.31192320003174,,,,,83.2891881999094,83.31192320003174,83.81258570007049,83.81258570007049,83.83106529992074,87.55861729988828,n,1,3.7172032999806106,None,,,,samarth,2024-12-02_13h49.32.562,solo_project,2024.1.5,None,2024-12-02 13h49.51.657956 +0530,
recile,ccrl,n,0,37,37,9,87.58324260008521,,,,,87.56008900003508,87.58324260008521,88.0841739999596,88.0841739999596,88.11722259991802,88.82752509997226,n,1,0.724645100068301,None,,,,samarth,2024-12-02_13h49.32.562,solo_project,2024.1.5,None,2024-12-02 13h49.51.657956 +0530,
repifion,ccrl,n,0,38,38,17,88.85140429995954,,,,,88.82896009995602,88.85140429995954,89.352016299963,89.352016299963,89.38557459996082,102.4927550998982,n,1,13.116619099862874,None,,,,samarth,2024-12-02_13h49.32.562,solo_project,2024.1.5,None,2024-12-02 13h49.51.657956 +0530,
rapidly  ,control,y,0,39,39,18,102.51622330001555,,,,,102.49412619997747,102.51622330001555,103.018803199986,103.018803199986,103.018803199986,104.5259813000448,y,1,1.5019262998830527,None,,,,samarth,2024-12-02_13h49.32.562,solo_project,2024.1.5,None,2024-12-02 13h49.51.657956 +0530,
,,,,,,,,,,,,,,,,,,,,,,104.52649480011314,104.53577430010773,109.53322899993509,samarth,2024-12-02_13h49.32.562,solo_project,2024.1.5,None,2024-12-02 13h49.51.657956 +0530,
