57.8451 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
57.8473 	INFO 	Loaded monitor calibration from ['2024_08_07 22:29']
58.4281 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000270060DDB80>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000270060DDB20>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000270060DD970>, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x00000270064F69D0>, multiSample=False, name='window1', numSamples=2, pos=[560.0, 240.0], screen=0, size=array([800, 600]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
58.4282 	EXP 	window1: backgroundImage = ''
58.4283 	EXP 	window1: backgroundFit = 'none'
58.4287 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x00000270060DDCA0>
58.4292 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x00000270060DDCA0>
58.4341 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x00000270060DDCA0>
58.4354 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x00000270060DDCA0>
58.4559 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
58.4597 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
58.4638 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
58.4683 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
58.4715 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
58.4734 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
58.4759 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
58.4785 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
58.4798 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
58.4810 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
58.4829 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
58.4849 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
58.4866 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
58.4882 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
58.4897 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
58.4914 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
58.4934 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
58.4951 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
58.4966 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
58.4988 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
58.5002 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
58.5016 	DEBUG 	Uploading Texture Font fontname to graphics card
58.5043 	DEBUG 	Upload of Texture Font fontname complete
58.5140 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x00000270060DDCA0>
58.5147 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x00000270060DDCA0>
58.5170 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x00000270060DDCA0>
58.5191 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x00000270060DDCA0>
58.5328 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
58.5386 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
58.5436 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
58.5447 	DEBUG 	Uploading Texture Font fontname to graphics card
58.5499 	DEBUG 	Upload of Texture Font fontname complete
58.5568 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
58.5569 	EXP 	window1: recordFrameIntervals = False
58.7669 	EXP 	window1: recordFrameIntervals = True
58.8380 	WARNING 	t of last frame was 21.88ms (=1/45)
58.8681 	WARNING 	t of last frame was 30.06ms (=1/33)
59.0330 	EXP 	Screen (0) actual frame rate measured at 60.80Hz
59.0331 	EXP 	window1: recordFrameIntervals = False
59.0332 	EXP 	window1: mouseVisible = False
59.0344 	EXP 	window1: mouseVisible = False
59.0349 	EXP 	window1: mouseVisible = False
59.0375 	EXP 	window1: mouseVisible = False
59.0398 	EXP 	window1: mouseVisible = False
59.0543 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
59.0581 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
59.0628 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
59.0653 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
59.0675 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
59.0698 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
59.0716 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
59.0739 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
59.0763 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
59.0786 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
59.0791 	DEBUG 	Uploading Texture Font fontname to graphics card
59.0812 	DEBUG 	Upload of Texture Font fontname complete
59.0842 	EXP 	window1: mouseVisible = False
59.0844 	EXP 	window1: mouseVisible = False
59.0853 	EXP 	window1: mouseVisible = False
59.0861 	EXP 	window1: mouseVisible = False
59.1881 	WARNING 	launchHubServer: If using the iohub mouse or eyetracker devices, fullScr should be True.
65.7719 	INFO 	keyboard.Keyboard is using iohub backend.
65.7719 	INFO 	keyboard.Keyboard is using iohub backend.
65.7720 	EXP 	solo_project: status = STARTED
65.7724 	EXP 	window1: mouseVisible = False
66.0562 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
66.0566 	EXP 	window1: mouseVisible = False
