stimulus,condition,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,text_2.started,instructions.stopped,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,thank_you.started,text_3.started,thank_you.stopped,participant,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,0.01800579996779561,0.041996599873527884,10.011546799913049,,,,,,,,,,,,,,samarth,2024-12-02_13h52.23.651,solo_project,2024.1.5,None,2024-12-02 13h52.37.343986 +0530,
stelon,vvtl,n,0,0,0,31,10.053557599894702,,,,,10.036313900025561,10.053557599894702,10.520950600039214,10.520950600039214,10.572623299900442,12.17429169989191,n,1,1.6355275998357683,None,,,,samarth,2024-12-02_13h52.23.651,solo_project,2024.1.5,None,2024-12-02 13h52.37.343986 +0530,
propasol,vvtl,n,0,1,1,7,12.20671120006591,,,,,12.176474099978805,12.20671120006591,12.706432200036943,12.706432200036943,12.724932000041008,13.749405500013381,n,1,1.018128499854356,None,,,,samarth,2024-12-02_13h52.23.651,solo_project,2024.1.5,None,2024-12-02 13h52.37.343986 +0530,
ceremony  ,control,y,0,2,2,18,13.774275499861687,,,,,13.750626900000498,13.774275499861687,14.27530699991621,14.27530699991621,14.308910900028422,15.118517499882728,n,0,0.8167057000100613,None,,,,samarth,2024-12-02_13h52.23.651,solo_project,2024.1.5,None,2024-12-02 13h52.37.343986 +0530,
mirganal,vvtl,n,0,3,3,25,15.142381199868396,,,,,15.12055639992468,15.142381199868396,15.645397400017828,15.645397400017828,15.645397400017828,16.516625399934128,n,1,0.868844699813053,None,,,,samarth,2024-12-02_13h52.23.651,solo_project,2024.1.5,None,2024-12-02 13h52.37.343986 +0530,
delicate  ,control,y,0,4,4,28,16.543676699977368,,,,,16.5181317999959,16.543676699977368,17.044571100035682,17.044571100035682,17.077986999880522,18.071269100066274,y,1,1.0220303998794407,None,,,,samarth,2024-12-02_13h52.23.651,solo_project,2024.1.5,None,2024-12-02 13h52.37.343986 +0530,
ametaur,vvtl,n,0,5,5,21,18.09537800005637,,,,,18.071910599945113,18.09537800005637,18.580017799977213,18.580017799977213,18.61311429995112,19.68910970003344,n,1,1.082690800074488,None,,,,samarth,2024-12-02_13h52.23.651,solo_project,2024.1.5,None,2024-12-02 13h52.37.343986 +0530,
medicine  ,control,y,0,6,6,2,19.714299599872902,,,,,19.69032509997487,19.714299599872902,20.231426999904215,20.231426999904215,20.231426999904215,21.49252610001713,y,1,1.2500862998422235,None,,,,samarth,2024-12-02_13h52.23.651,solo_project,2024.1.5,None,2024-12-02 13h52.37.343986 +0530,
midecine,vvtl,n,0,7,7,3,21.515861900057644,,,,,21.493496800074354,21.515861900057644,22.000414500012994,22.000414500012994,22.017112700035796,23.18909540004097,n,1,1.1870873998850584,None,,,,samarth,2024-12-02_13h52.23.651,solo_project,2024.1.5,None,2024-12-02 13h52.37.343986 +0530,
quality  ,control,y,0,8,8,0,23.20149419992231,,,,,23.189695100067183,23.20149419992231,23.718386200023815,23.718386200023815,23.718386200023815,24.964059100020677,y,1,1.2424659000243992,None,,,,samarth,2024-12-02_13h52.23.651,solo_project,2024.1.5,None,2024-12-02 13h52.37.343986 +0530,
mastike,vvtl,n,0,9,9,37,24.98633800004609,,,,,24.965532599948347,24.98633800004609,25.48913179989904,25.48913179989904,25.48913179989904,26.948666699929163,n,1,1.4258212000131607,None,,,,samarth,2024-12-02_13h52.23.651,solo_project,2024.1.5,None,2024-12-02 13h52.37.343986 +0530,
proposal  ,control,y,0,10,10,6,26.972215099958703,,,,,26.94991820002906,26.972215099958703,27.472829199861735,27.472829199861735,27.50599219999276,30.93557500001043,y,1,3.450243900064379,None,,,,samarth,2024-12-02_13h52.23.651,solo_project,2024.1.5,None,2024-12-02 13h52.37.343986 +0530,
viladity,vvtl,n,0,11,11,27,30.958828300004825,,,,,30.936780999880284,30.958828300004825,31.463693199912086,31.463693199912086,31.463693199912086,35.356736900052056,n,1,3.8856800999492407,None,,,,samarth,2024-12-02_13h52.23.651,solo_project,2024.1.5,None,2024-12-02 13h52.37.343986 +0530,
specemin,vvtl,n,0,12,12,13,35.38121520006098,,,,,35.35795159987174,35.38121520006098,35.881621199892834,35.881621199892834,35.900296200066805,37.47749969991855,n,1,1.5929730997886509,None,,,,samarth,2024-12-02_13h52.23.651,solo_project,2024.1.5,None,2024-12-02 13h52.37.343986 +0530,
advosiry,vvtl,n,0,13,13,23,37.5001334999688,,,,,37.478834100067616,37.5001334999688,38.00265079992823,38.00265079992823,38.00265079992823,41.647201099898666,n,1,3.6256782000418752,None,,,,samarth,2024-12-02_13h52.23.651,solo_project,2024.1.5,None,2024-12-02 13h52.37.343986 +0530,
tribute  ,control,y,0,14,14,14,41.671563300071284,,,,,41.648500700015575,41.671563300071284,42.1722820000723,42.1722820000723,42.205286799930036,43.33384480001405,y,1,1.1509773000143468,None,,,,samarth,2024-12-02_13h52.23.651,solo_project,2024.1.5,None,2024-12-02 13h52.37.343986 +0530,
specific  ,control,y,0,15,15,10,43.35708329989575,,,,,43.334923499962315,43.35708329989575,43.859220899874344,43.859220899874344,43.859220899874344,45.60124520002864,y,1,1.7173717999830842,None,,,,samarth,2024-12-02_13h52.23.651,solo_project,2024.1.5,None,2024-12-02 13h52.37.343986 +0530,
radical  ,control,y,0,16,16,4,45.62630510004237,,,,,45.602446699980646,45.62630510004237,46.111121699912474,46.111121699912474,46.142923600040376,47.00334480009042,y,1,0.8836262000259012,None,,,,samarth,2024-12-02_13h52.23.651,solo_project,2024.1.5,None,2024-12-02 13h52.37.343986 +0530,
catogery,vvtl,n,0,17,17,17,47.02744679991156,,,,,47.004647800000384,47.02744679991156,47.527858699904755,47.527858699904755,47.56103529990651,50.82675340003334,y,0,3.287676899926737,None,,,,samarth,2024-12-02_13h52.23.651,solo_project,2024.1.5,None,2024-12-02 13h52.37.343986 +0530,
comedy  ,control,y,0,18,18,34,50.84812509990297,,,,,50.828456399962306,50.84812509990297,51.35069160000421,51.35069160000421,51.35069160000421,52.44384999992326,y,1,1.0913930998649448,None,,,,samarth,2024-12-02_13h52.23.651,solo_project,2024.1.5,None,2024-12-02 13h52.37.343986 +0530,
specimen  ,control,y,0,19,19,12,52.46655140002258,,,,,52.44509440008551,52.46655140002258,52.96733279991895,52.96733279991895,53.0003017000854,59.917591399978846,n,0,6.943959899945185,None,,,,samarth,2024-12-02_13h52.23.651,solo_project,2024.1.5,None,2024-12-02 13h52.37.343986 +0530,
decade  ,control,y,0,20,20,38,59.941204600036144,,,,,59.91887459997088,59.941204600036144,60.443777800071985,60.443777800071985,60.443777800071985,62.58644929993898,y,1,2.1316734000574797,None,,,,samarth,2024-12-02_13h52.23.651,solo_project,2024.1.5,None,2024-12-02 13h52.37.343986 +0530,
spicefic,vvtl,n,0,21,21,11,62.610754899913445,,,,,62.587664999999106,62.610754899913445,63.113822899991646,63.113822899991646,63.113822899991646,64.82250969996676,n,1,1.6947695999406278,None,,,,samarth,2024-12-02_13h52.23.651,solo_project,2024.1.5,None,2024-12-02 13h52.37.343986 +0530,
quilaty,vvtl,n,0,22,22,1,64.8469604998827,,,,,64.8239136999473,64.8469604998827,65.3639726000838,65.3639726000838,65.3639726000838,66.37464950000867,n,1,0.9985142999794334,None,,,,samarth,2024-12-02_13h52.23.651,solo_project,2024.1.5,None,2024-12-02 13h52.37.343986 +0530,
resume  ,control,y,0,23,23,8,66.39838319993578,,,,,66.37586449994706,66.39838319993578,66.89894789992832,66.89894789992832,66.93235450005159,68.2932126999367,y,1,1.381612200057134,None,,,,samarth,2024-12-02_13h52.23.651,solo_project,2024.1.5,None,2024-12-02 13h52.37.343986 +0530,
lacote,vvtl,n,0,24,24,33,68.31757900002412,,,,,68.29482270008884,68.31757900002412,68.81764600006863,68.81764600006863,68.83651669998653,70.36177790001966,n,1,1.5261994001921266,None,,,,samarth,2024-12-02_13h52.23.651,solo_project,2024.1.5,None,2024-12-02 13h52.37.343986 +0530,
ruseme,vvtl,n,0,25,25,9,70.38596370001324,,,,,70.36310429987498,70.38596370001324,70.88651570002548,70.88651570002548,70.92033719993196,71.71522450004704,n,1,0.8221666999161243,None,,,,samarth,2024-12-02_13h52.23.651,solo_project,2024.1.5,None,2024-12-02 13h52.37.343986 +0530,
cemody,vvtl,n,0,26,26,35,71.73748270003125,,,,,71.71683129994199,71.73748270003125,72.23989329999313,72.23989329999313,72.23989329999313,72.98099750000983,n,1,0.7200088000390679,None,,,,samarth,2024-12-02_13h52.23.651,solo_project,2024.1.5,None,2024-12-02 13h52.37.343986 +0530,
advisory  ,control,y,0,27,27,22,73.00605379999615,,,,,72.98220940004103,73.00605379999615,73.50617270008661,73.50617270008661,73.53935069986619,74.79987980006263,y,1,1.2679297998547554,None,,,,samarth,2024-12-02_13h52.23.651,solo_project,2024.1.5,None,2024-12-02 13h52.37.343986 +0530,
validity  ,control,y,0,28,28,26,74.82426759996451,,,,,74.80116260005161,74.82426759996451,75.32491449988447,75.32491449988447,75.34372080001049,76.25135080004111,y,1,0.9133470000233501,None,,,,samarth,2024-12-02_13h52.23.651,solo_project,2024.1.5,None,2024-12-02 13h52.37.343986 +0530,
delacite,vvtl,n,0,29,29,29,76.2765615999233,,,,,76.25282360007986,76.2765615999233,76.77663289988413,76.77663289988413,76.80979430000298,77.87229139986448,n,1,1.0899019001517445,None,,,,samarth,2024-12-02_13h52.23.651,solo_project,2024.1.5,None,2024-12-02 13h52.37.343986 +0530,
locate  ,control,y,0,30,30,32,77.89424719987437,,,,,77.87406429997645,77.89424719987437,78.39512829994783,78.39512829994783,78.42868779995479,81.0238812000025,y,1,2.6216916001867503,None,,,,samarth,2024-12-02_13h52.23.651,solo_project,2024.1.5,None,2024-12-02 13h52.37.343986 +0530,
ceromeny,vvtl,n,0,31,31,19,81.04750279989094,,,,,81.02515790006146,81.04750279989094,81.54837099998258,81.54837099998258,81.56690749991685,82.52453020005487,n,1,0.9544162000529468,None,,,,samarth,2024-12-02_13h52.23.651,solo_project,2024.1.5,None,2024-12-02 13h52.37.343986 +0530,
trubite,vvtl,n,0,32,32,15,82.54916439997032,,,,,82.52600339986384,82.54916439997032,83.05169790005311,83.05169790005311,83.05169790005311,84.64410299994051,n,1,1.5779984998516738,None,,,,samarth,2024-12-02_13h52.23.651,solo_project,2024.1.5,None,2024-12-02 13h52.37.343986 +0530,
category  ,control,y,0,33,33,16,84.66841779998504,,,,,84.6453297000844,84.66841779998504,85.16901140008122,85.16901140008122,85.20233669993468,87.49943730002269,y,1,2.324610099894926,None,,,,samarth,2024-12-02_13h52.23.651,solo_project,2024.1.5,None,2024-12-02 13h52.37.343986 +0530,
amateur  ,control,y,0,34,34,20,87.52164239995182,,,,,87.50080269994214,87.52164239995182,88.02203970006667,88.02203970006667,88.05586329987273,89.08229509997182,y,1,1.046525500016287,None,,,,samarth,2024-12-02_13h52.23.651,solo_project,2024.1.5,None,2024-12-02 13h52.37.343986 +0530,
dacede,vvtl,n,0,35,35,39,89.10647280002013,,,,,89.08385360008106,89.10647280002013,89.60728110000491,89.60728110000491,89.64040839998052,90.96672850009054,n,1,1.3525411000009626,None,,,,samarth,2024-12-02_13h52.23.651,solo_project,2024.1.5,None,2024-12-02 13h52.37.343986 +0530,
stolen  ,control,y,0,36,36,30,90.99144009989686,,,,,90.96788699994795,90.99144009989686,91.49263420002535,91.49263420002535,91.51103689987212,92.45426640007645,y,1,0.9569977999199182,None,,,,samarth,2024-12-02_13h52.23.651,solo_project,2024.1.5,None,2024-12-02 13h52.37.343986 +0530,
radacil,vvtl,n,0,37,37,5,92.47695849998854,,,,,92.4555080998689,92.47695849998854,92.97730110003613,92.97730110003613,92.99616169999354,95.4225363000296,n,1,2.4394543999806046,None,,,,samarth,2024-12-02_13h52.23.651,solo_project,2024.1.5,None,2024-12-02 13h52.37.343986 +0530,
