pos,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line_1.started,line_2.started,line_3.started,line_4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
-50,x,6,0,24,0,,,,,58.27056730003096,,58.248201100039296,58.27056730003096,59.27171740005724,59.27171740005724,59.27171740005724,59.27171740005724,59.305036399979144,60.27287200000137,60.27287200000137,60.58173860004172,x,1,0.30056759994477034,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
150,v,6,1,25,1,,,,,60.60634769999888,,60.584644700051285,60.60634769999888,61.60749359999318,61.60749359999318,61.60749359999318,61.60749359999318,61.64088510000147,62.60875500005204,62.60875500005204,62.91733760002535,v,1,0.27984260010998696,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
50,c,6,2,26,2,,,,,62.942204599967226,,62.919918600004166,62.942204599967226,63.94338099996094,63.94338099996094,63.94338099996094,63.94338099996094,63.96076719998382,64.9614172000438,64.9614172000438,65.270661400049,c,1,0.3053735001012683,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
-150,z,6,3,27,3,,,,,65.29491249995772,,65.27330030000303,65.29491249995772,66.29590320005082,66.29590320005082,66.29590320005082,66.29590320005082,66.32931369997095,67.29714200005401,67.29714200005401,67.60638140002266,z,1,0.300942900008522,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
-50,x,7,0,28,0,,,,,67.63093600003049,,67.60897529998329,67.63093600003049,68.63182570005301,68.63182570005301,68.63182570005301,68.63182570005301,68.66536680003628,69.6331191000063,69.6331191000063,69.97552950005047,x,1,0.32490709994453937,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
150,v,7,1,29,1,,,,,70.00000100000761,,69.97828549996484,70.00000100000761,71.00108519999776,71.00108519999776,71.00108519999776,71.00108519999776,71.03439889999572,72.00213959999382,72.00213959999382,72.3447787000332,v,1,0.314586199936457,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
50,c,7,2,30,2,,,,,72.36983800004236,,72.34734259999823,72.36983800004236,73.37065379996784,73.37065379996784,73.37065379996784,73.37065379996784,73.40366730000824,74.371578100021,74.371578100021,74.68030650005676,c,1,0.30484570004045963,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
-150,z,7,3,31,3,,,,,74.70512040005997,,74.68287210003473,74.70512040005997,75.70618239999749,75.70618239999749,75.70618239999749,75.70618239999749,75.73974630003795,76.70747140003368,76.70747140003368,77.01962150004692,z,1,0.3023890999611467,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
-50,x,8,0,32,0,,,,,77.04109239997342,,77.02232059999369,77.04109239997342,78.04208919999655,78.04208919999655,78.04208919999655,78.04208919999655,78.07546870002989,79.04348250001203,79.04348250001203,79.38570380001329,x,1,0.31936020008288324,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
150,v,8,1,33,1,,,,,79.41074339998886,,79.38834679999854,79.41074339998886,80.4114209000254,80.4114209000254,80.4114209000254,80.4114209000254,80.4448300000513,81.41266739997081,81.41266739997081,81.75485759996809,v,1,0.3166260999860242,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
50,c,8,2,34,2,,,,,81.7796935000224,,81.75750349997543,81.7796935000224,82.78068460000213,82.78068460000213,82.78068460000213,82.78068460000213,82.81416010006797,83.78187840001192,83.78187840001192,84.12429629999679,c,1,0.3282327000051737,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
-150,z,8,3,35,3,,,,,84.14895539998543,,84.12687929999083,84.14895539998543,85.14989590004552,85.14989590004552,85.14989590004552,85.14989590004552,85.18320039997343,86.16792519995943,86.16792519995943,86.4767550000688,z,1,0.2794008000055328,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
-50,x,9,0,36,0,,,,,86.50155839999206,,86.47977670002729,86.50155839999206,87.50255209999159,87.50255209999159,87.50255209999159,87.50255209999159,87.53600910003297,88.50375390006229,88.50375390006229,88.87917019997258,x,1,0.3462893000105396,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
150,v,9,1,37,1,,,,,88.90427209995687,,88.88179949996993,88.90427209995687,89.9051812000107,89.9051812000107,89.9051812000107,89.9051812000107,89.93876769999042,90.90658780001104,90.90658780001104,91.24894970003515,v,1,0.3358050000388175,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
50,c,9,2,38,2,,,,,91.27350750006735,,91.25149799999781,91.27350750006735,92.25858190003783,92.25858190003783,92.25858190003783,92.25858190003783,92.27568389999215,93.27581739996094,93.27581739996094,93.4176790000638,c,1,0.11615310003980994,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
-150,z,9,3,39,3,,,,,93.44247190002352,,93.4202435000334,93.44247190002352,94.4435352999717,94.4435352999717,94.4435352999717,94.4435352999717,94.4768598000519,95.44479280000087,95.44479280000087,95.82106660003774,z,1,0.347568399971351,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
-50,x,10,0,40,0,,,,,95.84513619996142,,95.82362919999287,95.84513619996142,96.8460972000612,96.8460972000612,96.8460972000612,96.8460972000612,96.87946369999554,97.84744689997751,97.84744689997751,98.18963100004476,x,1,0.3202424000483006,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
150,v,10,1,41,1,,,,,98.2144496999681,,98.1921938000014,98.2144496999681,99.21534280001651,99.21534280001651,99.21534280001651,99.21534280001651,99.24868319998495,100.21657190006226,100.21657190006226,100.52575639996212,v,1,0.2947305999696255,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
50,c,10,2,42,2,,,,,100.55069960001856,,100.52830280002672,100.55069960001856,101.55133240006398,101.55133240006398,101.55133240006398,101.55133240006398,101.58500770002138,102.55243819998577,102.55243819998577,102.9760663000634,c,1,0.4204491999698803,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
-150,z,10,3,43,3,,,,,102.98705990007147,,102.97717209998518,102.98705990007147,104.00376019999385,104.00376019999385,104.00376019999385,104.00376019999385,104.00376019999385,105.00506170000881,105.00506170000881,105.89821250003297,z,1,0.8724278000881895,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
-50,x,11,0,44,0,,,,,105.92268810002133,,105.90080619999208,105.92268810002133,106.92388100002427,106.92388100002427,106.92388100002427,106.92388100002427,106.9572142000543,107.92517409997527,107.92517409997527,108.4683323999634,x,1,0.5140033999923617,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
150,v,11,1,45,1,,,,,108.49219200003427,,108.47092089999933,108.49219200003427,109.49325539998244,109.49325539998244,109.49325539998244,109.49325539998244,109.52652159996796,110.49441519996617,110.49441519996617,110.80347779998556,v,1,0.30449690006207675,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
50,c,11,2,46,2,,,,,110.8280752999708,,110.80614210001659,110.8280752999708,111.82911819999572,111.82911819999572,111.82911819999572,111.82911819999572,111.86252720002085,112.83031440002378,112.83031440002378,113.20593719999306,c,1,0.3505022000754252,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
-150,z,11,3,47,3,,,,,113.23078109999187,,113.20854270004202,113.23078109999187,114.23175370006356,114.23175370006356,114.23175370006356,114.23175370006356,114.26508559996728,115.23308120004367,115.23308120004367,115.67607389995828,z,1,0.4123901999555528,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
-50,x,12,0,48,0,,,,,115.70013100001961,,115.67868969996925,115.70013100001961,116.70119110005908,116.70119110005908,116.70119110005908,116.70119110005908,116.73463359999005,117.70229110005312,117.70229110005312,118.07767899997998,x,1,0.36460089997854084,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
150,v,12,1,49,1,,,,,118.10262370004784,,118.08042320003733,118.10262370004784,119.10420750000048,119.10420750000048,119.10420750000048,119.10420750000048,119.13763270003255,120.10507160006091,120.10507160006091,120.44680749997497,v,1,0.3228364000096917,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
50,c,12,2,50,2,,,,,120.47184500005096,,120.44941989996005,120.47184500005096,121.48975479998626,121.48975479998626,121.48975479998626,121.48975479998626,121.48975479998626,122.49091809999663,122.49091809999663,122.83341349998955,c,1,0.33508829993661493,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
-150,z,12,3,51,3,,,,,122.85825719998684,,122.83602749998681,122.85825719998684,123.85890870005824,123.85890870005824,123.85890870005824,123.85890870005824,123.89225829998031,124.86014850006904,124.86014850006904,125.16869279998355,z,1,0.27900779992341995,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
-50,x,13,0,52,0,,,,,125.19378640002105,,125.17153829999734,125.19378640002105,126.19499700004235,126.19499700004235,126.19499700004235,126.19499700004235,126.22819689998869,127.19619779998902,127.19619779998902,127.63822560000699,x,1,0.43273060000501573,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
150,v,13,1,53,1,,,,,127.66316730005201,,127.6408395000035,127.66316730005201,128.66422759997658,128.66422759997658,128.66422759997658,128.66422759997658,128.69753690005746,129.66553560004104,129.66553560004104,130.04093550005928,v,1,0.3558301000157371,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
50,c,13,2,54,2,,,,,130.06576510006562,,130.04354059998877,130.06576510006562,131.06706929998472,131.06706929998472,131.06706929998472,131.06706929998472,131.1003700000001,132.0681149000302,132.0681149000302,132.37692269997206,c,1,0.28721969993785024,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
-150,z,13,3,55,3,,,,,132.40175560000353,,132.37952189997304,132.40175560000353,133.40273720002733,133.40273720002733,133.40273720002733,133.40273720002733,133.43602050002664,134.40397960005794,134.40397960005794,134.74592929997016,z,1,0.3144387999782339,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
-50,x,14,0,56,0,,,,,134.77133010001853,,134.7485654000193,134.77133010001853,135.7719118000241,135.7719118000241,135.7719118000241,135.7719118000241,135.80535430007149,136.77324829995632,136.77324829995632,137.19927590002771,x,1,0.41981019999366254,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
150,v,14,1,57,1,,,,,137.22365120006725,,137.2022161000641,137.22365120006725,138.2245402999688,138.2245402999688,138.2245402999688,138.2245402999688,138.25809700007085,139.22584880003706,139.22584880003706,139.6683051000582,v,1,0.411841299966909,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
50,c,14,2,58,2,,,,,139.69309319998138,,139.6709167000372,139.69309319998138,140.69427510001697,140.69427510001697,140.69427510001697,140.69427510001697,140.7275752000278,141.69528360001277,141.69528360001277,142.03734899999108,c,1,0.31918680004309863,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
-150,z,14,3,59,3,,,,,142.06243599997833,,142.03981810004916,142.06243599997833,143.06417879997753,143.06417879997753,143.06417879997753,143.06417879997753,143.0979532999918,144.04852900002152,144.04852900002152,144.369367999956,z,1,0.30714809999335557,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
-50,x,15,0,60,0,,,,,144.38230469997507,,144.37059070006944,144.38230469997507,145.38357439998072,145.38357439998072,145.38357439998072,145.38357439998072,145.38357439998072,146.3848421999719,146.3848421999719,146.69041849998757,x,1,0.29586579999886453,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
150,v,15,1,61,1,,,,,146.70178310002666,,146.69235480006319,146.70178310002666,147.7027931000339,147.7027931000339,147.7027931000339,147.7027931000339,147.7027931000339,148.7038008000236,148.7038008000236,148.96180649998132,v,1,0.252398099983111,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
50,c,15,2,62,2,,,,,148.98670660005882,,148.96459079999477,148.98670660005882,149.98762599995825,149.98762599995825,149.98762599995825,149.98762599995825,150.02092609996907,150.98906140006147,150.98906140006147,151.26491330005229,c,1,0.24791300005745143,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
-150,z,15,3,63,3,,,,,151.2890153999906,,151.2674221000634,151.2890153999906,152.29031650000252,152.29031650000252,152.29031650000252,152.29031650000252,152.32366880006157,153.29140350001398,153.29140350001398,153.63344060000964,z,1,0.3240465000271797,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
-50,x,16,0,64,0,,,,,153.65837399999145,,153.6360704000108,153.65837399999145,154.65936160006095,154.65936160006095,154.65936160006095,154.65936160006095,154.69289870001376,155.66054940002505,155.66054940002505,156.00268879998475,x,1,0.3383491999702528,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
150,v,16,1,65,1,,,,,156.02764860005118,,156.0054146000184,156.02764860005118,157.02865700004622,157.02865700004622,157.02865700004622,157.02865700004622,157.06194929999765,158.02990960003808,158.02990960003808,158.33897190005518,v,1,0.28610959998331964,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
50,c,16,2,66,2,,,,,158.36361720005516,,158.34157010004856,158.36361720005516,159.36451660003513,159.36451660003513,159.36451660003513,159.36451660003513,159.39788139995653,160.36577160004526,160.36577160004526,160.70831360004377,c,1,0.31346790003590286,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
-150,z,16,3,67,3,,,,,160.73275219998322,,160.71090509998612,160.73275219998322,161.73398809996434,161.73398809996434,161.73398809996434,161.73398809996434,161.76736789999995,162.7351129000308,162.7351129000308,163.0434562000446,z,1,0.2941546000074595,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
-50,x,17,0,68,0,,,,,163.06869059999008,,163.0461146000307,163.06869059999008,164.0696634000633,164.0696634000633,164.0696634000633,164.0696634000633,164.10307249997277,165.05490260000806,165.05490260000806,165.41337760002352,x,1,0.34311489993706346,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
150,v,17,1,69,1,,,,,165.43799979996402,,165.41593250003643,165.43799979996402,166.43899920000695,166.43899920000695,166.43899920000695,166.43899920000695,166.47244909999426,167.44007879996207,167.44007879996207,167.78226540004835,v,1,0.3188554000807926,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
50,c,17,2,70,2,,,,,167.8070514999563,,167.78503090003505,167.8070514999563,168.8080895000603,168.8080895000603,168.8080895000603,168.8080895000603,168.84142269997392,169.80957400007173,169.80957400007173,170.1512584000593,c,1,0.3103487000335008,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
-150,z,17,3,71,3,,,,,170.17646600003354,,170.1537965000607,170.17646600003354,171.17748870002106,171.17748870002106,171.17748870002106,171.17748870002106,171.21069490001537,172.17847469996195,172.17847469996195,172.5218312999932,z,1,0.32909350004047155,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
-50,x,18,0,72,0,,,,,172.54571179999039,,172.5244556000689,172.54571179999039,173.54694450006355,173.54694450006355,173.54694450006355,173.54694450006355,173.58015040005557,174.54799600003753,174.54799600003753,174.85682300000917,x,1,0.28918459999840707,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
150,v,18,1,73,1,,,,,174.8820094000548,,174.8594141000649,174.8820094000548,175.8824676000513,175.8824676000513,175.8824676000513,175.8824676000513,175.91581470007077,176.88384230004158,176.88384230004158,177.75968350004405,v,1,0.8467550999484956,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
50,c,18,2,74,2,,,,,177.78462569997646,,177.76229250000324,177.78462569997646,178.78574710001703,178.78574710001703,178.78574710001703,178.78574710001703,178.81919209996704,179.78699200006668,179.78699200006668,180.12917900003958,c,1,0.320129600004293,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
-150,z,18,3,75,3,,,,,180.15407290006988,,180.13177980005275,180.15407290006988,181.15500619995873,181.15500619995873,181.15500619995873,181.15500619995873,181.18877620005514,182.15642330003902,182.15642330003902,182.46485760004725,z,1,0.29706780007109046,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
-50,x,19,0,76,0,,,,,182.48989369999617,,182.46747579996008,182.48989369999617,183.49086460005492,183.49086460005492,183.49086460005492,183.49086460005492,183.52411870006472,184.49218910001218,184.49218910001218,185.03479770000558,x,1,0.5269915999379009,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
150,v,19,1,77,1,,,,,185.0593270000536,,185.0373658000026,185.0593270000536,186.06036210001912,186.06036210001912,186.06036210001912,186.06036210001912,186.09372070000973,187.06159669999033,187.06159669999033,187.40336330002174,v,1,0.32793969998601824,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
50,c,19,2,78,2,,,,,187.42857510002796,,187.40607909997925,187.42857510002796,188.42969340004493,188.42969340004493,188.42969340004493,188.42969340004493,188.46319170005154,189.4309218999697,189.4309218999697,189.80648550007027,c,1,0.3449906000168994,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
-150,z,19,3,79,3,,,,,189.83123770006932,,189.80907570000272,189.83123770006932,190.8322027999675,190.8322027999675,190.8322027999675,190.8322027999675,190.86569070001133,191.85029339999892,191.85029339999892,192.19267460005358,z,1,0.31345450005028397,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
-50,x,20,0,80,0,,,,,192.21716060000472,,192.19527150003705,192.21716060000472,193.2182227000594,193.2182227000594,193.2182227000594,193.2182227000594,193.25157890003175,194.2194726000307,194.2194726000307,194.59549089998472,x,1,0.35372119990643114,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
150,v,20,1,81,1,,,,,194.62001369998325,,194.59810140007176,194.62001369998325,195.62101580004673,195.62101580004673,195.62101580004673,195.62101580004673,195.6544004000025,196.62216809997335,196.62216809997335,196.96391319995746,v,1,0.3076006000628695,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
50,c,20,2,82,2,,,,,196.98908710002434,,196.9665265000658,196.98908710002434,197.99027479998767,197.99027479998767,197.99027479998767,197.99027479998767,198.02377510000952,198.9913455999922,198.9913455999922,199.3333972999826,c,1,0.32295009994413704,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
-150,z,20,3,83,3,,,,,199.35832160001155,,199.33599090005737,199.35832160001155,200.3592823999934,200.3592823999934,200.3592823999934,200.3592823999934,200.39282099995762,201.36052079999354,201.36052079999354,201.63592510006856,z,1,0.27087470004335046,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
-50,x,21,0,84,0,,,,,201.66090959997382,,201.63851259998046,201.66090959997382,202.66202950000297,202.66202950000297,202.66202950000297,202.66202950000297,202.69529189995956,203.66305410000496,203.66305410000496,203.9718660999788,x,1,0.2979070999426767,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
150,v,21,1,85,1,,,,,203.99684719997458,,203.97443509998266,203.99684719997458,204.99791200004984,204.99791200004984,204.99791200004984,204.99791200004984,205.03105540003162,205.99899600003846,205.99899600003846,206.3408408999676,v,1,0.33215420006308705,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
50,c,21,2,86,2,,,,,206.3659923999803,,206.3433451000601,206.3659923999803,207.3670490999939,207.3670490999939,207.3670490999939,207.3670490999939,207.40040350006893,208.36832400003914,208.36832400003914,208.67708789999597,c,1,0.27978449990041554,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
-150,z,21,3,87,3,,,,,208.7020380999893,,208.6797011999879,208.7020380999893,209.70287459995598,209.70287459995598,209.70287459995598,209.70287459995598,209.73621340002865,210.7040924000321,210.7040924000321,211.07978569995612,z,1,0.36571689997799695,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
-50,x,22,0,88,0,,,,,211.10448530002031,,211.08239950006828,211.10448530002031,212.1056230000686,212.1056230000686,212.1056230000686,212.1056230000686,212.13897680002265,213.10693380003795,213.10693380003795,213.48274680005852,x,1,0.3527971999719739,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
150,v,22,1,89,1,,,,,213.5072745999787,,213.48531560006086,213.5072745999787,214.50869789998978,214.50869789998978,214.50869789998978,214.50869789998978,214.54154050000943,215.50938439997844,215.50938439997844,215.81811520003248,v,1,0.3048454999225214,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
50,c,22,2,90,2,,,,,215.84308000002056,,215.8211078000022,215.84308000002056,216.84414800000377,216.84414800000377,216.84414800000377,216.84414800000377,216.87759699998423,217.84549990005326,217.84549990005326,218.15461129997857,c,1,0.30678339989390224,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
-150,z,22,3,91,3,,,,,218.17993450001813,,218.15719870000612,218.17993450001813,219.17999500001315,219.17999500001315,219.17999500001315,219.17999500001315,219.21332730003633,220.18117140000686,220.18117140000686,220.62355380004738,z,1,0.42727190000005066,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
-50,x,23,0,92,0,,,,,220.64858479995746,,220.62615150003694,220.64858479995746,221.64965699997265,221.64965699997265,221.64965699997265,221.64965699997265,221.68278270005248,222.65067929995712,222.65067929995712,222.99275600002147,x,1,0.3107204999541864,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
150,v,23,1,93,1,,,,,223.01763210003264,,222.9952837000601,223.01763210003264,224.01871329999994,224.01871329999994,224.01871329999994,224.01871329999994,224.05207600002177,225.01991350005846,225.01991350005846,225.29549369995948,v,1,0.24500489991623908,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
50,c,23,2,94,2,,,,,225.32018739997875,,225.2982214000076,225.32018739997875,226.3211941999616,226.3211941999616,226.3211941999616,226.3211941999616,226.35469940002076,227.32235110003967,227.32235110003967,227.63102009997237,c,1,0.27860690001398325,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
-150,z,23,3,95,3,,,,,227.65589110006113,,227.6336086000083,227.65589110006113,228.65696060005575,228.65696060005575,228.65696060005575,228.65696060005575,228.6902975999983,229.65806300006807,229.65806300006807,230.00044960004743,z,1,0.33747619995847344,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
-50,x,24,0,96,0,,,,,230.02522020007018,,230.0030399999814,230.02522020007018,231.0254855999956,231.0254855999956,231.0254855999956,231.0254855999956,231.05954030004796,232.0274289000081,232.0274289000081,232.3701877000276,x,1,0.30968619999475777,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
150,v,24,1,97,1,,,,,232.39450990001205,,232.3727455000626,232.39450990001205,233.39567180001177,233.39567180001177,233.39567180001177,233.39567180001177,233.42907680000644,234.39677410002332,234.39677410002332,234.73868239996955,v,1,0.32227689994033426,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
50,c,24,2,98,2,,,,,234.7636816999875,,234.74143399996683,234.7636816999875,235.764769100002,235.764769100002,235.764769100002,235.764769100002,235.79815849999432,236.7660713000223,236.7660713000223,237.07470760005526,c,1,0.3065193999791518,None,686082,001,2024-10-17_09h18.40.773,motor_sequence_learning_exp,2024.1.5,None,2024-10-17 09h18.48.572051 +0530,
